date,day,year,block_id,vine,round,stem_wp_bar,leaf_wp_bar,leaf_temp,Leak,wrong_vine,pixel_number,treatment
7/2/20,184,2020,B1R4_SE,5.1,4,NA,NA,,no,no,69,1
7/2/20,184,2020,B2R1_NW,5.5,4,NA,NA,,no,no,14,2
7/2/20,184,2020,B2R1_NW,5.1,4,NA,NA,,no,no,14,2
7/2/20,184,2020,B2R1_NE,5.7,4,12.8,14.4,,no,no,23,2
7/2/20,184,2020,B2R1_SW,5.3,4,NA,NA,,no,no,16,2
7/2/20,184,2020,B2R1_SE,5.7,4,9.2,14.6,,no,no,25,2
7/2/20,184,2020,B2R1_SE,5.11,4,12.5,15.4,,no,no,25,2
7/2/20,184,2020,B2R2_NW,5.4,4,NA,NA,,no,no,24,2
7/2/20,184,2020,B2R2_NE,5.4,4,11.3,14.8,,no,no,33,2
7/2/20,184,2020,B2R2_NE,5.12,4,8.4,12,,no,no,33,2
7/2/20,184,2020,B2R2_SW,5.1,4,NA,NA,,no,no,26,2
7/2/20,184,2020,B2R2_SW,5.13,4,NA,NA,,no,no,26,2
7/2/20,184,2020,B2R2_SE,5.3,4,9.8,13,,no,no,35,2
7/2/20,184,2020,B2R3_NW,5.7,4,NA,NA,,no,no,47,2
7/2/20,184,2020,B2R3_NW,5.14,4,NA,NA,,no,no,47,2
7/2/20,184,2020,B2R3_NE,5.9,4,12.5,15,,no,no,48,2
7/2/20,184,2020,B2R3_SW,5.3,4,12.9,15.6,,no,no,49,2
7/2/20,184,2020,B2R3_SW,5.14,4,10,13.1,,no,no,49,2
7/2/20,184,2020,B2R3_SE,5.5,4,NA,NA,,no,no,50,2
7/2/20,184,2020,B3R1_NW,5.6,4,NA,NA,,no,no,18,3
7/2/20,184,2020,B3R1_NE,5.5,4,11.5,14.9,,no,no,27,3
7/2/20,184,2020,B3R1_NE,5.8,4,10.7,14.5,,no,no,27,3
7/2/20,184,2020,B3R1_SW,5.9,4,NA,NA,,no,no,20,3
7/2/20,184,2020,B3R1_SW,5.14,4,NA,NA,,no,no,20,3
7/2/20,184,2020,B3R1_SE,5.8,4,11.4,14.6,,no,no,29,3
7/2/20,184,2020,B3R2_NW,5.13,4,10.6,12.6,,no,no,34,3
7/2/20,184,2020,B3R2_NE,5.7,4,NA,NA,,no,no,43,3
7/2/20,184,2020,B3R2_NE,5.14,4,NA,NA,,no,no,43,3
7/2/20,184,2020,B3R2_SW,5.9,4,10,13.2,,no,no,36,3
7/2/20,184,2020,B3R2_SW,5.12,4,12.5,15.2,,no,no,36,3
7/2/20,184,2020,B3R2_SE,5.7,4,NA,NA,,no,no,45,3
7/2/20,184,2020,B3R3_NW,5.5,4,12.2,14,,no,no,54,3
7/2/20,184,2020,B3R3_NE,5.9,4,NA,NA,,no,no,63,3
7/2/20,184,2020,B3R3_NE,5.12,4,NA,NA,,no,no,63,3
7/2/20,184,2020,B3R3_SW,5.7,4,13.6,15.1,,no,no,56,3
7/2/20,184,2020,B3R3_SW,5.1,4,13,15.6,,no,no,56,3
7/2/20,184,2020,B3R3_SE,5.3,4,NA,NA,,no,no,65,3
7/10/20,192,2020,B1R1_NW,5.14,1,NA,6.6,NA,no,no,4,1
7/10/20,192,2020,B1R1_NE,5.3,1,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_NE,5.12,1,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_SW,5.8,1,NA,NA,NA,no,no,6,1
7/10/20,192,2020,B1R1_SE,5.3,1,NA,6,NA,no,no,15,1
7/10/20,192,2020,B1R1_SE,5.1,1,NA,5.5,NA,no,no,15,1
7/10/20,192,2020,B1R3_NW,5.6,1,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NW,5.11,1,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NE,5.14,1,NA,5.7,NA,no,no,53,1
7/10/20,192,2020,B1R3_SW,5.4,1,NA,NA,NA,no,no,46,1
7/10/20,192,2020,B1R3_SE,5.6,1,NA,5.7,NA,no,no,55,1
7/10/20,192,2020,B1R3_SE,5.1,1,NA,6,NA,no,no,55,1
7/10/20,192,2020,B1R4_NW,5.14,1,NA,5.4,NA,no,no,58,1
7/10/20,192,2020,B1R4_NE,5.1,1,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_NE,5.14,1,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_SW,5.7,1,NA,NA,NA,no,no,60,1
7/10/20,192,2020,B1R4_SE,5.6,1,NA,5.1,NA,no,no,69,1
7/10/20,192,2020,B1R4_SE,5.1,1,NA,4.9,NA,no,no,69,1
7/10/20,192,2020,B2R1_NW,5.5,1,NA,6.5,NA,no,no,14,2
7/10/20,192,2020,B2R1_NW,5.1,1,NA,7.4,NA,no,no,14,2
7/10/20,192,2020,B2R1_NE,5.7,1,NA,NA,NA,no,no,23,2
7/10/20,192,2020,B2R1_SW,5.3,1,NA,5,NA,no,no,16,2
7/10/20,192,2020,B2R1_SE,5.7,1,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R1_SE,5.11,1,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R2_NW,5.4,1,NA,6.6,NA,no,no,24,2
7/10/20,192,2020,B2R2_NE,5.4,1,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_NE,5.12,1,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_SW,5.1,1,NA,4.3,NA,no,no,26,2
7/10/20,192,2020,B2R2_SW,5.13,1,NA,4.8,NA,no,no,26,2
7/10/20,192,2020,B2R2_SE,5.3,1,NA,NA,NA,no,no,35,2
7/10/20,192,2020,B2R3_NW,5.7,1,NA,6,NA,no,no,47,2
7/10/20,192,2020,B2R3_NW,5.14,1,NA,5,NA,no,no,47,2
7/10/20,192,2020,B2R3_NE,5.9,1,NA,NA,NA,no,no,48,2
7/10/20,192,2020,B2R3_SW,5.3,1,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SW,5.14,1,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SE,5.5,1,NA,5.5,NA,no,no,50,2
7/10/20,192,2020,B3R1_NW,5.6,1,NA,6.9,NA,no,no,18,3
7/10/20,192,2020,B3R1_NE,5.5,1,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_NE,5.5,1,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_SW,5.9,1,NA,6.3,NA,no,no,20,3
7/10/20,192,2020,B3R1_SW,5.14,1,NA,5.1,NA,no,no,20,3
7/10/20,192,2020,B3R1_SE,5.8,1,NA,NA,NA,no,no,29,3
7/10/20,192,2020,B3R2_NW,5.13,1,NA,NA,NA,no,no,34,3
7/10/20,192,2020,B3R2_NE,5.7,1,NA,6.7,NA,no,no,43,3
7/10/20,192,2020,B3R2_NE,5.14,1,NA,4.8,NA,no,no,43,3
7/10/20,192,2020,B3R2_SW,5.9,1,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SW,5.12,1,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SE,5.7,1,NA,3.1,NA,no,no,45,3
7/10/20,192,2020,B3R3_NW,5.5,1,NA,NA,NA,no,no,54,3
7/10/20,192,2020,B3R3_NE,5.9,1,NA,6.3,NA,no,no,63,3
7/10/20,192,2020,B3R3_NE,5.12,1,NA,5.9,NA,no,no,63,3
7/10/20,192,2020,B3R3_SW,5.7,1,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SW,5.1,1,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SE,5.3,1,NA,5.5,NA,no,no,65,3
7/10/20,192,2020,B1R1_NW,5.14,2,NA,9,25.7,no,no,4,1
7/10/20,192,2020,B1R1_NE,5.3,2,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_NE,5.12,2,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_SW,5.8,2,NA,NA,NA,no,no,6,1
7/10/20,192,2020,B1R1_SE,5.3,2,NA,11.3,29.3,no,no,15,1
7/10/20,192,2020,B1R1_SE,5.1,2,NA,8.4,24.8,no,no,15,1
7/10/20,192,2020,B1R3_NW,5.6,2,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NW,5.11,2,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NE,5.14,2,NA,12,34.5,no,no,53,1
7/10/20,192,2020,B1R3_SW,5.4,2,NA,NA,NA,no,no,46,1
7/10/20,192,2020,B1R3_SE,5.6,2,NA,12.4,27.1,no,no,55,1
7/10/20,192,2020,B1R3_SE,5.1,2,NA,11.9,27.2,no,no,55,1
7/10/20,192,2020,B1R4_NW,5.14,2,NA,15,30.1,no,no,58,1
7/10/20,192,2020,B1R4_NE,5.1,2,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_NE,5.14,2,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_SW,5.7,2,NA,NA,NA,no,no,60,1
7/10/20,192,2020,B1R4_SE,5.6,2,NA,13.2,34.7,no,no,69,1
7/10/20,192,2020,B1R4_SE,5.1,2,NA,15.4,31.2,no,no,69,1
7/10/20,192,2020,B2R1_NW,5.5,2,NA,12,29,no,no,14,2
7/10/20,192,2020,B2R1_NW,5.1,2,NA,12.2,28.5,no,no,14,2
7/10/20,192,2020,B2R1_NE,5.7,2,NA,NA,NA,no,no,23,2
7/10/20,192,2020,B2R1_SW,5.3,2,NA,11.1,33.9,no,no,16,2
7/10/20,192,2020,B2R1_SE,5.7,2,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R1_SE,5.11,2,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R2_NW,5.4,2,NA,11.9,31.5,no,no,24,2
7/10/20,192,2020,B2R2_NE,5.4,2,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_NE,5.12,2,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_SW,5.1,2,NA,12.2,27.2,no,no,26,2
7/10/20,192,2020,B2R2_SW,5.13,2,NA,10.4,31.4,no,no,26,2
7/10/20,192,2020,B2R2_SE,5.3,2,NA,NA,NA,no,no,35,2
7/10/20,192,2020,B2R3_NW,5.7,2,NA,14.5,37,no,no,47,2
7/10/20,192,2020,B2R3_NW,5.14,2,NA,14.3,36.1,no,no,47,2
7/10/20,192,2020,B2R3_NE,5.9,2,NA,NA,NA,no,no,48,2
7/10/20,192,2020,B2R3_SW,5.3,2,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SW,5.14,2,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SE,5.5,2,NA,12.9,29.2,no,no,50,2
7/10/20,192,2020,B3R1_NW,5.6,2,NA,14.3,34.5,no,no,18,3
7/10/20,192,2020,B3R1_NE,5.5,2,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_NE,5.5,2,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_SW,5.9,2,NA,13,31,no,no,20,3
7/10/20,192,2020,B3R1_SW,5.14,2,NA,11.2,32.9,no,no,20,3
7/10/20,192,2020,B3R1_SE,5.8,2,NA,NA,NA,no,no,29,3
7/10/20,192,2020,B3R2_NW,5.13,2,NA,NA,NA,no,no,34,3
7/10/20,192,2020,B3R2_NE,5.7,2,NA,12.1,32.5,no,no,43,3
7/10/20,192,2020,B3R2_NE,5.14,2,NA,13.5,32.4,no,no,43,3
7/10/20,192,2020,B3R2_SW,5.9,2,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SW,5.12,2,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SE,5.7,2,NA,7.9,24.9,no,no,45,3
7/10/20,192,2020,B3R3_NW,5.5,2,NA,NA,NA,no,no,54,3
7/10/20,192,2020,B3R3_NE,5.9,2,NA,11.8,29.2,no,no,63,3
7/10/20,192,2020,B3R3_NE,5.12,2,NA,13.1,34.8,no,no,63,3
7/10/20,192,2020,B3R3_SW,5.7,2,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SW,5.1,2,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SE,5.3,2,NA,11.6,23.6,no,no,65,3
7/10/20,192,2020,B1R1_NW,5.14,3,NA,15.1,30.5,no,no,4,1
7/10/20,192,2020,B1R1_NE,5.3,3,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_NE,5.12,3,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_SW,5.8,3,NA,NA,NA,no,no,6,1
7/10/20,192,2020,B1R1_SE,5.3,3,NA,14.6,33.2,no,no,15,1
7/10/20,192,2020,B1R1_SE,5.1,3,NA,15.4,29.2,no,no,15,1
7/10/20,192,2020,B1R3_NW,5.6,3,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NW,5.11,3,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NE,5.14,3,NA,16.2,34.2,no,no,53,1
7/10/20,192,2020,B1R3_SW,5.4,3,NA,NA,NA,no,no,46,1
7/10/20,192,2020,B1R3_SE,5.6,3,NA,16.1,33.7,no,no,55,1
7/10/20,192,2020,B1R3_SE,5.1,3,NA,16.5,32.3,no,no,55,1
7/10/20,192,2020,B1R4_NW,5.14,3,NA,18,35.5,no,no,58,1
7/10/20,192,2020,B1R4_NE,5.1,3,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_NE,5.14,3,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_SW,5.7,3,NA,NA,NA,no,no,60,1
7/10/20,192,2020,B1R4_SE,5.6,3,NA,14.9,31,no,no,69,1
7/10/20,192,2020,B1R4_SE,5.1,3,NA,14.1,32.9,no,no,69,1
7/10/20,192,2020,B2R1_NW,5.5,3,NA,15,29,no,no,14,2
7/10/20,192,2020,B2R1_NW,5.1,3,NA,15.6,31,no,no,14,2
7/10/20,192,2020,B2R1_NE,5.7,3,NA,NA,NA,no,no,23,2
7/10/20,192,2020,B2R1_SW,5.3,3,NA,13.6,29.4,no,no,16,2
7/10/20,192,2020,B2R1_SE,5.7,3,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R1_SE,5.11,3,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R2_NW,5.4,3,NA,15.5,36.5,no,no,24,2
7/10/20,192,2020,B2R2_NE,5.4,3,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_NE,5.12,3,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_SW,5.1,3,NA,14.5,36.8,no,no,26,2
7/10/20,192,2020,B2R2_SW,5.13,3,NA,12.6,32.7,no,no,26,2
7/10/20,192,2020,B2R2_SE,5.3,3,NA,NA,NA,no,no,35,2
7/10/20,192,2020,B2R3_NW,5.7,3,NA,17.6,36.9,no,no,47,2
7/10/20,192,2020,B2R3_NW,5.14,3,NA,15.3,37.8,no,no,47,2
7/10/20,192,2020,B2R3_NE,5.9,3,NA,NA,NA,no,no,48,2
7/10/20,192,2020,B2R3_SW,5.3,3,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SW,5.14,3,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SE,5.5,3,NA,15.2,35.1,no,no,50,2
7/10/20,192,2020,B3R1_NW,5.6,3,NA,15.6,36.3,no,no,18,3
7/10/20,192,2020,B3R1_NE,5.5,3,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_NE,5.5,3,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_SW,5.9,3,NA,14,34.5,no,no,20,3
7/10/20,192,2020,B3R1_SW,5.14,3,NA,14.4,41.2,no,no,20,3
7/10/20,192,2020,B3R1_SE,5.8,3,NA,NA,NA,no,no,29,3
7/10/20,192,2020,B3R2_NW,5.13,3,NA,NA,NA,no,no,34,3
7/10/20,192,2020,B3R2_NE,5.7,3,NA,14.7,33.7,no,no,43,3
7/10/20,192,2020,B3R2_NE,5.14,3,NA,14.5,39,no,no,43,3
7/10/20,192,2020,B3R2_SW,5.9,3,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SW,5.12,3,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SE,5.7,3,NA,10.6,30.4,no,no,45,3
7/10/20,192,2020,B3R3_NW,5.5,3,NA,NA,NA,no,no,54,3
7/10/20,192,2020,B3R3_NE,5.9,3,NA,14.1,29.1,no,no,63,3
7/10/20,192,2020,B3R3_NE,5.12,3,NA,13.7,24.2,no,no,63,3
7/10/20,192,2020,B3R3_SW,5.7,3,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SW,5.1,3,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SE,5.3,3,NA,13.5,32.5,no,no,65,3
7/10/20,192,2020,B1R1_NW,5.14,4,12.9,13.5,29.5,no,no,4,1
7/10/20,192,2020,B1R1_NE,5.3,4,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_NE,5.12,4,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_SW,5.8,4,NA,NA,NA,no,no,6,1
7/10/20,192,2020,B1R1_SE,5.3,4,11.6,13.1,27.7,no,no,15,1
7/10/20,192,2020,B1R1_SE,5.1,4,11.8,12.6,29.2,no,no,15,1
7/10/20,192,2020,B1R3_NW,5.6,4,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NW,5.11,4,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NE,5.14,4,11.4,15.2,38.4,no,no,53,1
7/10/20,192,2020,B1R3_SW,5.4,4,NA,NA,NA,no,no,46,1
7/10/20,192,2020,B1R3_SE,5.6,4,13.5,16.2,34.2,no,no,55,1
7/10/20,192,2020,B1R3_SE,5.1,4,12.5,15.7,37.1,no,no,55,1
7/10/20,192,2020,B1R4_NW,5.14,4,13,15.4,40.2,no,no,58,1
7/10/20,192,2020,B1R4_NE,5.1,4,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_NE,5.14,4,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_SW,5.7,4,NA,NA,NA,no,no,60,1
7/10/20,192,2020,B1R4_SE,5.6,4,12.1,13.8,36.2,no,no,69,1
7/10/20,192,2020,B1R4_SE,5.1,4,11.5,13.5,42.1,no,no,69,1
7/10/20,192,2020,B2R1_NW,5.5,4,11.4,14,41.9,no,no,14,2
7/10/20,192,2020,B2R1_NW,5.1,4,12.8,15,40.8,no,no,14,2
7/10/20,192,2020,B2R1_NE,5.7,4,NA,NA,NA,no,no,23,2
7/10/20,192,2020,B2R1_SW,5.3,4,11.7,15.9,38.2,no,no,16,2
7/10/20,192,2020,B2R1_SE,5.7,4,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R1_SE,5.11,4,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R2_NW,5.4,4,11.1,16.2,43.9,no,no,24,2
7/10/20,192,2020,B2R2_NE,5.4,4,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_NE,5.12,4,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_SW,5.1,4,12,14.9,40.2,no,no,26,2
7/10/20,192,2020,B2R2_SW,5.13,4,10,15.1,30.2,no,no,26,2
7/10/20,192,2020,B2R2_SE,5.3,4,NA,NA,NA,no,no,35,2
7/10/20,192,2020,B2R3_NW,5.7,4,12.6,14.9,29.9,no,no,47,2
7/10/20,192,2020,B2R3_NW,5.14,4,12.5,13.8,34.3,no,no,47,2
7/10/20,192,2020,B2R3_NE,5.9,4,NA,NA,NA,no,no,48,2
7/10/20,192,2020,B2R3_SW,5.3,4,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SW,5.14,4,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SE,5.5,4,10.6,12.1,35.7,no,no,50,2
7/10/20,192,2020,B3R1_NW,5.6,4,12.8,14.9,35.4,no,no,18,3
7/10/20,192,2020,B3R1_NE,5.5,4,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_NE,5.5,4,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_SW,5.9,4,10.2,12.5,43.7,no,no,20,3
7/10/20,192,2020,B3R1_SW,5.14,4,11.3,12.9,39.8,no,no,20,3
7/10/20,192,2020,B3R1_SE,5.8,4,NA,NA,NA,no,no,29,3
7/10/20,192,2020,B3R2_NW,5.13,4,NA,NA,NA,no,no,34,3
7/10/20,192,2020,B3R2_NE,5.7,4,12.5,14.8,42.7,no,no,43,3
7/10/20,192,2020,B3R2_NE,5.14,4,11,14.1,32.7,no,no,43,3
7/10/20,192,2020,B3R2_SW,5.9,4,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SW,5.12,4,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SE,5.7,4,8.1,15.3,34.3,no,no,45,3
7/10/20,192,2020,B3R3_NW,5.5,4,NA,NA,NA,no,no,54,3
7/10/20,192,2020,B3R3_NE,5.9,4,11.5,15,36.6,no,no,63,3
7/10/20,192,2020,B3R3_NE,5.12,4,12,13.6,36.1,no,no,63,3
7/10/20,192,2020,B3R3_SW,5.7,4,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SW,5.1,4,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SE,5.3,4,12.9,16.3,41.8,no,no,65,3
7/10/20,192,2020,B1R1_NW,5.14,5,NA,14.1,41,no,no,4,1
7/10/20,192,2020,B1R1_NE,5.3,5,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_NE,5.12,5,NA,NA,NA,no,no,13,1
7/10/20,192,2020,B1R1_SW,5.8,5,NA,NA,NA,no,no,6,1
7/10/20,192,2020,B1R1_SE,5.3,5,NA,14.4,36.1,no,no,15,1
7/10/20,192,2020,B1R1_SE,5.1,5,NA,13.2,39.8,no,no,15,1
7/10/20,192,2020,B1R3_NW,5.6,5,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NW,5.11,5,NA,NA,NA,no,no,44,1
7/10/20,192,2020,B1R3_NE,5.14,5,NA,12.8,27.8,no,no,53,1
7/10/20,192,2020,B1R3_SW,5.4,5,NA,NA,NA,no,no,46,1
7/10/20,192,2020,B1R3_SE,5.6,5,NA,13.9,35.1,no,no,55,1
7/10/20,192,2020,B1R3_SE,5.1,5,NA,15.9,34,no,no,55,1
7/10/20,192,2020,B1R4_NW,5.14,5,NA,13.9,33.1,no,no,58,1
7/10/20,192,2020,B1R4_NE,5.1,5,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_NE,5.14,5,NA,NA,NA,no,no,67,1
7/10/20,192,2020,B1R4_SW,5.7,5,NA,NA,NA,no,no,60,1
7/10/20,192,2020,B1R4_SE,5.6,5,NA,11.9,29.7,no,no,69,1
7/10/20,192,2020,B1R4_SE,5.1,5,NA,11.4,32,no,no,69,1
7/10/20,192,2020,B2R1_NW,5.5,5,NA,14.2,33.7,no,no,14,2
7/10/20,192,2020,B2R1_NW,5.1,5,NA,14.2,39.1,no,no,14,2
7/10/20,192,2020,B2R1_NE,5.7,5,NA,NA,NA,no,no,23,2
7/10/20,192,2020,B2R1_SW,5.3,5,NA,12.4,35,no,no,16,2
7/10/20,192,2020,B2R1_SE,5.7,5,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R1_SE,5.11,5,NA,NA,NA,no,no,25,2
7/10/20,192,2020,B2R2_NW,5.4,5,NA,12.9,33.3,no,no,24,2
7/10/20,192,2020,B2R2_NE,5.4,5,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_NE,5.12,5,NA,NA,NA,no,no,33,2
7/10/20,192,2020,B2R2_SW,5.1,5,NA,12.8,34.8,no,no,26,2
7/10/20,192,2020,B2R2_SW,5.13,5,NA,10.7,31.8,no,no,26,2
7/10/20,192,2020,B2R2_SE,5.3,5,NA,NA,NA,no,no,35,2
7/10/20,192,2020,B2R3_NW,5.7,5,NA,13.3,35.3,no,no,47,2
7/10/20,192,2020,B2R3_NW,5.14,5,NA,13.1,38.5,no,no,47,2
7/10/20,192,2020,B2R3_NE,5.9,5,NA,NA,NA,no,no,48,2
7/10/20,192,2020,B2R3_SW,5.3,5,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SW,5.14,5,NA,NA,NA,no,no,49,2
7/10/20,192,2020,B2R3_SE,5.5,5,NA,10.5,30.2,no,no,50,2
7/10/20,192,2020,B3R1_NW,5.6,5,NA,12.2,35.3,no,no,18,3
7/10/20,192,2020,B3R1_NE,5.5,5,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_NE,5.5,5,NA,NA,NA,no,no,27,3
7/10/20,192,2020,B3R1_SW,5.9,5,NA,9.6,38.3,no,no,20,3
7/10/20,192,2020,B3R1_SW,5.14,5,NA,10,33.2,no,no,20,3
7/10/20,192,2020,B3R1_SE,5.8,5,NA,NA,NA,no,no,29,3
7/10/20,192,2020,B3R2_NW,5.13,5,NA,NA,NA,no,no,34,3
7/10/20,192,2020,B3R2_NE,5.7,5,NA,13.5,36.2,no,no,43,3
7/10/20,192,2020,B3R2_NE,5.14,5,NA,13.2,30.7,no,no,43,3
7/10/20,192,2020,B3R2_SW,5.9,5,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SW,5.12,5,NA,NA,NA,no,no,36,3
7/10/20,192,2020,B3R2_SE,5.7,5,NA,8.7,35.7,no,no,45,3
7/10/20,192,2020,B3R3_NW,5.5,5,NA,NA,NA,no,no,54,3
7/10/20,192,2020,B3R3_NE,5.9,5,NA,12.4,35.3,no,no,63,3
7/10/20,192,2020,B3R3_NE,5.12,5,NA,11.8,40.7,no,no,63,3
7/10/20,192,2020,B3R3_SW,5.7,5,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SW,5.1,5,NA,NA,NA,no,no,56,3
7/10/20,192,2020,B3R3_SE,5.3,5,NA,11.1,33.3,no,no,65,3
7/12/20,194,2020,B1R1_NW,5.14,1,NA,NA,NA,no,no,4,1
7/12/20,194,2020,B1R1_NE,5.3,1,NA,6.4,NA,no,no,13,1
7/12/20,194,2020,B1R1_NE,5.12,1,NA,7.6,NA,no,no,13,1
7/12/20,194,2020,B1R1_SW,5.8,1,NA,7.1,NA,no,no,6,1
7/12/20,194,2020,B1R1_SE,5.3,1,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R1_SE,5.1,1,NA,NA,NA,no,no,15,1
7/12/20,194,2020,B1R3_NW,5.6,1,NA,5.9,NA,no,no,44,1
7/12/20,194,2020,B1R3_NW,5.11,1,NA,5.1,NA,no,no,44,1
7/12/20,194,2020,B1R3_NE,5.14,1,NA,NA,NA,no,no,53,1
7/12/20,194,2020,B1R3_SW,5.4,1,NA,7.4,NA,no,no,46,1
7/12/20,194,2020,B1R3_SE,5.6,1,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R3_SE,5.1,1,NA,NA,NA,no,no,55,1
7/12/20,194,2020,B1R4_NW,5.14,1,NA,NA,NA,no,no,58,1
7/12/20,194,2020,B1R4_NE,5.1,1,NA,7.5,NA,no,no,67,1
7/12/20,194,2020,B1R4_NE,5.14,1,NA,7,NA,no,no,67,1
7/12/20,194,2020,B1R4_SW,5.7,1,NA,4.9,NA,no,no,60,1
7/12/20,194,2020,B1R4_SE,5.6,1,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B1R4_SE,5.1,1,NA,NA,NA,no,no,69,1
7/12/20,194,2020,B2R1_NW,5.5,1,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NW,5.1,1,NA,NA,NA,no,no,14,2
7/12/20,194,2020,B2R1_NE,5.7,1,NA,5.6,NA,no,no,23,2
