32,3:30,1:30,4:00,4:00,4:00,3:00,3:00,23:45,5:00,5:00,5:00,5:00,5:00,5:00,5:00,5:00,5:00,8:00,8:00,4:30,4:30,4:30,4:30,4:30,6:00,6:00,6:00,6:00,6:00,6:00,3:00,3:00,3:00,3:00,3:00,3:00,4:30,4:30,4:30,4:30,5:00,3:00,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
33,3:30,1:30,4:00,4:00,4:00,3:00,3:00,23:45,5:00,5:00,5:00,5:00,5:00,5:00,5:00,5:00,5:00,8:00,8:00,5:00,5:00,5:00,5:00,5:00,6:30,9:00,9:00,9:00,9:00,9:00,3:30,3:30,3:30,3:30,3:30,3:30,4:00,4:00,4:00,4:00,5:00,3:00,5:30,5:30,5:30,5:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,7:00,7:00,7:00,7:00,7:00,7:00,9:30,9:30,9:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:30,10:30,10:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
34,3:30,1:30,4:00,4:00,4:00,2:00,2:00,23:45,5:00,5:00,3:00,3:00,3:00,5:00,5:00,3:00,3:00,8:00,8:00,4:00,4:00,4:00,4:00,4:00,5:30,12:00,12:00,12:00,12:00,12:00,2:00,2:00,2:00,2:00,2:00,2:00,2:30,2:30,2:30,2:30,5:00,3:00,7:00,7:00,7:00,7:00,23:15,5:00,9:15,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,6:00,6:00,6:00,6:00,6:00,6:00,8:30,8:30,8:30,8:30,8:30,8:30,6:30,6:30,6:30,6:30,6:30,6:30,7:00,7:00,10:00,10:00,10:00,7:00,7:00,7:00,7:00,7:00,7:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
35,3:30,1:30,4:00,4:00,4:00,3:30,3:30,23:45,5:00,5:00,5:30,5:30,5:30,5:00,5:00,5:30,5:30,8:00,8:00,4:30,4:30,4:30,4:30,4:30,6:00,9:00,9:00,9:00,9:00,9:00,2:30,2:30,2:30,2:30,2:30,2:30,3:30,3:30,3:30,3:30,5:00,3:00,5:30,5:30,5:30,5:30,23:15,5:00,9:15,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,6:00,6:00,6:00,6:00,6:00,6:00,8:30,8:30,8:30,8:30,8:30,8:30,6:30,6:30,6:30,6:30,6:30,6:30,7:00,7:00,10:00,10:00,10:00,7:00,7:00,7:00,7:00,7:00,7:00,7:30,7:30,7:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
36,3:30,1:30,4:00,4:00,4:00,2:30,2:30,23:45,5:00,5:00,3:30,3:30,3:30,5:00,5:00,3:30,3:30,8:00,8:00,4:00,4:00,4:00,4:00,4:00,5:30,12:00,12:00,12:00,12:00,12:00,2:00,2:00,2:00,2:00,2:00,2:00,2:30,2:30,2:30,2:30,5:00,3:00,7:00,7:00,7:00,7:00,23:15,5:00,8:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,6:00,6:00,6:00,6:00,6:00,6:00,8:30,8:30,8:30,8:30,8:30,8:30,6:30,6:30,6:30,6:30,6:30,6:30,7:00,7:00,10:00,10:00,10:00,7:00,7:00,7:00,7:00,7:00,7:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
37,3:15,1:30,4:00,4:00,4:00,4:30,4:30,23:45,5:00,5:00,6:30,6:30,6:30,5:00,5:00,6:30,6:30,8:00,8:00,3:30,3:30,3:30,3:30,3:30,5:00,5:00,5:00,5:00,5:00,5:00,2:00,2:00,2:00,2:00,2:00,2:00,3:00,3:00,3:00,3:00,5:00,3:00,3:00,3:00,3:00,3:00,23:15,5:00,8:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,6:30,6:30,6:30,6:30,6:30,6:30,4:30,4:30,4:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
38,2:30,1:30,4:00,4:00,4:00,4:00,4:00,23:45,5:00,5:00,6:30,6:30,6:30,5:00,5:00,6:30,6:30,8:00,8:00,3:30,3:30,3:30,3:30,3:30,5:00,5:00,5:00,5:00,5:00,5:00,2:00,2:00,2:00,2:00,2:00,2:00,2:30,2:30,2:30,2:30,5:00,3:30,3:00,3:00,3:00,3:00,23:15,5:00,8:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,6:30,6:30,6:30,6:30,6:30,6:30,4:30,4:30,4:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
39,3:15,1:30,4:00,4:00,4:00,3:30,3:30,23:45,5:00,5:00,6:00,6:00,6:00,5:00,5:00,6:00,6:00,8:00,8:00,5:00,5:00,5:00,5:00,5:00,6:30,6:30,6:30,6:30,6:30,6:30,3:30,3:30,3:30,3:30,3:30,3:30,3:30,3:30,3:30,3:30,5:00,3:30,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,7:00,7:00,7:00,7:00,7:00,7:00,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
40,2:45,1:30,4:00,4:00,4:00,4:00,4:00,23:45,5:00,5:00,6:30,6:30,6:30,5:00,5:00,6:30,6:30,8:00,8:00,4:00,4:00,4:00,4:00,4:00,5:30,5:30,5:30,5:30,5:30,5:30,2:00,2:00,2:00,2:00,2:00,2:00,3:00,3:00,3:00,3:00,5:00,3:30,3:00,3:00,3:00,3:00,23:15,5:00,9:15,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,6:30,6:30,6:30,6:30,6:30,6:30,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
41,3:30,1:30,4:00,4:00,4:00,2:00,2:00,23:45,5:00,5:00,3:00,3:00,3:00,5:00,5:00,3:00,3:00,8:00,8:00,4:00,4:00,4:00,4:00,4:00,5:30,5:30,5:30,5:30,5:30,5:30,2:00,2:00,2:00,2:00,2:00,2:00,3:00,3:00,3:00,3:00,5:00,3:00,3:00,3:00,3:00,3:00,23:15,5:00,9:15,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,7:00,7:00,7:00,7:00,7:00,7:00,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
42,3:30,1:30,4:00,4:00,4:00,3:30,3:30,23:45,5:00,5:00,5:30,5:30,5:30,5:00,5:00,5:30,5:30,8:00,8:00,4:00,4:00,4:00,4:00,4:00,5:30,5:30,5:30,5:30,5:30,5:30,2:30,2:30,2:30,2:30,2:30,2:30,3:30,3:30,3:30,3:30,5:00,3:00,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,6:30,6:30,6:30,6:30,6:30,6:30,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
43,3:30,1:30,4:00,4:00,4:00,2:00,2:00,23:45,5:00,5:00,3:00,3:00,3:00,5:00,5:00,3:00,3:00,8:00,8:00,4:00,4:00,4:00,4:00,4:00,5:30,12:00,12:00,12:00,12:00,12:00,2:00,2:00,2:00,2:00,2:00,2:00,2:30,2:30,2:30,2:30,5:00,3:00,7:00,7:00,7:00,7:00,23:15,5:00,9:15,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,6:30,6:30,6:30,6:30,6:30,6:30,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
44,3:30,1:30,4:00,4:00,4:00,3:30,3:30,23:45,5:00,5:00,6:00,6:00,6:00,5:00,5:00,6:00,6:00,8:00,8:00,5:00,5:00,5:00,5:00,5:00,6:30,6:00,6:00,6:00,6:00,6:00,3:30,3:30,3:30,3:30,3:30,3:30,4:00,4:00,4:00,4:00,5:00,3:00,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,7:00,7:00,7:00,7:00,7:00,7:00,9:30,9:30,9:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:30,10:30,10:30,6:30,6:30,6:30,6:30,6:30,6:30,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
45,3:30,1:30,4:00,4:00,4:00,2:30,2:30,23:45,5:00,5:00,3:30,3:30,3:30,5:00,5:00,3:30,3:30,8:00,8:00,4:30,4:30,4:30,4:30,4:30,6:00,12:00,12:00,12:00,12:00,12:00,3:30,3:30,3:30,3:30,3:30,3:30,3:00,3:00,3:00,3:00,5:00,3:00,7:00,7:00,7:00,7:00,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,6:00,6:00,6:00,6:00,6:00,6:00,8:30,8:30,8:30,8:30,8:30,8:30,6:30,6:30,6:30,6:30,6:30,6:30,7:00,7:00,10:00,10:00,10:00,6:30,6:30,6:30,6:30,6:30,6:30,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
46,3:30,1:30,4:00,4:00,4:00,4:30,4:30,23:45,5:00,5:00,7:00,7:00,7:00,5:00,5:00,7:00,7:00,8:00,8:00,5:00,5:00,5:00,5:00,5:00,6:30,6:00,6:00,6:00,6:00,6:00,3:30,3:30,3:30,3:30,3:30,3:30,3:30,3:30,3:30,3:30,5:00,3:30,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,8:00,8:00,8:00,8:00,8:00,8:00,10:30,10:30,10:30,10:30,10:30,10:30,8:30,8:30,8:30,8:30,8:30,8:30,8:00,8:00,11:00,11:00,11:00,7:00,7:00,7:00,7:00,7:00,7:00,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
47,3:30,1:30,4:00,4:00,4:00,3:30,3:30,23:45,5:00,5:00,5:30,5:30,5:30,5:00,5:00,5:30,5:30,8:00,8:00,4:00,4:00,4:00,4:00,4:00,5:30,9:00,9:00,9:00,9:00,9:00,2:00,2:00,2:00,2:00,2:00,2:00,3:00,3:00,3:00,3:00,5:00,3:00,5:30,5:30,5:30,5:30,23:15,5:00,9:15,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,6:30,6:30,6:30,6:30,6:30,6:30,7:30,7:30,7:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
48,3:30,1:30,4:00,4:00,4:00,3:30,3:30,23:45,5:00,5:00,5:30,5:30,5:30,5:00,5:00,5:30,5:30,8:00,8:00,4:00,4:00,4:00,4:00,4:00,5:30,9:00,9:00,9:00,9:00,9:00,2:30,2:30,2:30,2:30,2:30,2:30,3:00,3:00,3:00,3:00,5:00,3:00,5:30,5:30,5:30,5:30,23:15,5:00,9:15,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,9:00,9:00,9:00,9:00,9:00,9:00,7:00,7:00,7:00,7:00,7:00,7:00,9:30,9:30,9:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:30,10:30,10:30,6:30,6:30,6:30,6:30,6:30,6:30,7:30,7:30,7:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
49,3:00,1:30,4:00,4:00,4:00,4:00,4:00,23:45,5:00,5:00,6:30,6:30,6:30,5:00,5:00,6:30,6:30,8:00,8:00,5:00,5:00,5:00,5:00,5:00,6:30,9:00,9:00,9:00,9:00,9:00,4:00,4:00,4:00,4:00,4:00,4:00,3:00,3:00,3:00,3:00,5:00,3:30,5:30,5:30,5:30,5:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,5:00,5:00,5:00,5:00,5:00,5:00,7:30,7:30,7:30,7:30,7:30,7:30,5:30,5:30,5:30,5:30,5:30,5:30,6:30,6:30,9:30,9:30,9:30,6:30,6:30,6:30,6:30,6:30,6:30,7:30,7:30,7:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
50,3:30,1:30,4:00,4:00,4:00,4:00,4:00,23:45,5:00,5:00,6:30,6:30,6:30,5:00,5:00,6:30,6:30,8:00,8:00,5:30,5:30,5:30,5:30,5:30,7:00,9:00,9:00,9:00,9:00,9:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,5:00,3:00,5:30,5:30,5:30,5:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,6:00,6:00,6:00,6:00,6:00,6:00,8:30,8:30,8:30,8:30,8:30,8:30,6:30,6:30,6:30,6:30,6:30,6:30,7:00,7:00,10:00,10:00,10:00,7:00,7:00,7:00,7:00,7:00,7:00,7:30,7:30,7:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
51,3:30,1:30,4:00,4:00,4:00,3:00,3:00,23:45,5:00,5:00,4:30,4:30,4:30,5:00,5:00,4:30,4:30,8:00,8:00,4:30,4:30,4:30,4:30,4:30,6:00,6:00,6:00,6:00,6:00,6:00,3:00,3:00,3:00,3:00,3:00,3:00,4:00,4:00,4:00,4:00,5:00,3:30,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,6:00,6:00,6:00,6:00,6:00,6:00,8:30,8:30,8:30,8:30,8:30,8:30,6:30,6:30,6:30,6:30,6:30,6:30,7:00,7:00,10:00,10:00,10:00,7:00,7:00,7:00,7:00,7:00,7:00,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
52,3:30,1:30,4:00,4:00,4:00,3:30,3:30,23:45,5:00,5:00,6:00,6:00,6:00,5:00,5:00,6:00,6:00,8:00,8:00,4:30,4:30,4:30,4:30,4:30,6:00,6:00,6:00,6:00,6:00,6:00,2:30,2:30,2:30,2:30,2:30,2:30,3:30,3:30,3:30,3:30,5:00,3:30,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,8:00,8:00,8:00,8:00,8:00,8:00,10:30,10:30,10:30,10:30,10:30,10:30,8:30,8:30,8:30,8:30,8:30,8:30,8:00,8:00,11:00,11:00,11:00,6:30,6:30,6:30,6:30,6:30,6:30,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
53,3:30,1:30,4:00,4:00,4:00,4:30,4:30,23:45,5:00,5:00,6:30,6:30,6:30,5:00,5:00,6:30,6:30,8:00,8:00,5:00,5:00,5:00,5:00,5:00,6:30,6:00,6:00,6:00,6:00,6:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,5:00,4:00,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,8:00,8:00,8:00,8:00,8:00,8:00,9:30,9:30,9:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:30,10:30,10:30,7:00,7:00,7:00,7:00,7:00,7:00,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
54,3:30,1:30,4:00,4:00,4:00,2:30,2:30,23:45,5:00,5:00,3:30,3:30,3:30,5:00,5:00,3:30,3:30,8:00,8:00,5:30,5:30,5:30,5:30,5:30,7:00,12:00,12:00,12:00,12:00,12:00,4:30,4:30,4:30,4:30,4:30,4:30,4:00,4:00,4:00,4:00,5:00,3:00,7:00,7:00,7:00,7:00,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,7:00,7:00,7:00,7:00,7:00,7:00,9:30,9:30,9:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:30,10:30,10:30,7:00,7:00,7:00,7:00,7:00,7:00,7:30,7:30,7:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
55,3:30,1:30,4:00,4:00,4:00,5:00,5:00,23:45,5:00,5:00,7:30,7:30,7:30,5:00,5:00,7:30,7:30,8:00,8:00,5:00,5:00,5:00,5:00,5:00,6:30,6:00,6:00,6:00,6:00,6:00,4:00,4:00,4:00,4:00,4:00,4:00,4:30,4:30,4:30,4:30,5:00,3:00,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,8:00,8:00,8:00,8:00,8:00,8:00,11:45,11:45,11:45,11:45,11:45,11:45,9:45,9:45,9:45,9:45,9:45,9:45,8:00,8:00,11:00,11:00,11:00,7:00,7:00,7:00,7:00,7:00,7:00,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
56,3:30,1:30,4:00,4:00,4:00,4:00,4:00,23:45,5:00,5:00,6:30,6:30,6:30,5:00,5:00,6:30,6:30,8:00,8:00,5:30,5:30,5:30,5:30,5:30,7:00,12:00,12:00,12:00,12:00,12:00,4:30,4:30,4:30,4:30,4:30,4:30,4:00,4:00,4:00,4:00,5:00,3:30,7:00,7:00,7:00,7:00,23:15,5:00,10:00,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,8:00,8:00,8:00,8:00,8:00,8:00,11:45,11:45,11:45,11:45,11:45,11:45,9:45,9:45,9:45,9:45,9:45,9:45,8:00,8:00,11:00,11:00,11:00,7:00,7:00,7:00,7:00,7:00,7:00,7:30,7:30,7:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
57,3:45,1:30,4:00,4:00,4:00,5:00,5:00,23:45,5:00,5:00,7:00,7:00,7:00,5:00,5:00,7:00,7:00,8:00,8:00,4:30,4:30,4:30,4:30,4:30,6:00,6:00,6:00,6:00,6:00,6:00,3:00,3:00,3:00,3:00,3:00,3:00,3:30,3:30,3:30,3:30,5:00,4:00,3:30,3:30,3:30,3:30,23:15,5:00,9:15,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,7:00,7:00,7:00,7:00,7:00,7:00,10:30,10:30,10:30,10:30,10:30,10:30,8:30,8:30,8:30,8:30,8:30,8:30,8:00,8:00,11:00,11:00,11:00,6:30,6:30,6:30,6:30,6:30,6:30,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
58,3:30,1:30,4:00,4:00,4:00,5:00,5:00,23:45,5:00,5:00,7:00,7:00,7:00,5:00,5:00,7:00,7:00,8:00,8:00,4:00,4:00,4:00,4:00,4:00,5:30,6:00,6:00,6:00,6:00,6:00,3:00,3:00,3:00,3:00,3:00,3:00,3:30,3:30,3:30,3:30,5:00,3:30,3:30,3:30,3:30,3:30,23:15,5:00,9:15,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,7:00,7:00,7:00,7:00,7:00,7:00,9:30,9:30,9:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:30,10:30,10:30,6:30,6:30,6:30,6:30,6:30,6:30,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
59,3:30,1:30,4:00,4:00,4:00,4:00,4:00,23:45,5:00,5:00,6:30,6:30,6:30,5:00,5:00,6:30,6:30,8:00,8:00,5:00,5:00,5:00,5:00,5:00,6:30,6:30,6:30,6:30,6:30,6:30,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,5:00,3:30,4:00,4:00,4:00,4:00,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,7:00,7:00,7:00,7:00,7:00,7:00,9:30,9:30,9:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:30,10:30,10:30,7:00,7:00,7:00,7:00,7:00,7:00,5:30,5:30,5:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
60,3:00,1:30,4:00,4:00,4:00,4:30,4:30,23:45,5:00,5:00,7:00,7:00,7:00,5:00,5:00,7:00,7:00,8:00,8:00,5:30,5:30,5:30,5:30,5:30,7:00,6:00,6:00,6:00,6:00,6:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,4:00,5:00,4:00,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,8:00,8:00,8:00,8:00,8:00,8:00,9:30,9:30,9:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:30,10:30,10:30,7:00,7:00,7:00,7:00,7:00,7:00,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
61,3:30,1:30,4:00,4:00,4:00,3:30,3:30,23:45,5:00,5:00,5:30,5:30,5:30,5:00,5:00,5:30,5:30,8:00,8:00,5:00,5:00,5:00,5:00,5:00,6:30,6:30,6:30,6:30,6:30,6:30,3:30,3:30,3:30,3:30,3:30,3:30,4:00,4:00,4:00,4:00,5:00,4:00,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,7:00,7:00,7:00,7:00,7:00,7:00,10:30,10:30,10:30,10:30,10:30,10:30,8:30,8:30,8:30,8:30,8:30,8:30,8:00,8:00,11:00,11:00,11:00,7:00,7:00,7:00,7:00,7:00,7:00,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
62,3:30,1:30,4:00,4:00,4:00,3:00,3:00,23:45,5:00,5:00,4:30,4:30,4:30,5:00,5:00,4:30,4:30,8:00,8:00,4:30,4:30,4:30,4:30,4:30,6:00,6:00,6:00,6:00,6:00,6:00,2:30,2:30,2:30,2:30,2:30,2:30,4:00,4:00,4:00,4:00,5:00,4:00,3:30,3:30,3:30,3:30,23:15,5:00,9:45,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,10:30,10:30,10:30,10:30,10:30,10:30,7:00,7:00,7:00,7:00,7:00,7:00,9:30,9:30,9:30,9:30,9:30,9:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,7:30,10:30,10:30,10:30,7:00,7:00,7:00,7:00,7:00,7:00,5:00,5:00,5:00,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
63,3:30,1:30,4:00,4:00,4:00,2:30,2:30,23:45,5:00,5:00,3:30,3:30,3:30,5:00,5:00,3:30,3:30,8:00,8:00,5:30,5:30,5:30,5:30,5:30,7:00,12:00,12:00,12:00,12:00,12:00,4:30,4:30,4:30,4:30,4:30,4:30,4:00,4:00,4:00,4:00,5:00,4:00,7:00,7:00,7:00,7:00,23:15,5:00,10:00,23:45,23:45,23:45,23:45,23:45,23:45,23:45,10:00,10:00,10:00,10:00,12:00,12:00,12:00,12:00,12:00,12:00,8:00,8:00,8:00,8:00,8:00,8:00,10:30,10:30,10:30,10:30,10:30,10:30,8:30,8:30,8:30,8:30,8:30,8:30,8:00,8:00,11:00,11:00,11:00,7:00,7:00,7:00,7:00,7:00,7:00,7:30,7:30,7:30,10:00,10:00,10:00,10:00,10:00,10:00,5:00,5:00,5:00
