32,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:30,04:30,04:30,02:45,02:45,02:45,02:00,07:00,05:00,03:45,03:45,03:45,03:45,03:45,03:45,08:00,08:00,06:00,08:00,04:30,04:30,05:00,05:00,05:00,05:00,03:30,03:30,03:30,03:30,05:00,05:00,05:00,08:00,03:45,03:45,11:45,11:45,16:00,05:15,05:15,05:15,05:15,05:15,05:15,05:15,06:15,06:15,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:00,08:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
33,08:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,04:30,04:30,04:30,06:00,06:00,06:00,04:00,07:00,05:00,04:00,04:00,04:00,04:00,04:00,04:00,07:00,07:00,06:00,07:00,03:45,03:45,05:00,04:15,04:15,04:15,02:15,02:15,02:15,02:15,05:00,05:00,05:00,08:00,03:00,03:00,10:00,10:00,16:00,04:45,04:45,04:45,04:45,04:45,04:45,04:45,05:45,05:45,11:00,11:00,11:00,11:00,09:00,09:00,09:00,09:00,09:00,09:00,08:30,08:30,08:30,10:00,10:00,10:00,10:00,10:00,10:00,10:00,08:00,08:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
34,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:15,04:15,04:15,09:00,09:00,09:00,06:00,07:00,05:00,04:15,04:15,04:15,04:15,04:15,04:15,05:30,05:30,06:00,05:30,02:45,02:45,05:00,03:00,03:00,03:00,02:00,02:00,02:00,02:00,05:00,07:30,07:30,12:00,02:30,02:30,08:30,08:30,16:00,04:15,04:15,04:15,04:15,04:15,04:15,04:15,05:15,05:15,10:00,10:00,10:00,10:00,08:00,08:00,08:00,08:00,08:00,08:00,07:00,07:00,07:00,14:00,14:00,14:00,10:15,10:15,10:15,10:15,07:00,07:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,03:00,09:00,09:00,09:00,09:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
35,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:00,04:00,04:00,06:00,06:00,06:00,04:00,07:00,05:00,03:45,03:45,03:45,03:45,03:45,03:45,07:45,07:45,06:00,07:45,05:00,05:00,05:00,05:30,05:30,05:30,02:15,02:15,02:15,02:15,05:00,05:00,05:00,08:00,02:45,02:45,08:45,08:45,16:00,04:15,04:15,04:15,04:15,04:15,04:15,04:15,05:15,05:15,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,08:30,08:30,08:30,10:00,10:00,10:00,10:00,10:00,10:00,10:00,08:00,08:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
36,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,03:45,03:45,03:45,09:00,09:00,09:00,06:00,07:00,05:00,04:00,04:00,04:00,04:00,04:00,04:00,06:00,06:00,06:00,06:00,04:00,04:00,05:00,04:30,04:30,04:30,02:00,02:00,02:00,02:00,05:00,07:30,07:30,12:00,02:15,02:15,08:15,08:15,16:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,05:00,05:00,10:00,10:00,10:00,10:00,08:00,08:00,08:00,08:00,08:00,08:00,07:00,07:00,07:00,14:00,14:00,14:00,10:15,10:15,10:15,10:15,07:00,07:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,03:00,09:00,09:00,09:00,09:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
37,12:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,03:15,03:15,03:15,02:00,02:00,02:00,02:00,07:00,05:00,04:00,04:00,04:00,04:00,04:00,04:00,07:00,07:00,06:00,07:00,04:45,04:45,05:00,05:00,05:00,05:00,02:45,02:45,02:45,02:45,05:00,05:00,05:00,08:00,03:15,03:15,10:15,10:15,16:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,06:00,06:00,11:00,11:00,11:00,11:00,10:00,10:00,10:00,10:00,10:00,10:00,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,06:00,06:00,06:00,06:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
38,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,03:30,03:30,03:30,02:15,02:15,02:15,02:00,03:00,02:00,04:00,04:00,04:00,04:00,04:00,04:00,05:30,05:30,06:00,05:30,04:00,04:00,05:00,04:15,04:15,04:15,02:00,02:00,02:00,02:00,05:00,05:00,05:00,08:00,02:30,02:30,08:30,08:30,16:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,05:00,05:00,10:00,10:00,10:00,10:00,08:00,08:00,08:00,08:00,08:00,08:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,06:00,06:00,06:00,06:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
39,12:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,03:15,03:15,03:15,02:00,02:00,02:00,02:00,07:00,05:00,04:00,04:00,04:00,04:00,04:00,04:00,08:00,08:00,06:00,08:00,06:15,06:15,05:00,07:00,07:00,07:00,02:45,02:45,02:45,02:45,05:00,05:00,05:00,08:00,03:15,03:15,10:15,10:15,16:00,04:45,04:45,04:45,04:45,04:45,04:45,04:45,05:45,05:45,11:00,11:00,11:00,11:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,09:00,09:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,05:00,06:00,06:00,06:00,06:00,04:00,04:00,04:00,04:00,04:00,04:00,23:15,23:15,23:15,23:15
40,12:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,03:30,03:30,03:30,02:15,02:15,02:15,02:00,03:00,02:00,04:00,04:00,04:00,04:00,04:00,04:00,06:15,06:15,06:00,06:15,06:15,06:15,05:00,07:00,07:00,07:00,02:45,02:45,02:45,02:45,05:00,05:00,05:00,08:00,02:45,02:45,08:45,08:45,16:00,04:30,04:30,04:30,04:30,04:30,04:30,04:30,05:30,05:30,10:00,10:00,10:00,10:00,09:00,09:00,09:00,09:00,09:00,09:00,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,06:00,06:00,06:00,06:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
41,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:15,04:15,04:15,02:45,02:45,02:45,02:00,03:00,02:00,03:45,03:45,03:45,03:45,03:45,03:45,05:15,05:15,06:00,05:15,02:15,02:15,05:00,02:30,02:30,02:30,02:00,02:00,02:00,02:00,05:00,05:00,05:00,08:00,02:15,02:15,08:15,08:15,16:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,05:00,05:00,10:00,10:00,10:00,10:00,08:00,08:00,08:00,08:00,08:00,08:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,03:00,06:00,06:00,06:00,06:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
42,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:15,04:15,04:15,02:45,02:45,02:45,02:00,03:00,02:00,04:00,04:00,04:00,04:00,04:00,04:00,06:30,06:30,06:00,06:30,06:00,06:00,05:00,06:45,06:45,06:45,03:00,03:00,03:00,03:00,05:00,05:00,05:00,08:00,03:15,03:15,10:15,10:15,16:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,06:00,06:00,11:00,11:00,11:00,11:00,08:00,08:00,08:00,08:00,08:00,08:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
43,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,03:45,03:45,03:45,09:00,09:00,09:00,06:00,03:00,02:00,04:00,04:00,04:00,04:00,04:00,04:00,05:30,05:30,06:00,05:30,03:30,03:30,05:00,03:45,03:45,03:45,02:30,02:30,02:30,02:30,05:00,07:30,07:30,12:00,03:00,03:00,10:00,10:00,16:00,04:45,04:45,04:45,04:45,04:45,04:45,04:45,05:45,05:45,11:00,11:00,11:00,11:00,08:00,08:00,08:00,08:00,08:00,08:00,07:00,07:00,07:00,14:00,14:00,14:00,10:15,10:15,10:15,10:15,07:00,07:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,03:00,09:00,09:00,09:00,09:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
44,08:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,03:30,03:00,03:00,02:00,03:00,02:00,04:00,04:00,04:00,04:00,04:00,04:00,06:30,06:30,06:00,06:30,06:30,06:30,05:00,07:15,07:15,07:15,03:30,03:30,03:30,03:30,05:00,02:30,02:30,04:00,04:00,04:00,12:00,12:00,16:00,05:30,05:30,05:30,05:30,05:30,05:30,05:30,06:30,06:30,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,08:30,08:30,08:30,06:00,06:00,06:00,06:00,06:00,06:00,06:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
45,08:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:30,05:30,05:30,09:00,09:00,09:00,06:00,03:00,02:00,04:00,04:00,04:00,04:00,04:00,04:00,05:15,05:15,06:00,05:15,03:15,03:15,05:00,03:45,03:45,03:45,02:00,02:00,02:00,02:00,05:00,07:30,07:30,12:00,02:30,02:30,08:15,08:15,16:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,05:00,05:00,10:00,10:00,10:00,10:00,08:00,08:00,08:00,08:00,08:00,08:00,07:00,07:00,07:00,14:00,14:00,14:00,10:15,10:15,10:15,10:15,07:00,07:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,03:00,09:00,09:00,09:00,09:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
46,12:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,06:30,06:30,06:30,03:30,03:00,03:00,02:00,03:00,02:00,03:45,03:45,03:45,03:45,03:45,03:45,05:00,05:00,06:00,05:00,03:15,03:15,05:00,03:45,03:45,03:45,02:00,02:00,02:00,02:00,05:00,02:30,02:30,04:00,03:00,03:00,09:00,09:00,16:00,04:30,04:30,04:30,04:30,04:30,04:30,04:30,05:30,05:30,10:00,10:00,10:00,10:00,08:00,08:00,08:00,08:00,08:00,08:00,07:00,07:00,07:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,07:00,07:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,03:00,03:00,03:00,03:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
47,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:30,04:30,04:30,06:00,06:00,06:00,04:00,03:00,02:00,03:45,03:45,03:45,03:45,03:45,03:45,06:00,06:00,06:00,06:00,05:30,05:30,05:00,06:00,06:00,06:00,03:15,03:15,03:15,03:15,05:00,05:00,05:00,08:00,03:30,03:30,11:30,11:30,16:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,06:00,06:00,12:00,12:00,12:00,12:00,10:00,10:00,10:00,10:00,10:00,10:00,07:00,07:00,07:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,07:00,07:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
48,12:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:15,04:15,04:15,06:00,06:00,06:00,04:00,07:00,05:00,03:45,03:45,03:45,03:45,03:45,03:45,06:30,06:30,06:00,06:30,05:45,05:45,05:00,06:30,06:30,06:30,03:00,03:00,03:00,03:00,05:00,05:00,05:00,08:00,03:30,03:30,11:30,11:30,16:00,05:15,05:15,05:15,05:15,05:15,05:15,05:15,06:15,06:15,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,07:00,07:00,07:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,07:00,07:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
49,12:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:30,05:30,05:30,06:00,06:00,06:00,04:00,03:00,02:00,03:45,03:45,03:45,03:45,03:45,03:45,05:45,05:45,06:00,05:45,04:45,04:45,05:00,05:15,05:15,05:15,02:30,02:30,02:30,02:30,05:00,05:00,05:00,08:00,03:00,03:00,09:00,09:00,16:00,04:30,04:30,04:30,04:30,04:30,04:30,04:30,05:30,05:30,10:00,10:00,10:00,10:00,09:00,09:00,09:00,09:00,09:00,09:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,09:00,09:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,06:00,06:00,06:00,06:00,04:00,04:00,04:00,04:00,04:00,04:00,23:15,23:15,23:15,23:15
50,12:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,03:30,03:30,03:30,06:00,06:00,06:00,04:00,07:00,05:00,03:45,03:45,03:45,03:45,03:45,03:45,08:00,08:00,06:00,08:00,06:30,06:30,05:00,07:15,07:15,07:15,03:15,03:15,03:15,03:15,05:00,05:00,05:00,08:00,03:30,03:30,10:15,10:15,16:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,06:00,06:00,11:00,11:00,11:00,11:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,09:00,09:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,06:00,06:00,06:00,06:00,04:00,04:00,04:00,04:00,04:00,04:00,23:15,23:15,23:15,23:15
51,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:00,04:00,04:00,02:30,02:30,02:30,02:00,07:00,05:00,03:45,03:45,03:45,03:45,03:45,03:45,07:00,07:00,06:00,07:00,06:00,06:00,05:00,06:30,06:30,06:30,03:30,03:30,03:30,03:30,05:00,05:00,05:00,08:00,04:00,04:00,12:00,12:00,16:00,05:30,05:30,05:30,05:30,05:30,05:30,05:30,06:30,06:30,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:00,08:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
52,08:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,03:15,03:15,03:15,02:00,07:00,05:00,03:00,03:00,03:00,03:00,03:00,03:00,05:00,05:00,06:00,05:00,03:00,03:00,05:00,03:15,03:15,03:15,02:30,02:30,02:30,02:30,05:00,05:00,05:00,08:00,03:15,03:15,10:15,10:15,16:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,06:00,06:00,11:00,11:00,11:00,11:00,08:00,08:00,08:00,08:00,08:00,08:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,06:00,06:00,06:00,06:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
53,08:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,03:30,03:00,03:00,02:00,07:00,05:00,03:00,03:00,03:00,03:00,03:00,03:00,06:15,06:15,06:00,06:15,05:45,05:45,05:00,06:15,06:15,06:15,03:30,03:30,03:30,03:30,05:00,02:30,02:30,04:00,04:00,04:00,12:00,12:00,16:00,05:30,05:30,05:30,05:30,05:30,05:30,05:30,06:30,06:30,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,08:30,08:30,08:30,06:00,06:00,06:00,06:00,06:00,06:00,06:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
54,08:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:30,05:30,05:30,09:00,09:00,09:00,06:00,07:00,05:00,03:00,03:00,03:00,03:00,03:00,03:00,06:00,06:00,06:00,06:00,04:00,04:00,05:00,04:45,04:45,04:45,03:15,03:15,03:15,03:15,05:00,07:30,07:30,12:00,03:45,03:45,11:45,11:45,16:00,05:30,05:30,05:30,05:30,05:30,05:30,05:30,06:30,06:30,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,08:30,08:30,08:30,14:00,14:00,14:00,10:15,10:15,10:15,10:15,08:00,08:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,03:00,09:00,09:00,09:00,09:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
55,12:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,06:45,06:45,06:45,03:30,03:00,03:00,02:00,07:00,05:00,03:45,03:45,03:45,03:45,03:45,03:45,05:45,05:45,06:00,05:45,03:30,03:30,05:00,04:00,04:00,04:00,03:15,03:15,03:15,03:15,05:00,02:30,02:30,04:00,04:00,04:00,12:00,12:00,16:00,05:30,05:30,05:30,05:30,05:30,05:30,05:30,06:30,06:30,12:00,12:00,12:00,12:00,10:00,10:00,10:00,10:00,10:00,10:00,08:30,08:30,08:30,06:00,06:00,06:00,06:00,06:00,06:00,06:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
56,12:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,06:30,06:30,06:30,09:00,09:00,09:00,06:00,03:00,02:00,03:00,03:00,03:00,03:00,03:00,03:00,06:00,06:00,06:00,06:00,04:00,04:00,05:00,04:30,04:30,04:30,03:30,03:30,03:30,03:30,05:00,07:30,07:30,12:00,04:00,04:00,12:00,12:00,16:00,05:30,05:30,05:30,05:30,05:30,05:30,05:30,06:30,06:30,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,08:30,08:30,08:30,14:00,14:00,14:00,10:15,10:15,10:15,10:15,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,09:00,09:00,09:00,09:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
57,12:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:30,05:30,05:30,03:30,03:30,03:30,02:00,07:00,05:00,03:30,03:30,03:30,03:30,03:30,03:30,05:45,05:45,06:00,05:45,03:30,03:30,05:00,04:00,04:00,04:00,03:15,03:15,03:15,03:15,05:00,05:00,05:00,08:00,03:45,03:45,11:45,11:45,16:00,05:15,05:15,05:15,05:15,05:15,05:15,05:15,06:15,06:15,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,06:00,06:00,06:00,06:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
58,12:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:30,05:30,05:30,03:30,03:00,03:00,02:00,03:00,02:00,03:30,03:30,03:30,03:30,03:30,03:30,05:15,05:15,06:00,05:15,02:45,02:45,05:00,03:00,03:00,03:00,03:15,03:15,03:15,03:15,05:00,02:30,02:30,04:00,03:30,03:30,10:30,10:30,16:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,06:00,06:00,11:00,11:00,11:00,11:00,09:00,09:00,09:00,09:00,09:00,09:00,07:00,07:00,07:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,07:00,07:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,03:00,03:00,03:00,03:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
59,12:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:15,04:15,04:15,02:30,02:30,02:30,02:00,07:00,05:00,03:30,03:30,03:30,03:30,03:30,03:30,07:30,07:30,06:00,07:30,06:00,06:00,05:00,07:00,07:00,07:00,03:00,03:00,03:00,03:00,05:00,05:00,05:00,08:00,03:30,03:30,10:15,10:15,16:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,06:00,06:00,11:00,11:00,11:00,11:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,09:00,09:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,06:00,06:00,06:00,06:00,04:00,04:00,04:00,04:00,04:00,04:00,23:15,23:15,23:15,23:15
60,12:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,03:30,03:00,03:00,02:00,07:00,05:00,03:30,03:30,03:30,03:30,03:30,03:30,06:00,06:00,06:00,06:00,03:45,03:45,05:00,04:15,04:15,04:15,02:30,02:30,02:30,02:30,05:00,02:30,02:30,04:00,03:00,03:00,10:00,10:00,16:00,04:45,04:45,04:45,04:45,04:45,04:45,04:45,05:45,05:45,11:00,11:00,11:00,11:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,09:00,09:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,03:00,03:00,03:00,03:00,04:00,04:00,04:00,04:00,04:00,04:00,23:15,23:15,23:15,23:15
61,08:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,03:00,03:00,03:00,02:00,07:00,05:00,03:00,03:00,03:00,03:00,03:00,03:00,05:30,05:30,06:00,05:30,03:00,03:00,05:00,03:15,03:15,03:15,02:45,02:45,02:45,02:45,05:00,05:00,05:00,08:00,03:30,03:30,10:30,10:30,16:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,06:00,06:00,11:00,11:00,11:00,11:00,08:00,08:00,08:00,08:00,08:00,08:00,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:00,08:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,02:00,02:00,02:00,02:00,04:00,04:00,23:15,23:15,23:15,23:15
62,08:00,23:45,,08:00,,02:00,05:00,,23:45,,,,,,,04:15,04:15,04:15,02:30,02:30,02:30,02:00,07:00,05:00,03:15,03:15,03:15,03:15,03:15,03:15,06:30,06:30,06:00,06:30,03:00,03:00,05:00,03:30,03:30,03:30,03:00,03:00,03:00,03:00,05:00,05:00,05:00,08:00,03:45,03:45,11:45,11:45,16:00,05:15,05:15,05:15,05:15,05:15,05:15,05:15,06:15,06:15,12:00,12:00,12:00,12:00,08:00,08:00,08:00,08:00,08:00,08:00,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:30,08:00,08:00,06:30,06:30,06:30,06:30,06:30,06:30,06:30,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
63,12:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:45,05:45,05:45,09:00,09:00,09:00,06:00,07:00,05:00,03:15,03:15,03:15,03:15,03:15,03:15,06:15,06:15,06:00,06:15,05:00,05:00,05:00,05:15,05:15,05:15,03:30,03:30,03:30,03:30,05:00,07:30,07:30,12:00,04:00,04:00,12:00,12:00,16:00,05:30,05:30,05:30,05:30,05:30,05:30,05:30,06:30,06:30,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,10:00,10:00,10:00,14:00,14:00,14:00,10:15,10:15,10:15,10:15,09:00,09:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,03:00,09:00,09:00,09:00,09:00,03:00,03:00,03:00,03:00,04:00,04:00,23:15,23:15,23:15,23:15
64,12:00,23:45,08:00,08:00,06:00,08:00,05:00,06:00,23:45,08:00,08:00,08:00,08:00,08:00,08:00,05:45,05:45,05:45,03:30,03:30,03:30,02:00,07:00,05:00,03:30,03:30,03:30,03:30,03:30,03:30,06:15,06:15,06:00,06:15,05:15,05:15,05:00,05:45,05:45,05:45,03:30,03:30,03:30,03:30,05:00,05:00,05:00,08:00,04:00,04:00,12:00,12:00,16:00,05:30,05:30,05:30,05:30,05:30,05:30,05:30,06:30,06:30,12:00,12:00,12:00,12:00,09:00,09:00,09:00,09:00,09:00,09:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,09:00,09:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,04:00,06:00,06:00,06:00,06:00,04:00,04:00,04:00,04:00,04:00,04:00,23:15,23:15,23:15,23:15
