"","date","BLOCK","SUB_BLOCK","VINE","LEAF","treatment","hhmmss","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","DarkAdaptedID","Fo","Fm","Fv","Adark","LightAdaptedID","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","Afs","ETR","Fv..Fm.","PhiCO2","NPQ","DarkPulseID","Fo.","Fv.","qP","qN","qP_Fo","qN_Fo","day","year","block_id","round","leaf_temp","Leak","wrong_vine","pixel_number","stem_wp_MPa","leaf_wp_MPa"
"277",2021-06-22,"B2R2","_SW","_5.13","_1",2,"14:04:02","0.005583242","17.27692189","278.6018194","0.327976985","0.801830668","36.8205129","37.7878871","1.726581624","68.63240506","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-318-20210622-14_04_08",775.85476,1065.46,"0.2718124",0.5,"1601.663594","17.27692189","217.676013","0.442850975","0.011040701","2.40401329","DARK-319-20210622-14_04_10","593.62",471.84,"0.613778484","0.84444254","0.835243432","0.880770894",173,2021,"B2R2_SW",4,29.5,NA,"no",35,-0.93,-1.46
"278",2021-06-22,"B2R2","_SW","_5.13","_2",2,"14:05:53","0.004960467","17.4205324","257.7787236","0.266150136","0.801830668","37.02373667","37.83498333","1.869708817","67.34403832","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-320-20210622-14_05_59",1071.2136,1398.38,"0.233961012",0.5,"1601.662311","17.4205324","187.3632676","0.454132639","0.011130373","1.593601167","DARK-321-20210622-14_06_01","763.33",635.05,"0.515182112","0.778226722","0.481373736","0.766291104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2021-06-22,"B2R2","_SW","_5.13","_3",2,"14:07:26","0.005301154","18.50912959","268.7205844","0.318735762","0.801830668","36.60735161","37.7167129","1.68510313","68.42692509","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-322-20210622-14_07_32",1018.543115,1354.94,"0.248274377",0.5,"1601.673689","18.50912959","198.8272688","0.457001786","0.011809956","1.676753214","DARK-323-20210622-14_07_34","735.73",619.21,"0.543267849","0.785822746","0.528750053","0.781228632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2021-06-22,"B2R3","_NW","_5.14","_1",2,"13:28:49","0.003906087","17.0869868","234.3606651","0.211104061","0.801830668","37.95101333","38.20167","1.828700742","71.48072179","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2080-20210622-13_28_42",891.06972,1206.92,"0.261699433",0.5,"1601.690901",NA,"209.5808005","0.431602757","0.010921928","2.005037616","DARK-2081-20210622-13_28_49","686.01",NA,"0.606343284","0.822869734","0.646980243","0.832127643",173,2021,"B2R3_NW",4,30.1,NA,"no",48,-0.67,-1.09
"281",2021-06-22,"B2R3","_NW","_5.14","_2",2,"13:31:14","0.002365077","13.13977674","200.2500576","0.123552403","0.801830668","37.91235161","37.83225484","1.862458969","72.20349076","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2082-20210622-13_31_07",974.0652692,1242.97,"0.216340483",0.5,"1601.700088",NA,"173.2562857","0.410830511","0.008457478","1.917882169","DARK-2083-20210622-13_31_15","732.32",NA,"0.52659303","0.823580421","0.512940527","0.819731282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2021-06-22,"B2R3","_NW","_5.14","_3",2,"13:32:43","0.002599068","16.12093544","198.0665313","0.138109453","0.801830668","37.43280333","37.66544","1.838829737","70.61586167","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2084-20210622-13_32_36",940.80064,1232.57,"0.23671626",0.5,"1601.664879",NA,"189.5700595","0.435577695","0.010318951","1.942502251","DARK-2085-20210622-13_32_44","695.69",NA,"0.543453584","0.816836395","0.567819723","0.823307486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2021-06-22,"B2R3","_NW","_5.7","_1",2,"13:35:34","0.002799554","13.46286787","246.1307641","0.172645347","0.801830668","37.06619667","37.23085667","1.594695733","74.12962689","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2086-20210622-13_35_27",773.5541923,984.12,"0.213963549",0.5,"1601.679",NA,"171.3504614","0.368877779","0.00865931","2.685363574","DARK-2087-20210622-13_35_35","621.1",NA,"0.580039137","0.879224417","0.793415679","0.908740936",173,2021,"B2R3_NW",4,31.6,NA,"no",47,-0.6,NA
"284",2021-06-22,"B2R3","_NW","_5.7","_2",2,"13:38:28","0.00504065","17.33143384","281.8217647","0.336719387","0.801830668","36.25762581","37.25889677","1.5197479","70.90602621","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2088-20210622-13_38_21",760.8882,1017.9,"0.25249219",0.5,"1601.676872",NA,"202.2054503","0.41620002","0.011074644","2.563061204","DARK-2089-20210622-13_38_29","594.25",NA,"0.606660687","0.860300931","0.859078378","0.89712515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2021-06-22,"B2R3","_NW","_5.7","_3",2,"13:40:54","0.003625445","12.44818207","271.6853493","0.199907192","0.801830668","37.01459677","37.29249677","1.794297347","70.48764629","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2090-20210622-13_40_47",944.16452,1127.28,"0.162440104",0.5,"1601.66985",NA,"130.0877082","0.409703002","0.008025842","2.217337308","DARK-2091-20210622-13_40_54","665.43",NA,"0.396482581","0.844043885","0.448206561","0.859513113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2021-06-22,"B2R3","_SE","_5.5","_1",2,"15:07:51","0.003870108","16.80351025","247.6822315","0.229204465","0.801830668","36.90736667","37.43799","1.68111064","71.11399927","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-362-20210622-15_07_57",813.76512,1104.64,"0.263320973",0.5,"1601.68332","16.80351025","210.8784054","0.432865006","0.010744994","2.28327781","DARK-363-20210622-15_07_59","626.48",478.16,"0.608321231","0.840632457","0.753734602","0.867298233",173,2021,"B2R3_SE",4,30.8,NA,"no",50,-0.86,-1.16
"287",2021-06-22,"B2R3","_SE","_5.5","_2",2,"15:10:57","0.00304334","12.12618175","245.2462139","0.154558517","0.801830668","37.50151613","37.60820323","1.932331376","69.77206464","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-364-20210622-15_11_03",870.2067692,1055.65,"0.175667343",0.5,"1601.669739","12.12618175","140.6805338","0.38557287","0.007824802","2.435646284","DARK-365-20210622-15_11_05","648.62",407.03,"0.455600891","0.863331117","0.550404796","0.884144217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2021-06-22,"B2R3","_SE","_5.5","_3",2,"15:13:03","0.00277622","16.40415714","171.2479142","0.135051744","0.801830668","37.75725333","37.62789333","2.008915891","69.91329942","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-366-20210622-15_13_09",937.3732692,1251.61,"0.251066012",0.5,"1601.680318","16.40415714","201.0637446","0.42621104","0.01049568","1.897739711","DARK-367-20210622-15_13_11","718.16",533.45,"0.589065012","0.816600657","0.589693409","0.816760282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2021-06-22,"B3R1","_NW","_5.6","_1",3,"15:33:15","0.00255019","10.38638816","224.1556192","0.112140652","0.801830668","38.08475","37.71100333","2.211417702","68.30464938","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-380-20210622-15_33_21",979.67396,1180.84,"0.170358423",0.5,"1601.681421","10.38638816","136.4299603","0.38121168","0.006738515","2.071406795","DARK-381-20210622-15_33_23","730.69",450.15,"0.446886682","0.844569515","0.435319232","0.841095662",173,2021,"B3R1_NW",4,26.5,NA,"no",18,-0.62,-1.15
"290",2021-06-22,"B3R1","_NW","_5.6","_2",3,"15:35:17","0.003371749","15.63840683","223.8421168","0.175843529","0.801830668","37.39979355","37.54333226","1.888154022","70.14812857","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-382-20210622-15_35_23",1028.949231,1336.27,"0.229984037",0.5,"1601.674162","15.63840683","184.1797449","1.026978081","0.010017626","1.71415208","DARK-383-20210622-15_35_25","-36.05",1372.32,"0.223942498","0.625345014","0.49765198","0.787648606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2021-06-22,"B3R1","_NW","_5.6","_3",3,"15:37:30","0.003803439","14.11123688","265.0751769","0.21861033","0.801830668","37.00906333","37.54583333","1.727412823","70.52298233","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-384-20210622-15_37_36",827.7108462,1063.02,"0.221359103",0.5,"1601.664703","14.11123688","177.2715311","0.399587966","0.009064196","2.411826682","DARK-385-20210622-15_37_38","638.25",424.77,"0.553968392","0.85786943","0.683459009","0.881609927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2021-06-22,"B3R1","_SW","_5.14","_1",3,"15:23:47","0.002276204","10.65952062","225.698726","0.115343624","0.801830668","37.42315333","37.65434333","1.92227624","69.32938166","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-374-20210622-15_23_53",1049.333077,1229.45,"0.146502032",0.5,"1601.68386","10.65952062","117.3249699","0.401830087","0.006909033","1.949969499","DARK-375-20210622-15_23_55","735.42",494.03,"0.364587015","0.829139316","0.352671484","0.824380347",173,2021,"B3R1_SW",4,26.5,NA,"no",29,-0.65,-0.66
"293",2021-06-22,"B3R1","_SW","_5.14","_2",3,"15:25:50","0.003456436","15.49063213","243.7096287","0.201062001","0.801830668","37.18939667","37.40443333","1.700447684","72.4532629","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-376-20210622-15_25_56",871.0067692,1119.29,"0.221822075",0.5,"1601.680155","15.49063213","177.644008","0.409858035","0.009925327","2.240304121","DARK-377-20210622-15_25_58","660.54",458.75,"0.541216852","0.845346054","0.61983792","0.8622606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2021-06-22,"B3R1","_SW","_5.14","_3",3,"15:27:38","0.00317213","15.29539827","230.8972464","0.179341205","0.801830668","37.18096452","37.3394129","1.743068855","72.00097769","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-378-20210622-15_27_44",808.4129615,1040.26,"0.222874126",0.5,"1601.673185","15.29539827","178.4857557","0.40094784","0.009803476","2.486474535","DARK-379-20210622-15_27_46","623.17",417.09,"0.55586813","0.861139872","0.721070908","0.889436311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2021-06-22,"B3R1","_SW","_5.9","_1",3,"15:17:00","0.0025291","13.86200358","193.5995249","0.12629263","0.801830668","37.57101333","37.68536667","1.95415852","69.5214866","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-368-20210622-15_17_06",882.1590769,1124.83,"0.215740088",0.5,"1601.670591","13.86200358","172.772277","0.398975845","0.008908555","2.224345012","DARK-369-20210622-15_17_08","676.05",448.78,"0.54073471","0.847911915","0.597562186","0.860355584",173,2021,"B3R1_SW",4,25.9,NA,"no",20,-0.7,-1.1
"296",2021-06-22,"B3R1","_SW","_5.9","_2",3,"15:19:35","0.003531078","14.24900232","252.7579793","0.197423372","0.801830668","37.37252258","37.59517419","1.767588452","71.65522272","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-370-20210622-15_19_41",833.02488,1028.41,"0.189987573",0.5,"1601.667717","14.24900232","152.1484812","0.36811194","0.009150193","2.526647932","DARK-371-20210622-15_19_43","649.84",378.57,"0.516113585","0.872835069","0.630922725","0.893511121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2021-06-22,"B3R1","_SW","_5.9","_3",3,"15:21:24","0.003509837","14.86242865","247.3503648","0.197818509","0.801830668","37.37023667","37.84164333","1.753547658","70.90319913","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-372-20210622-15_21_30",770.56148,1024.79,"0.24807865",0.5,"1601.680221","14.86242865","198.6713337","0.411137892","0.009533111","2.539105573","DARK-373-20210622-15_21_32","603.46",421.33,"0.603395248","0.860642724","0.830645109","0.894755915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2021-06-22,"B3R2","_NE","_5.14","_1",3,"12:24:57","0.003911999","14.21060548","246.6057276","0.189484515","0.801830668","37.57372258","38.29169032","2.038607707","66.039605","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2048-20210622-12_24_49",848.71844,1123.12,"0.244320785",0.5,"1601.677172",NA,"195.6615119","0.413410855","0.009126166","2.22925422","DARK-2049-20210622-12_24_57","658.81",NA,"0.590987831","0.843562902","0.678554158","0.860943594",173,2021,"B3R2_NE",4,32.8,NA,"no",34,-0.8,-1.24
"299",2021-06-22,"B3R2","_NE","_5.14","_2",3,"12:30:59","0.004000962","12.41957442","241.7680638","0.158257585","0.801830668","38.38143548","38.38899032","2.480353989","63.47751183","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2056-20210622-12_30_51",806.1412692,1008.91,"0.200978017",0.5,"1601.671955",NA,"160.9504265","0.379151758","0.00800797","2.594810241","DARK-2057-20210622-12_30_59","626.38",NA,"0.530072754","0.872509549","0.698765097","0.900216503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2021-06-22,"B3R2","_NE","_5.14","_3",3,"12:28:38","0.006251536","16.11930707","244.8493237","0.223505198","0.801830668","38.03338462","38.34204615","2.785002666","57.27683722","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2054-20210622-12_28_31",809.3637308,1078.21,"0.249344997",0.5,"1601.716801",NA,"199.6900354","0.421736025","0.0103176","2.363760306","DARK-2055-20210622-12_28_38","623.49",NA,"0.591234758","0.848595735","0.747872256","0.876386606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2021-06-22,"B3R2","_NE","_5.7","_1",3,"12:14:10","0.005054173","15.5075894","267.3157318","0.254525371","0.801830668","37.73321667","38.06930667","1.982424556","68.52718051","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2042-20210622-12_14_02",768.7848077,993.98,"0.226559078",0.5,"1601.676211",NA,"181.4371427","0.395189038","0.009935938","2.648805811","DARK-2043-20210622-12_14_10","601.17",NA,"0.573292921","0.870174209","0.818143265","0.905350419",173,2021,"B3R2_NE",4,36.1,NA,"no",43,-0.82,-1.19
"302",2021-06-22,"B3R2","_NE","_5.7","_2",3,"12:18:59","0.004933251","15.81471895","252.6492933","0.22846928","0.801830668","38.16989667","38.29994333","2.143579536","67.61846481","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2044-20210622-12_18_51",764.2270385,1007.1,"0.24116072",0.5,"1601.702341",NA,"193.1338452","0.402800119","0.010127528","2.601270976","DARK-2045-20210622-12_18_59","601.44",NA,"0.598710648","0.865915251","0.842222373","0.9008389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2021-06-22,"B3R2","_NE","_5.7","_3",3,"12:20:19","0.003692067","15.07339325","220.8081685","0.163566203","0.801830668","37.47266129","38.21873226","2.221476196","63.05699192","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2046-20210622-12_20_12",861.69852,1135.39,"0.241055038",0.5,"1601.66641",NA,"193.044879","0.428134826","0.009664909","2.194356124","DARK-2047-20210622-12_20_19","649.29",NA,"0.563035343","0.836744975","0.656867637","0.856724361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2021-06-22,"B3R2","_SE","_5.7","_1",3,"14:15:10","0.00606243","19.21799253","267.2946141","0.333738005","0.801830668","37.29837333","37.93360333","1.842499697","68.83069781","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-324-20210622-14_15_16",925.1051154,1242.44,"0.255412643",0.5,"1601.685284","19.21799253","204.5453361","0.451055987","0.012252444","1.919126879","DARK-325-20210622-14_15_18","682.03",560.41,"0.566254857","0.809695702","0.605934491","0.819913531",173,2021,"B3R2_SE",4,32.9,NA,"no",45,-0.75,-1.2
"305",2021-06-22,"B3R2","_SE","_5.7","_2",3,"14:17:15","0.005383352","18.56711047","267.309107","0.316084661","0.801830668","36.76401","37.85503333","1.724381624","68.12460694","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-326-20210622-14_17_21",972.1381154,1275.16,"0.237634402",0.5,"1601.657151","18.56711047","190.30442","0.445206876","0.011846279","1.84422347","DARK-327-20210622-14_17_23","707.45",567.71,"0.533761753","0.805538143","0.544580714","0.808662243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2021-06-22,"B3R2","_SE","_5.7","_3",3,"14:18:49","0.005099416","17.06786533","257.13519","0.259395817","0.801830668","37.4384","37.80423333","1.967896302","68.15614149","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-328-20210622-14_18_54",821.84536,1100.93,"0.253498987",0.5,"1601.686171","17.06786533","203.0129111","0.429128101","0.010910022","2.294342056","DARK-329-20210622-14_18_57","628.49",472.44,"0.590730336","0.842433338","0.730202817","0.868573975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2021-06-22,"B3R3","_NE","_5.12","_1",3,"12:53:45","0.005096211","14.12519798","280.2166364","0.266548193","0.801830668","37.62861935","37.96542581","1.911404551","69.42336795","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2070-20210622-12_53_38",751.84172,946.88,"0.205979934",0.5,"1601.711962",NA,"164.9602622","0.379594035","0.009072645","2.830305847","DARK-2071-20210622-12_53_46","587.45",NA,"0.542632168","0.881742718","0.854862875","0.921546497",173,2021,"B3R3_NE",4,30,NA,"no",63,-0.73,-1.18
"308",2021-06-22,"B3R3","_NE","_5.12","_2",3,"12:55:35","0.003410181","11.75243583","260.6041629","0.16897374","0.801830668","37.20416129","37.99000968","1.986039232","65.97015571","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2072-20210622-12_55_27",1018.58312,1185.62,"0.14088568",0.5,"1601.666505",NA,"112.8259374","0.421855232","0.00759147","2.059023971","DARK-2073-20210622-12_55_35","685.46",NA,"0.333966891","0.829957367","0.357763776","0.839451984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2021-06-22,"B3R3","_NE","_5.12","_3",3,"12:59:15","0.003954679","13.88934433","269.5070785","0.224884272","0.801830668","37.18866129","37.53827097","1.746068728","71.22107594","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2074-20210622-12_59_07",729.0398077,904.47,"0.193959106",0.5,"1601.715959",NA,"155.3336974","0.377723971","0.008925372","3.009906354","DARK-2075-20210622-12_59_15","562.83",NA,"0.513494299","0.888499058","0.944485513","0.936129844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2021-06-22,"B3R3","_NE","_5.9","_1",3,"12:45:15","0.00427162","13.70515056","267.6719937","0.219426967","0.801830668","37.5078129","38.3566129","1.930900346","67.05231266","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2064-20210622-12_45_07",1051.1256,1282.91,"0.180670819",0.5,"1601.686665",NA,"144.6890205","0.408937494","0.008810536","1.827041648","DARK-2065-20210622-12_45_15","758.28",NA,"0.441805463","0.817110327","0.410833011","0.805997283",173,2021,"B3R3_NE",4,29.1,NA,"no",54,-0.71,-1.13
"311",2021-06-22,"B3R3","_NE","_5.9","_2",3,"12:47:22","0.004462539","15.53076822","259.6935274","0.235272947","0.801830668","37.4248871","37.75342258","1.887031255","69.50315678","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2066-20210622-12_47_14",781.90596,1010.73,"0.226394824",0.5,"1601.702978",NA,"181.3086316","0.418351093","0.009950244","2.588337142","DARK-2067-20210622-12_47_22","587.89",NA,"0.541159871","0.860859836","0.783639844","0.899590667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2021-06-22,"B3R3","_NE","_5.9","_3",3,"12:51:30","0.006008906","16.67398856","297.7169672","0.399601147","0.801830668","36.86413667","37.55775333","1.54025368","72.59186741","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2068-20210622-12_51_22",723.9944231,918.34,"0.211627041",0.5,"1601.680271",NA,"169.4794282","0.384095215","0.010664148","2.94934338","DARK-2069-20210622-12_51_30","565.61",NA,"0.550975468","0.884775074","0.973618952","0.931360426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2021-06-22,"B3R3","_SE","_5.10","_1",3,"14:39:20","0.004309232","15.15017301","247.5976839","0.20631244","0.801830668","37.70220333","37.74476333","2.068685479","68.2619302","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-342-20210622-14_39_26",888.50548,1113.64,"0.20216095",0.5,"1601.67211","15.15017301","161.8977774","0.386444452","0.009712812","2.256743651","DARK-343-20210622-14_39_28","683.28",430.36,"0.523130681","0.853796084","0.570088483","0.864203442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2021-06-22,"B3R3","_SE","_5.10","_2",3,"14:41:13","0.004397901","14.41188814","284.3557588","0.275292031","0.801830668","36.41171613","37.27672903","1.605524937","70.2997591","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-344-20210622-14_41_19",975.79256,1189.92,"0.179951123",0.5,"1601.669684","14.41188814","144.111129","0.402875824","0.009251879","2.047969611","DARK-345-20210622-14_41_21","710.53",479.39,"0.446666472","0.835617613","0.454438211","0.837973361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2021-06-22,"B3R3","_SE","_5.10","_3",3,"14:42:54","0.006525137","16.48168861","296.7689899","0.393910334","0.801830668","36.20017097","37.23480645","1.702029299","67.84635517","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-346-20210622-14_43_00",892.7536154,1158.45,"0.229355073",0.5,"1601.681184","16.48168861","183.6768526","1.991549053","0.01054408","2.130769563","DARK-347-20210622-14_43_02","-1148.66",2307.11,"0.11516416","0.51688619","0.604237822","0.848794817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2021-06-22,"B3R3","_SE","_5.3","_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,2021,"B3R3_SE",4,26.4,NA,"no",65,-0.8,-1.15
"317",2021-06-30,"B1R1","_NE","_5.12","_1",1,"13:09:24","0.004481882","9.119789509","240.6542729","0.117278329","0.801830668","37.56320645","37.97437419","3.756481033","41.2877205","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-610-20210630-13_09_36",972.25224,1218.93,"0.202372376",0.5,"1601.671365","9.119789509","162.0670197","0.394395084","0.00594776","1.97542927","DARK-611-20210630-13_09_38","738.19",480.74,"0.513120939","0.833576238","0.49315674","0.827997815",181,2021,"B1R1_NE",4,36.2,"no","no",4,-1.11,-1.42
"318",2021-06-30,"B1R1","_NE","_5.12","_2",1,"13:11:54","0.002364135","7.56784595","231.9707041","0.085312078","0.801830668","38.60976452","38.56183226","2.682111928","61.17636511","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-612-20210630-13_12_06",1189.5112,1445.55,"0.177122064",0.5,"1601.68604","7.56784595","141.8469689","0.437473626","0.004978761","1.508968905","DARK-613-20210630-13_12_08","813.16",632.39,"0.40487484","0.77524452","0.352271894","0.750070955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2021-06-30,"B1R1","_NE","_5.12","_3",1,"13:13:37","0.002994657","9.262632117","239.7866546","0.112516675","0.801830668","38.7389","38.84821","2.586277396","62.3039904","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-614-20210630-13_13_49",1155.960385,1393.51,"0.17046854",0.5,"1601.686717","9.262632117","136.5185982","0.432461913","0.006036885","1.602665212","DARK-615-20210630-13_13_51","790.87",602.64,"0.394181626","0.787501278","0.352039292","0.76796573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2021-06-30,"B1R1","_NE","_5.3","_1",1,"13:15:43","0.002101246","7.713568597","221.4387388","0.080458478","0.801830668","38.45728667","39.03290333","2.524830161","61.07616794","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-616-20210630-13_15_55",1019.5608,1279.86,"0.203380995",0.5,"1601.641301","7.713568597","162.8717005","0.404419233","0.005069884","1.833778695","DARK-617-20210630-13_15_57","762.26",517.6,"0.502896445","0.819310335","0.463882677","0.807046074",181,2021,"B1R1_NE",4,39.9,"no","no",13,-1.2,-1.38
"321",2021-06-30,"B1R1","_NE","_5.3","_2",1,"13:17:46","0.002613709","5.921324632","269.0151296","0.089793005","0.801830668","39.50379667","39.02898333","2.811883179","62.62760836","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-618-20210630-13_17_58",823.6465385,974.17,"0.154514573",0.5,"1601.66678","5.921324632","123.7404292","0.416056746","0.003950816","2.723005225","DARK-619-20210630-13_18_00","568.86",405.31,"0.371378603","0.867458257","0.589267754","0.9121624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2021-06-30,"B1R1","_NE","_5.3","_3",1,"13:19:33","0.002704057","8.374149016","234.1028597","0.096883672","0.801830668","39.35130968","39.21832258","2.699789513","62.74282937","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-620-20210630-13_19_45",972.0386538,1224.95,"0.206466669",0.5,"1601.697378","8.374149016","165.3485612","0.4","0.005482132","1.960806564","DARK-621-20210630-13_19_47","734.97",489.98,"0.516166672","0.830566381","0.499606056","0.825927743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2021-06-30,"B1R1","_SW","_5.8","_1",1,"11:09:35","0.00337224","11.97706326","228.3110189","0.136015504","0.801830668","38.72063333","38.72992","2.416462793","65.05606139","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2333-20210630-13_08_43",675.3748077,843.06,"0.198900662",0.5,"1601.661321",NA,"159.2857487","0.342087159","0.007731741","3.301995113","DARK-2334-20210630-13_08_51","554.66",NA,"0.581432706","0.906125292","1.348693939","0.95724664",181,2021,"B1R1_SW",4,33.5,"no","no",6,-1,-1.4
"324",2021-06-30,"B1R1","_SW","_5.8","_2",1,"11:12:08","0.002729658","11.09739913","209.188494","0.110009735","0.801830668","38.49949355","38.89784839","2.408986538","63.40228878","RECT-527-20200527-06_29_39",718.7284615,3626.84,NA,NA,"RECT-2335-20210630-13_11_17",926.2276923,1181.9,"0.21632313",0.5,"1601.688126",NA,"173.2410946","0.404416617","0.007182401","2.06865217","DARK-2336-20210630-13_11_24","703.92",NA,"0.534901686","0.836471747","0.552003494","0.840731164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
