"","date","BLOCK","SUB_BLOCK","VINE","LEAF","treatment","hhmmss","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","DarkAdaptedID","Fo","Fm","Fv","Adark","LightAdaptedID","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","Afs","ETR","Fv..Fm.","PhiCO2","NPQ","DarkPulseID","Fo.","Fv.","qP","qN","qP_Fo","qN_Fo","day","year","block_id","round","leaf_temp","Leak","wrong_vine","pixel_number","stem_wp_MPa","leaf_wp_MPa"
"55",2021-06-15,"B3R3","_NE","_5.12","_2",3,"06:34:51","0.001142049","-0.203008222","393.563283","0.06577081",-1214.85,"17.66823871","18.45448387","1.76293082","12.45889927","RECT-35-20210615-06_34_45",486.34,0.4,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.24612E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,-0.000823147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2021-06-15,"B3R3","_NE","_5.9","_1",3,"06:26:27","0.001681923","-0.088663634","390.1450095","0.102328418",0.799270462,"16.72365667","17.72581667","1.681444585","11.26426458","RECT-32-20210615-06_26_21",479.9603846,2391.08,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","1.58015E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.251140944,166,2021,"B3R3_NE",1,NA,"no","no",54,NA,-0.71
"57",2021-06-15,"B3R3","_NE","_5.9","_2",3,"06:28:42","0.001635779","-0.054639596","389.2418317","0.095575506",0.798990124,"17.21096333","17.96754","1.748362821","10.75681201","RECT-33-20210615-06_28_35",500.8744,2491.79,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-1.35395E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.251579926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2021-06-15,"B3R3","_SE","_5.3","_1",3,"06:25:53","0.001539211","0.189825794","384.7660636","0.09016947",0.799255161,"17.25189355","18.21043548","1.744351157","11.02843616","RECT-9930-20210615-06_25_54",759.7068,3784.44,3024.7332,"0.189825794","-",0,0,"#DIV/0!",0.5,"0.0209979","0.189825794","#DIV/0!","#DIV/0!","-3.61215E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.251164896,166,2021,"B3R3_SE",1,NA,"no","no",65,NA,-0.58
"59",2021-06-15,"B3R3","_SE","_5.3","_2",3,"06:27:47","0.001605974","0.056791841","387.1530135","0.093014202",0.80532937,"17.44917742","18.36918065","1.76455127","11.13566741","RECT-9931-20210615-06_27_49",774.1973077,3976.96,3202.762692,"0.056791841","-",0,0,"#DIV/0!",0.5,"0.0209979","0.056791841","#DIV/0!","#DIV/0!","2.25338E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.241727965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2021-06-17,"B1R1","_NW","_5.14","_1",1,"04:49:42","-4.67447E-05","-0.106928074","360.6181561","-0.005291241",0.820565429,"20.89820333","22.18532","0.870509927","59.98744785","RECT-94-20210617-04_49_44",858.982,4787.16,3928.178,"-0.106928074","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.106928074","#DIV/0!","#DIV/0!","4.52065E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.218671863,168,2021,"B1R1_NW",1,NA,"no","no",4,NA,-0.39
"61",2021-06-17,"B1R1","_NW","_5.14","_2",1,"04:52:15","8.9069E-05","-0.206254077","427.2739969","0.009841421",0.821799827,"20.86956333","21.85906333","0.894507855","60.11465744","RECT-95-20210617-04_52_17",816.5826923,4582.39,3765.807308,"-0.206254077","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.206254077","#DIV/0!","#DIV/0!","3.96548E-15","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.216841337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2021-06-17,"B1R1","_SE","_5.10","_1",1,"04:53:11","0.000355943","-0.355410829","417.4648273","0.019585809",0.805743179,"21.83722903","22.46945806","1.802134761","30.22024643","RECT-119-20210617-04_53_02",431.4444,2221,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-1.12716E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.241090246,168,2021,"B1R1_SE",1,NA,"no","no",15,NA,-0.7
"63",2021-06-17,"B1R1","_SE","_5.10","_2",1,"04:54:54","0.000607011","-0.507034158","412.9044173","0.033155821",0.803908487,"21.63639677","22.21496774","1.820854893","28.80340005","RECT-120-20210617-04_54_45",447.0788462,2279.95,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-4.50016E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.243922681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2021-06-17,"B1R1","_SE","_5.3","_1",1,"04:48:14","-0.000166614","-0.03601499","381.9780911","-0.008903816",0.828034885,"22.75590333","23.39260667","1.843550122","32.37417822","RECT-117-20210617-04_48_05",469.3392308,2729.27,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.26033E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.207678588,168,2021,"B1R1_SE",1,NA,"no","no",6,NA,-0.8
"65",2021-06-17,"B1R1","_SE","_5.3","_2",1,"04:50:09","0.000891146","-0.368553431","400.4285015","0.049597892",0.819072613,"21.97211","22.95086","1.791530531","30.50020209","RECT-118-20210617-04_50_00",470.176,2598.7,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-1.58008E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.220892976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2021-06-17,"B1R3","_NE","_5.14","_1",1,"05:31:06","0.000625899","-0.050938335","390.8443577","0.035387872",0.814820438,"18.01261935","18.80832258","1.76983918","13.90962494","RECT-109-20210617-05_31_07",837.1968,4521,3683.8032,"-0.050938335","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.050938335","#DIV/0!","#DIV/0!","1.57952E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.227264258,168,2021,"B1R3_NE",1,NA,"no","no",53,NA,-0.27
"67",2021-06-17,"B1R3","_NE","_5.14","_2",1,"05:33:37","0.000269638","0.05161837","383.1341866","0.01509791",0.827018503,"17.71225161","18.81919677","1.781107153","11.60262045","RECT-110-20210617-05_33_39",898.6112,5194.84,4296.2288,"0.05161837","-",0,0,"#DIV/0!",0.5,"0.0209979","0.05161837","#DIV/0!","#DIV/0!","-2.25672E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.209162789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2021-06-17,"B1R3","_SE","_5.10","_1",1,"05:23:53","0.000271969","-0.509302182","443.9651191","0.01452697",0.826463796,"19.38481613","20.04024516","1.861426428","16.88733724","RECT-131-20210617-05_23_44",499.9161538,2880.76,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","6.79519E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.209974356,168,2021,"B1R3_SE",1,NA,"no","no",55,NA,-0.62
"69",2021-06-17,"B1R3","_SE","_5.10","_2",1,"05:25:39","0.000160518","-0.501978349","480.6033994","0.008624034",0.814004279,"19.26946333","19.94001333","1.848774542","16.84243888","RECT-132-20210617-05_25_30",434.672,2337,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","9.03734E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.228494771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2021-06-17,"B1R3","_SE","_5.6","_1",1,"05:20:50","0.000714616","-0.120656178","393.0925387","0.039205292",0.828073102,"18.87836452","20.22925806","1.821702814","15.41067823","RECT-129-20210617-05_20_41",466.6938462,2714.49,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.25934E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.207622851,168,2021,"B1R3_SE",1,NA,"no","no",46,NA,-0.6
"71",2021-06-17,"B1R3","_SE","_5.6","_2",1,"05:22:26","0.000646698","-0.139806626","394.3963313","0.034847864",0.825562887,"19.41656333","20.14234667","1.852052343","17.36556537","RECT-130-20210617-05_22_17",491.8184615,2819.46,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.70724E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.211294761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2021-06-17,"B1R4","_NW","_5.14","_1",1,"05:53:37","0.000217934","-0.007907132","389.6905786","0.012217076",0.816003335,"17.45994","18.07325","1.778846768","10.72284227","RECT-115-20210617-05_53_38",840.2207692,4566.5,3726.279231,"-0.007907132","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.007907132","#DIV/0!","#DIV/0!","-2.48249E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.225485187,168,2021,"B1R4_NW",1,NA,"no","no",67,NA,-0.4
"73",2021-06-17,"B1R4","_NW","_5.14","_2",1,"05:55:58","0.000924684","-0.056223853","390.3347765","0.053578348",0.823964129,"16.67389","18.0904","1.735736703","8.11290905","RECT-116-20210617-05_55_59",800.5319231,4547.55,3747.018077,"-0.056223853","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.056223853","#DIV/0!","#DIV/0!","-2.25669E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.213645066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2021-06-17,"B1R4","_SE","_5.10","_1",1,"05:39:12","0.000337088","0.009438664","387.1646836","0.018106849",0.808456067,"18.77685161","19.59821935","1.853539152","14.0297213","RECT-137-20210617-05_39_03",485.5428,2534.89,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","2.25636E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.236925593,168,2021,"B1R4_SE",1,NA,"no","no",60,NA,-0.64
"75",2021-06-17,"B1R4","_SE","_5.10","_2",1,"05:40:46","0.000259566","0.496470414","330.2381363","0.013742237",0.808925012,"18.79730645","19.5259871","1.879207633","13.08843107","RECT-138-20210617-05_40_37",443.6188,2321.7,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","4.50809E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.23620853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2021-06-17,"B1R4","_SE","_5.6","_1",1,"05:35:58","0.000403027","0.060015474","383.7295438","0.021925097",0.814797411,"19.48385333","19.83518333","1.829509499","19.07815976","RECT-135-20210617-05_35_49",473.7019231,2557.75,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","1.12798E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.227298942,168,2021,"B1R4_SE",1,NA,"no","no",69,NA,-0.72
"77",2021-06-17,"B1R4","_SE","_5.6","_2",1,"05:37:43","0.000488587","0.362488388","365.7565554","0.026354401",0.79859461,"19.10780667","19.67538","1.847817197","16.18547427","RECT-136-20210617-05_37_34",456.1973077,2265.07,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.48117E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.252199787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2021-06-17,"B2R1","_NW","_5.10","_1",2,"05:09:56","0.000361481","0.096182854","380.0896408","0.01941713",0.819913694,"18.28648","19.70947","1.858463249","10.86573909","RECT-100-20210617-05_09_57",781.2216,4338.04,3556.8184,"0.096182854","-",0,0,"#DIV/0!",0.5,"0.0209979","0.096182854","#DIV/0!","#DIV/0!","-2.70803E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.219640564,168,2021,"B2R1_NW",1,NA,"no","no",23,NA,-0.24
"79",2021-06-17,"B2R1","_NW","_5.10","_2",2,"05:12:17","0.001307781","-0.020824684","388.5686113","0.073874751",0.822422838,"17.50982581","19.50769032","1.786466766","9.745969839","RECT-101-20210617-05_12_19",770.4238462,4338.53,3568.106154,"-0.020824684","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.020824684","#DIV/0!","#DIV/0!","1.57985E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.215919542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2021-06-17,"B2R1","_NW","_5.5","_1",2,"05:05:14","0.00035122","-0.08306444","395.1651037","0.019155884",0.806366707,"18.68156129","20.0476129","1.829041113","14.13610499","RECT-98-20210617-05_05_16",783.0026923,4043.74,3260.737308,"-0.08306444","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.08306444","#DIV/0!","#DIV/0!","-1.35401E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.240130565,168,2021,"B2R1_NW",1,NA,"no","no",14,NA,-0.11
"81",2021-06-17,"B2R1","_NW","_5.5","_2",2,"05:07:17","0.000711661","-0.415612384","405.3387285","0.040325129",0.817447297,"18.61851613","19.86557097","1.767113503","16.59178971","RECT-99-20210617-05_07_18",810.9903846,4442.5,3631.509615,"-0.415612384","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.415612384","#DIV/0!","#DIV/0!","-2.48186E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.223320456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2021-06-17,"B2R1","_SW","_5.3","_1",2,"04:57:52","0.000578449","-0.570990708","417.224583","0.031939868",0.823055639,"21.37536667","21.96516","1.801206247","28.43359732","RECT-121-20210617-04_57_42",485.4964,2743.78,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.27388E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.21498469,168,2021,"B2R1_SW",1,NA,"no","no",16,NA,-0.52
"83",2021-06-17,"B2R1","_SW","_5.3","_2",2,"04:59:20","0.000453427","-0.346479975","410.766056","0.024561995",0.797015547,"21.13986452","21.79846452","1.834336866","26.06300601","RECT-122-20210617-04_59_11",460.1008,2266.68,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-1.35454E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.254680669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2021-06-17,"B2R2","_NW","_5.4","_1",2,"05:15:56","0.001623824","-0.267044819","392.7648597","0.091532373",0.805893998,"17.87833548","19.34469677","1.79498145","11.56211837","RECT-103-20210617-05_15_57",862.6323077,4444.13,3581.497692,"-0.267044819","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.267044819","#DIV/0!","#DIV/0!","6.77833E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.240857982,168,2021,"B2R2_NW",1,NA,"no","no",24,NA,-0.23
"85",2021-06-17,"B2R2","_NW","_5.4","_2",2,"05:18:29","0.000618764","-0.234161313","399.3868153","0.034854147",0.798669068,"17.90616774","19.39147742","1.7771378","12.47766516","RECT-104-20210617-05_18_31",749.8369231,3724.4,2974.563077,"-0.234161313","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.234161313","#DIV/0!","#DIV/0!","-2.24314E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.252083047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2021-06-17,"B2R2","_SW","_5.10","_1",2,"05:05:50","0.000955649","-0.144209478","392.5515524","0.052899287",0.824346456,"20.21834667","21.55659333","1.806629821","22.14443879","RECT-123-20210617-05_05_40",471.5015385,2684.27,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","1.13033E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.213082185,168,2021,"B2R2_SW",1,NA,"no","no",26,NA,-0.32
"87",2021-06-17,"B2R2","_SW","_5.10","_2",2,"05:07:22","2.47801E-05","-0.601120242","1112.044144","0.001310025",0.816003815,"20.90285","21.41026333","1.872129155","23.79083322","RECT-124-20210617-05_07_13",447.5468,2432.37,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-1.58272E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.225484466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2021-06-17,"B2R2","_SW","_5.13","_1",2,"05:09:09","0.000446283","-0.853011206","445.0117893","0.024110659",0.786756714,"20.54960323","21.20050968","1.840494073","23.23782308","RECT-125-20210617-05_09_00",460.3026923,2158.58,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","1.808E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.271040949,168,2021,"B2R2_SW",1,NA,"no","no",35,NA,-0.4
"89",2021-06-17,"B2R2","_SW","_5.13","_2",2,"05:10:49","0.001112746","-0.333106425","396.9148314","0.06116576",0.814221743,"19.42565333","20.94147333","1.824481368","17.69059355","RECT-126-20210617-05_10_40",455.1976,2450.22,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-9.04263E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.228166661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2021-06-17,"B2R3","_NW","_5.14","_1",2,"05:59:11","0.000998958","-0.218740014","394.8940976","0.058730115",0.810774807,"16.5765","18.08388667","1.713125592","8.637654605","RECT-117-20210617-05_59_12",761.7052,4025.39,3263.6848,"-0.218740014","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.218740014","#DIV/0!","#DIV/0!","1.35355E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.233388102,168,2021,"B2R3_NW",1,NA,"no","no",48,NA,-0.26
"91",2021-06-17,"B2R3","_NW","_5.14","_2",2,"06:01:17","0.000220272","0.083859582","377.6060588","0.012231186",0.818731146,"17.34472903","18.14776774","1.797097384","9.105291895","RECT-118-20210617-06_01_18",805.818,4445.43,3639.612,"0.083859582","-",0,0,"#DIV/0!",0.5,"0.0209979","0.083859582","#DIV/0!","#DIV/0!","-9.03138E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.221402171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2021-06-17,"B2R3","_NW","_5.7","_1",2,"06:03:18","0.001623061","-0.303385466","394.1155542","0.100807396",0.806894924,"16.51242258","17.98025806","1.633977849","12.1479179","RECT-119-20210617-06_03_20",755.9272,3914.59,3158.6628,"-0.303385466","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.303385466","#DIV/0!","#DIV/0!","1.57773E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.23931874,168,2021,"B2R3_NW",1,NA,"no","no",47,NA,-0.24
"93",2021-06-17,"B2R3","_NW","_5.7","_2",2,"06:05:22","0.001539072","-0.630512962","400.2883776","0.090899986",0.808048574,"17.04313871","18.04946452","1.714671904","11.32060111","RECT-120-20210617-06_05_24",797.61,4155.27,3357.66,"-0.630512962","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.630512962","#DIV/0!","#DIV/0!","-6.77304E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.237549365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2021-06-17,"B2R3","_SE","_5.5","_1",2,"05:44:37","0.00056871","0.281677049","373.0307895","0.030649131",0.805680573,"18.99569667","19.55927667","1.85200478","15.44164","RECT-139-20210617-05_44_28",454.5442308,2339.16,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-1.3519E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.241186685,168,2021,"B2R3_SE",1,NA,"no","no",50,NA,-0.46
"95",2021-06-17,"B2R3","_SE","_5.5","_2",2,"05:46:34","0.000645897","0.562868475","361.325747","0.034571553",0.802778541,"18.81299333","19.45809","1.866619272","13.79271528","RECT-140-20210617-05_46_25",427.6984,2168.62,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-4.51603E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.245673556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2021-06-17,"B3R1","_NW","_5.6","_1",3,"05:58:47","4.53996E-05","-0.274563888","562.6648453","0.002491881",0.792197785,"17.70368333","18.36348667","1.810988625","10.47645209","RECT-145-20210617-05_58_38",477.6188462,2298.43,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.7075E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.262311028,168,2021,"B3R1_NW",1,NA,"no","no",18,NA,-0.68
"97",2021-06-17,"B3R1","_NW","_5.6","_2",3,"06:00:45","0.00065145","0.068193431","384.7871991","0.035241194",0.798302232,"17.84960645","18.44625806","1.848895531","9.524030754","RECT-146-20210617-06_00_37",409.1056,2028.31,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.25405E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.252658404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2021-06-17,"B3R1","_SW","_5.14","_1",3,"05:53:22","0.000356551","0.660996069","332.4486658","0.019090753",0.791419959,"18.44093333","19.04856333","1.861047333","12.13301085","RECT-143-20210617-05_53_13",435.9448,2090.06,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","2.03063E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.263551656,168,2021,"B3R1_SW",1,NA,"no","no",29,NA,-0.48
"99",2021-06-17,"B3R1","_SW","_5.14","_2",3,"05:55:22","0.001221758","0.492402896","375.7779264","0.068314762",0.806781196,"17.29495667","18.96913667","1.800757415","8.198865879","RECT-144-20210617-05_55_13",459.2115385,2376.64,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-6.77404E-12","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.23949344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2021-06-17,"B3R1","_SW","_5.9","_1",3,"05:49:33","0.000863275","0.360281637","375.5144525","0.047425787",0.801491698,"18.90353548","19.24354194","1.821937348","16.52600183","RECT-141-20210617-05_49_25",470.4011538,2369.68,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","3.61256E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.24767356,168,2021,"B3R1_SW",1,NA,"no","no",20,NA,-0.6
"101",2021-06-17,"B3R1","_SW","_5.9","_2",3,"05:51:13","0.000358166","0.136563547","376.3905281","0.019061579",0.799201509,"18.74118667","19.21632","1.871645108","13.34025418","RECT-142-20210617-05_51_05",412.918,2056.38,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-2.48223E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.251248888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2021-06-17,"B3R2","_NE","_5.15","_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,2021,"B3R2_NE",1,NA,"no","no",34,NA,-0.3
"103",2021-06-17,"B3R2","_NE","_5.7","_1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,2021,"B3R2_NE",1,NA,"no","no",43,NA,-0.19
"104",2021-06-17,"B3R2","_NW","_5.14","_1",3,"05:26:09","0.001232317","-0.020450571","388.6238614","0.069582975",0.826193379,"17.35903667","18.97950333","1.785763377","9.239516234","RECT-107-20210617-05_26_11",835.8204,4808.91,3973.0896,"-0.020450571","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.020450571","#DIV/0!","#DIV/0!","-1.80519E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.210370388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2021-06-17,"B3R2","_NW","_5.14","_2",3,"05:28:02","0.001509821","-0.880547556","405.2908939","0.088795252",0.809488836,"17.12344516","18.89432258","1.720500652","10.92469788","RECT-108-20210617-05_28_04",804.5496,4223.11,3418.5604,"-0.880547556","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.880547556","#DIV/0!","#DIV/0!","2.48556E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.235347487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2021-06-17,"B3R2","_NW","_5.7","_1",3,"05:21:51","0.000746222","-0.111868142","392.7668115","0.042147339",0.817802304,"18.12428","19.22955","1.774346976","13.9999362","RECT-105-20210617-05_21_53",768.6192,4218.6,3449.9808,"-0.111868142","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.111868142","#DIV/0!","#DIV/0!","-2.93346E-11","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.222789414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2021-06-17,"B3R2","_NW","_5.7","_2",3,"05:23:51","0.001265169","-0.294943756","394.9544367","0.071036788",0.808458983,"17.53737667","19.16614333","1.796069837","9.681254247","RECT-106-20210617-05_23_53",765.124,3994.57,3229.446,"-0.294943756","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.294943756","#DIV/0!","#DIV/0!","2.25504E-12","#DIV/0!","-","0",0,"#DIV/0!","1",0,1.236921131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2021-06-17,"B3R2","_SE","_5.7","_1",3,"05:15:03","0.000397684","-0.143190137","398.7982305","0.021749214",0.825360218,"20.29988333","20.75414","1.81824839","23.27864977","RECT-127-20210617-05_14_54",513.6156,2941,NA,NA,"-",0,0,"#DIV/0!",0.5,"0.020994792",NA,"#DIV/0!","#DIV/0!","-1.35164E-11","#DIV/0!","-","#DIV/0!",NA,"#DIV/0!","#DIV/0!",0,1.211592198,168,2021,"B3R2_SE",1,NA,"no","no",45,NA,-0.38
