"","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","Stem_wp_bar","Leak","wrong_vine","treatment","Rep"
"147",2019-07-01,2019,182,"8:23:45",27,"B2_R2",6,1,"1",0.002168925,-1.210304091,403.9109082,0.146060412,0.774276284,25.15136129,25.76924516,1.518262125,50.78093675,-9,NA,"No","No",3,2
"148",2019-07-01,2019,182,NA,27,"B2_R2",6,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,2
"149",2019-07-01,2019,182,NA,27,"B2_R2",6,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,2
"150",2019-07-01,2019,182,NA,27,"B2_R2",6,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,2
"151",2019-07-01,2019,182,NA,27,"B2_R2",6,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,2
"152",2019-07-01,2019,182,"7:22:30",75,"B2_R3",1,1,"1",0.001259472,-0.463552193,399.4013028,0.116144071,0.789688383,20.1835,21.07411935,1.105691808,50.56068116,-5.9,NA,"No","No",3,3
"153",2019-07-01,2019,182,"11:21:29",75,"B2_R3",1,1,"2",0.001936571,9.539611056,172.0845732,0.072627816,0.776632986,34.0980129,34.45931935,2.635222213,49.93340896,-16.9,NA,"No","No",3,3
"154",2019-07-01,2019,182,"15:37:48",75,"B2_R3",1,1,"3",0.001668859,5.747383069,164.5663027,0.042612752,0.776632986,38.61599355,38.90063871,3.798452774,44.12977933,NA,NA,"No","No",3,3
"155",2019-07-01,2019,182,"17:46:58",75,"B2_R3",1,1,"4",0.000872419,4.308286772,131.4519597,0.027229349,0.776632986,36.41580968,36.51921613,3.106443767,48.85214349,NA,NA,"No","No",3,3
"156",2019-07-01,2019,182,NA,75,"B2_R3",1,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"157",2019-07-01,2019,182,"7:25:43",75,"B2_R3",2,1,"1",0.000909254,-0.582494842,404.5820369,0.08125856,0.802667543,20.52970645,21.5900871,1.131296399,49.97914655,-6,NA,"No","No",3,3
"158",2019-07-01,2019,182,NA,75,"B2_R3",2,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"159",2019-07-01,2019,182,NA,75,"B2_R3",2,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"160",2019-07-01,2019,182,NA,75,"B2_R3",2,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"161",2019-07-01,2019,182,NA,75,"B2_R3",2,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"162",2019-07-01,2019,182,"7:29:14",75,"B2_R3",3,1,"1",0.000147302,-0.531255116,465.5946116,0.011529403,0.671280547,21.66527419,22.18239355,1.26875195,49.60807443,-7.3,NA,"No","No",3,3
"163",2019-07-01,2019,182,"11:28:35",75,"B2_R3",3,1,"2",0.000857937,4.935248923,127.5874805,0.030527665,0.776632986,34.74722258,34.8774,2.745051032,50.35053776,-16.1,NA,"No","No",3,3
"164",2019-07-01,2019,182,"15:41:34",75,"B2_R3",3,1,"3",0.001576028,7.489720486,115.269928,0.044946815,0.776632986,38.35941935,38.64643226,3.398841719,49.16119406,-15.1,-13.5,"No","No",3,3
"165",2019-07-01,2019,182,"17:53:26",75,"B2_R3",3,1,"4",0.001712603,8.115201465,152.3519592,0.056265949,0.776632986,36.05834516,36.43395161,2.973578914,49.31364707,-14,NA,"No","No",3,3
"166",2019-07-01,2019,182,"19:16:13",75,"B2_R3",3,1,"5",0.000895907,5.385977039,162.8241993,0.038430794,0.776632986,31.38888065,32.12213548,2.291304857,48.27334882,-11.2,NA,"No","No",3,3
"167",2019-07-01,2019,182,"7:33:26",75,"B2_R3",4,1,"1",0.000534624,-0.09338596,395.9329255,0.048775011,0.779514005,20.9617,22.66772903,1.098767745,50.34522274,-8.7,NA,"No","No",3,3
"168",2019-07-01,2019,182,NA,75,"B2_R3",4,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"169",2019-07-01,2019,182,NA,75,"B2_R3",4,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"170",2019-07-01,2019,182,NA,75,"B2_R3",4,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"171",2019-07-01,2019,182,NA,75,"B2_R3",4,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"172",2019-07-01,2019,182,"7:41:37",75,"B2_R3",5,1,"1",0.000447044,-0.577986406,417.4847252,0.037486487,0.777900175,22.00336129,23.49598387,1.190678686,50.36577464,-7.3,NA,"No","No",3,3
"173",2019-07-01,2019,182,"11:35:47",75,"B2_R3",5,1,"2",0.001799053,8.139868927,174.9582161,0.062938909,0.776632986,35.44422903,35.76419677,2.808460751,50.58440644,-16.4,NA,"No","No",3,3
"174",2019-07-01,2019,182,"15:48:42",75,"B2_R3",5,1,"3",0.001499206,6.832372061,124.5962869,0.042459514,0.776632986,38.33469355,38.63310968,3.420764802,48.74669735,NA,NA,"No","No",3,3
"175",2019-07-01,2019,182,"18:01:10",75,"B2_R3",5,1,"4",0.001113716,4.922866357,160.6340733,0.035262326,0.776632986,36.21389032,36.43632258,3.069870762,48.57251717,NA,NA,"No","No",3,3
"176",2019-07-01,2019,182,NA,75,"B2_R3",5,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"177",2019-07-01,2019,182,"7:39:14",75,"B2_R3",6,1,"1",0.001037249,-0.400273123,399.7123611,0.082505477,0.7601517,22.25240323,23.04527097,1.268897949,50.42451108,-7.5,NA,"No","No",3,3
"178",2019-07-01,2019,182,NA,75,"B2_R3",6,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"179",2019-07-01,2019,182,NA,75,"B2_R3",6,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"180",2019-07-01,2019,182,NA,75,"B2_R3",6,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"181",2019-07-01,2019,182,NA,75,"B2_R3",6,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",3,3
"182",2019-07-01,2019,182,"6:24:48",23,"B3_R1",1,1,"1",0.010713348,-0.643141367,393.8743435,8.049132114,0.726280626,15.00880968,18.57754516,0.376634288,62.19226044,-0.9,NA,"No","No",2,3
"183",2019-07-01,2019,182,NA,23,"B3_R1",1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"184",2019-07-01,2019,182,NA,23,"B3_R1",1,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"185",2019-07-01,2019,182,NA,23,"B3_R1",1,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"186",2019-07-01,2019,182,NA,23,"B3_R1",1,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"187",2019-07-01,2019,182,"6:28:23",23,"B3_R1",2,1,"1",0.000688754,-0.558438192,407.388548,0.06243124,0.772980604,17.37830645,18.48722903,1.115039305,41.0486676,-3.6,NA,"No","No",2,3
"188",2019-07-01,2019,182,"10:52:55",23,"B3_R1",2,1,"2",0.004507353,17.36271059,230.5974263,0.187703873,0.776632986,33.77061613,34.44053226,2.439494629,51.78374698,-11,NA,"No","No",2,3
"189",2019-07-01,2019,182,"14:21:30",23,"B3_R1",2,1,"3",0.004539192,16.19705376,227.6826865,0.169616775,0.776632986,35.43870645,36.95070968,2.692765362,49.20987524,NA,NA,"No","No",2,3
"190",2019-07-01,2019,182,"17:34:25",23,"B3_R1",2,1,"4",0.002252242,7.582976691,169.1157707,0.058193788,0.776632986,37.36979677,37.66370645,3.782831347,40.54560002,NA,NA,"No","No",2,3
"191",2019-07-01,2019,182,NA,23,"B3_R1",2,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"192",2019-07-01,2019,182,"6:40:34",23,"B3_R1",3,1,"1",0.000613634,-0.792551454,414.2384429,0.064866674,0.788038787,17.34656452,18.18764839,0.955976768,49.22626008,-3.8,NA,"No","No",2,3
"193",2019-07-01,2019,182,NA,23,"B3_R1",3,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"194",2019-07-01,2019,182,NA,23,"B3_R1",3,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"195",2019-07-01,2019,182,NA,23,"B3_R1",3,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"196",2019-07-01,2019,182,NA,23,"B3_R1",3,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"197",2019-07-01,2019,182,"6:43:01",23,"B3_R1",4,1,"1",0.00038377,-0.036656513,394.9907706,0.038755631,0.742841264,17.58708065,18.33310645,0.994295924,48.4053759,-2.5,NA,"No","No",2,3
"198",2019-07-01,2019,182,"10:59:41",23,"B3_R1",4,1,"2",0.004019244,16.11635536,226.6541516,0.168585563,0.776632986,33.27857097,33.96207097,2.414527398,50.96290718,-11.1,NA,"No","No",2,3
"199",2019-07-01,2019,182,"14:27:58",23,"B3_R1",4,1,"3",0.00542294,17.91081292,218.5986236,0.179482712,0.776632986,36.55679032,37.27415484,3.041055219,48.64013215,-10.2,-8.7,"No","No",2,3
"200",2019-07-01,2019,182,"16:57:34",23,"B3_R1",4,1,"4",0.001944756,8.898537757,154.3898874,0.062527799,0.776632986,36.39059355,36.71018065,3.042982886,49.23086189,-10.6,NA,"No","No",2,3
"201",2019-07-01,2019,182,"19:03:45",23,"B3_R1",4,1,"5",0.000527802,3.139943496,159.6641642,0.022069017,0.776632986,31.86111935,32.37211935,2.340118221,49.16469734,-7,NA,"No","No",2,3
"202",2019-07-01,2019,182,"6:48:04",23,"B3_R1",5,1,"1",0.000970031,-0.325003628,399.0073442,0.115306749,0.794698066,16.7888129,18.49203871,0.860628373,49.52894823,-1.9,NA,"No","No",2,3
"203",2019-07-01,2019,182,NA,23,"B3_R1",5,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"204",2019-07-01,2019,182,NA,23,"B3_R1",5,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"205",2019-07-01,2019,182,NA,23,"B3_R1",5,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"206",2019-07-01,2019,182,NA,23,"B3_R1",5,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"207",2019-07-01,2019,182,"6:52:21",23,"B3_R1",6,1,"1",0.000887114,-0.348416154,399.8538819,0.092953042,0.787152574,17.91504194,18.83870323,0.97017857,49.93209768,-4.2,NA,"No","No",2,3
"208",2019-07-01,2019,182,"11:05:36",23,"B3_R1",6,1,"2",0.002857181,16.01984652,158.9554518,0.116795946,0.776632986,33.58403871,34.18120645,2.445217395,51.41625337,-10.8,NA,"No","No",2,3
"209",2019-07-01,2019,182,"14:35:30",23,"B3_R1",6,1,"3",0.00267961,10.84731678,173.0972189,0.083269215,0.776632986,36.92019677,37.22363548,3.163789096,48.78653657,NA,NA,"No","No",2,3
"210",2019-07-01,2019,182,"17:26:29",23,"B3_R1",6,1,"4",0.001481198,7.284739345,145.701685,0.048824469,0.776632986,36.12433548,36.82129677,2.95905363,48.86022962,NA,NA,"No","No",2,3
"211",2019-07-01,2019,182,NA,23,"B3_R1",6,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,3
"212",2019-07-01,2019,182,"8:33:39",48,"B3_R3",1,1,"1",0.001521513,-0.713919001,400.6298222,0.101311457,0.775690455,25.20825806,25.99507097,1.519465038,50.39337325,-8.9,NA,"No","No",2,1
"213",2019-07-01,2019,182,NA,48,"B3_R3",1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"214",2019-07-01,2019,182,NA,48,"B3_R3",1,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"215",2019-07-01,2019,182,NA,48,"B3_R3",1,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"216",2019-07-01,2019,182,NA,48,"B3_R3",1,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"217",2019-07-01,2019,182,"8:36:43",48,"B3_R3",2,1,"1",0.001146174,-0.752393438,406.434241,0.074766121,0.775310944,25.35561935,26.08275806,1.541024437,50.33285839,-8.5,NA,"No","No",2,1
"218",2019-07-01,2019,182,"11:49:03",48,"B3_R3",2,1,"2",0.00477407,14.83570211,247.6751873,0.204896591,0.774975295,34.32789355,35.37026452,2.362617914,53.40463603,-11.2,NA,"No","No",2,1
"219",2019-07-01,2019,182,"14:58:11",48,"B3_R3",2,1,"3",0.001928846,7.714598146,162.9958888,0.058962536,0.774975295,37.30103548,37.50542258,3.181712568,49.800188,NA,NA,"No","No",2,1
"220",2019-07-01,2019,182,"17:42:09",48,"B3_R3",2,1,"4",0.002123923,8.131984307,183.3667905,0.068837409,0.774975295,36.46821379,36.32193448,3.010125049,51.25777091,NA,NA,"No","No",2,1
"221",2019-07-01,2019,182,NA,48,"B3_R3",2,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"222",2019-07-01,2019,182,"8:39:28",48,"B3_R3",3,1,"1",0.00155864,-0.494368693,397.9816531,0.106235204,0.762383293,25.10245484,26.05445806,1.486402699,50.59600155,-13.5,NA,"No","No",2,1
"223",2019-07-01,2019,182,"11:55:37",48,"B3_R3",3,1,"2",0.001266313,7.141461255,112.9058811,0.0432754,0.774975295,35.64832258,35.79769032,2.851313709,50.87546792,-14.6,NA,"No","No",2,1
"224",2019-07-01,2019,182,"15:04:11",48,"B3_R3",3,1,"3",0.001582783,5.753910962,170.8661899,0.045169079,0.774975295,38.16002581,37.64103548,3.389851317,50.93349328,-14.9,-13.8,"No","No",2,1
"225",2019-07-01,2019,182,"17:48:20",48,"B3_R3",3,1,"4",0.000980866,4.22768442,170.523304,0.032378848,0.774975295,36.15945517,36.41941034,2.931833621,50.58249733,-14.5,NA,"No","No",2,1
"226",2019-07-01,2019,182,"19:23:56",48,"B3_R3",3,1,"5",0.000599997,3.089587982,186.8449963,0.025111352,0.774975295,32.11614194,32.63963871,2.32964578,50.03157446,-13.2,NA,"No","No",2,1
"227",2019-07-01,2019,182,"8:43:12",48,"B3_R3",4,1,"1",0.002356369,-1.198345893,402.5631928,0.154920087,0.728486851,25.48263548,26.3994129,1.558070072,49.61911945,NA,NA,"No","No",2,1
"228",2019-07-01,2019,182,NA,48,"B3_R3",4,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"229",2019-07-01,2019,182,NA,48,"B3_R3",4,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"230",2019-07-01,2019,182,NA,48,"B3_R3",4,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"231",2019-07-01,2019,182,NA,48,"B3_R3",4,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"232",2019-07-01,2019,182,"8:48:27",48,"B3_R3",5,1,"1",0.000880715,-1.235561412,426.0320674,0.054317201,0.717415237,26.02927419,26.83062258,1.620801561,49.64590955,NA,NA,"No","No",2,1
"233",2019-07-01,2019,182,NA,48,"B3_R3",5,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"234",2019-07-01,2019,182,NA,48,"B3_R3",5,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"235",2019-07-01,2019,182,NA,48,"B3_R3",5,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"236",2019-07-01,2019,182,NA,48,"B3_R3",5,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"237",2019-07-01,2019,182,"8:53:26",48,"B3_R3",6,1,"1",0.001749991,-0.611357105,397.9586255,0.103239978,0.776632986,26.77288065,27.45376774,1.712528287,49.49214226,NA,NA,"No","No",2,1
"238",2019-07-01,2019,182,"12:01:12",48,"B3_R3",6,1,"2",0.002962423,9.914040602,212.8159541,0.10122102,0.774975295,36.2850129,36.46617419,2.885589678,51.88824483,-14.9,NA,"No","No",2,1
"239",2019-07-01,2019,182,"15:11:00",48,"B3_R3",6,1,"3",0.001923032,7.222412275,182.4382438,0.060637573,0.774975295,37.34309355,37.91969355,3.083670591,50.39320701,NA,NA,"No","No",2,1
"240",2019-07-01,2019,182,"17:53:53",48,"B3_R3",6,1,"4",0.001663704,6.407032653,192.045027,0.055907421,0.774975295,36.32465862,36.90122069,2.894047848,50.74349682,NA,NA,"No","No",2,1
"241",2019-07-01,2019,182,NA,48,"B3_R3",6,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",2,1
"242",2019-07-01,2019,182,"10:34:22",35,"B1_R1",2,2,"2",0.004597799,13.15725427,253.5495509,0.189440541,0.774975295,33.45898065,33.77473226,2.461125833,51.60385365,NA,NA,NA,NA,2,2
"243",2019-07-01,2019,182,"14:13:04",35,"B1_R1",2,2,"3",0.007723023,16.85300027,248.1049955,0.254171183,0.774975295,37.76504194,38.82963548,3.088398289,50.04791351,NA,NA,NA,NA,2,2
"244",2019-07-01,2019,182,"16:52:56",35,"B1_R1",2,2,"4",0.003814788,10.8975231,234.7095329,0.13186664,0.774975295,36.11012069,36.52952069,2.867954825,51.05265947,NA,NA,NA,NA,2,2
"245",2019-07-01,2019,182,"10:39:05",35,"B1_R1",4,2,"2",0.00426187,16.56109932,213.8344568,0.179731753,0.774975295,33.37756452,34.35380968,2.399243983,50.66709868,NA,NA,NA,NA,2,2
"246",2019-07-01,2019,182,"14:26:27",35,"B1_R1",4,2,"3",0.004145799,11.07684228,222.4811882,0.125098425,0.774975295,38.5246129,39.05881613,3.261805707,50.88854735,NA,NA,NA,NA,2,2
"247",2019-07-01,2019,182,"16:39:31",35,"B1_R1",4,2,"4",0.003279362,9.583603428,217.7670748,0.101918199,0.774975295,37.75947241,38.05638621,3.153450273,51.17882534,NA,NA,NA,NA,2,2
"248",2019-07-01,2019,182,"18:57:08",35,"B1_R1",4,2,"5",0.000863443,2.90591028,249.038888,0.034879034,0.774975295,33.27239677,34.07905806,2.412487339,50.63639064,NA,NA,NA,NA,2,2
"249",2019-07-01,2019,182,"10:43:52",35,"B1_R1",6,2,"2",0.006575891,15.92520037,279.9458948,0.310831752,0.774975295,33.56116129,34.71681613,2.2019668,54.16229399,NA,NA,NA,NA,2,2
"250",2019-07-01,2019,182,"14:17:41",35,"B1_R1",6,2,"3",0.00687851,16.36754301,246.2092161,0.236691372,0.774975295,37.48194516,38.90725806,2.942458552,50.49134306,NA,NA,NA,NA,2,2
"251",2019-07-01,2019,182,"16:59:11",35,"B1_R1",6,2,"4",0.000652514,2.673158686,174.0982533,0.020619772,0.774975295,36.66851724,36.58247586,3.051264238,50.95945771,NA,NA,NA,NA,2,2
"252",2019-07-01,2019,182,"10:09:44",45,"B1_R2",1,2,"2",0.002959167,11.30171881,259.1181991,0.160488186,0.774975295,30.65344839,32.49173226,1.86629924,52.07545818,NA,NA,NA,NA,3,1
"253",2019-07-01,2019,182,"13:53:21",45,"B1_R2",1,2,"3",0.0019808,9.137254727,105.6645948,0.055141842,0.774975295,38.59243871,38.6506129,3.481818414,49.19346252,NA,NA,NA,NA,3,1
"254",2019-07-01,2019,182,"17:05:39",45,"B1_R2",1,2,"4",0.003148715,10.71647351,211.3707109,0.109365475,0.774975295,36.08680345,36.40384828,2.838553774,51.76122489,NA,NA,NA,NA,3,1
"255",2019-07-01,2019,182,"10:18:40",45,"B1_R2",4,2,"2",0.002515195,9.272608373,226.3970495,0.101804361,0.774975295,32.14567419,33.36050323,2.46354886,45.6040472,NA,NA,NA,NA,3,1
"256",2019-07-01,2019,182,"13:45:40",45,"B1_R2",4,2,"3",1.88686e-05,0.617427135,-1459.427892,0.000522971,0.774975295,38.40375161,38.05483226,3.452993632,50.19161105,NA,NA,NA,NA,3,1
"257",2019-07-01,2019,182,"17:12:20",45,"B1_R2",4,2,"4",0.001354767,5.095976834,193.6829126,0.044403165,0.774975295,36.22350345,36.23082069,2.962058209,50.95931234,NA,NA,NA,NA,3,1
"258",2019-07-01,2019,182,"19:05:13",45,"B1_R2",4,2,"5",0.000513597,2.017581289,225.9371232,0.020391314,0.774975295,33.12156774,33.57465484,2.447217245,50.58897955,NA,NA,NA,NA,3,1
"259",2019-07-01,2019,182,"10:25:00",45,"B1_R2",5,2,"2",0.003329285,12.36392815,231.9302147,0.145070336,0.774975295,32.92971935,33.66508065,2.304974653,52.00641155,NA,NA,NA,NA,3,1
"260",2019-07-01,2019,182,"13:59:06",45,"B1_R2",5,2,"3",0.004630148,13.04577992,215.092497,0.142435813,0.774975295,38.06150645,38.71881935,3.218912265,50.00103827,NA,NA,NA,NA,3,1
"261",2019-07-01,2019,182,"17:18:31",45,"B1_R2",5,2,"4",0.002766014,9.190336471,212.5993427,0.093172608,0.774975295,36.40251724,36.68947241,2.91357803,51.43856599,NA,NA,NA,NA,3,1
"262",2019-07-01,2019,182,"11:03:59",55,"B1_R3",1,2,"2",0.004286224,12.84320814,233.3783407,0.156848414,0.774975295,33.72395806,34.36876129,2.751122594,46.02514971,NA,NA,NA,NA,1,1
"263",2019-07-01,2019,182,"14:44:11",55,"B1_R3",1,2,"3",0.002541881,8.160297765,199.2924481,0.076446127,0.774975295,37.98518065,38.19679032,3.239767069,50.71136195,NA,NA,NA,NA,1,1
"264",2019-07-01,2019,182,"17:25:02",55,"B1_R3",1,2,"4",0.001661013,6.729656416,175.1009237,0.053808229,0.774975295,36.99026897,37.40985517,2.995003527,51.28543727,NA,NA,NA,NA,1,1
"265",2019-07-01,2019,182,"10:58:15",55,"B1_R3",3,2,"2",0.001248156,6.540434381,173.0777394,0.050941417,0.774975295,33.4014871,34.31767419,2.4036445,50.81542908,NA,NA,NA,NA,1,1
"266",2019-07-01,2019,182,"14:37:48",55,"B1_R3",3,2,"3",0.001694671,4.73945518,201.380732,0.044010868,0.774975295,38.83617097,38.62165161,3.719996536,47.13161685,NA,NA,NA,NA,1,1
"267",2019-07-01,2019,182,"17:31:34",55,"B1_R3",3,2,"4",0.00077954,3.626851206,121.1601449,0.022408153,0.774975295,38.06926207,37.59124828,3.342152678,51.2984233,NA,NA,NA,NA,1,1
"268",2019-07-01,2019,182,"19:13:33",55,"B1_R3",3,2,"5",0.000883825,4.722435615,175.8299553,0.036726663,0.774975295,32.59582258,33.1395129,2.349627174,50.84352632,NA,NA,NA,NA,1,1
"269",2019-07-01,2019,182,"10:50:46",55,"B1_R3",5,2,"2",0.00338554,13.2411987,232.7489192,0.156796656,0.774975295,32.73459355,33.95372581,2.174041043,52.60066078,NA,NA,NA,NA,1,1
"270",2019-07-01,2019,182,"14:49:11",55,"B1_R3",5,2,"3",0.001694815,6.252104185,180.3735962,0.051656923,0.774975295,37.53138387,38.0520871,3.182131922,49.54895614,NA,NA,NA,NA,1,1
"271",2019-07-01,2019,182,"17:37:07",55,"B1_R3",5,2,"4",0.000835339,3.962531245,132.345947,0.025620083,0.774975295,36.93328966,36.73740345,3.144780874,50.47693243,NA,NA,NA,NA,1,1
"272",2019-07-01,2019,182,"14:06:02",13,"B2_R1",1,2,"3",0.007917368,21.8039033,258.6025185,0.292610639,0.776632986,35.4307129,36.57451935,2.80364611,48.39105376,NA,NA,NA,NA,1,2
"273",2019-07-01,2019,182,"16:33:32",13,"B2_R1",1,2,"4",0.004927933,14.34318415,247.984713,0.174061959,0.776632986,35.39140968,36.13275806,2.852072585,48.56366705,NA,NA,NA,NA,1,2
"274",2019-07-01,2019,182,"10:36:06",13,"B2_R1",2,2,"2",0.003556583,15.56370116,228.4894421,0.162624296,0.776632986,31.43958387,31.89732581,2.22171721,50.63770623,NA,NA,NA,NA,1,2
"275",2019-07-01,2019,182,"13:57:01",13,"B2_R1",3,2,"3",0.003636827,14.99111306,190.7722173,0.126568304,0.776632986,35.49753871,35.93967742,2.865991691,49.41786261,NA,NA,NA,NA,1,2
"276",2019-07-01,2019,182,"16:39:56",13,"B2_R1",3,2,"4",0.00277901,12.56081857,153.0592993,0.088584065,0.776632986,36.38897742,36.67632258,3.09038023,48.54823529,NA,NA,NA,NA,1,2
"277",2019-07-01,2019,182,"18:58:26",13,"B2_R1",3,2,"5",-1.57e-05,6.79312361,16452.68573,-0.000663651,0.776632986,31.70617097,32.41423871,2.309068216,48.83553699,NA,NA,NA,NA,1,2
"278",2019-07-01,2019,182,"10:44:37",13,"B2_R1",5,2,"2",0.004219871,18.17469474,211.8542544,0.173484982,0.776632986,32.61564516,33.15843871,2.472182376,48.49349242,NA,NA,NA,NA,1,2
"279",2019-07-01,2019,182,"14:13:21",13,"B2_R1",5,2,"3",0.005125658,15.86348975,205.3719941,0.147566086,0.776632986,36.21145484,36.82016452,3.483587969,40.92322388,NA,NA,NA,NA,1,2
"280",2019-07-01,2019,182,"16:46:01",13,"B2_R1",5,2,"4",0.004631519,15.95343701,219.564711,0.159001226,0.776632986,36.07316774,36.91677742,2.918038807,48.99071234,NA,NA,NA,NA,1,2
"281",2019-07-01,2019,182,"11:16:51",27,"B2_R2",1,2,"2",0.002820945,9.578995227,218.071725,0.100677857,0.774975295,34.1340129,34.7012,2.780476168,46.84667566,NA,NA,NA,NA,3,2
"282",2019-07-01,2019,182,"15:35:50",27,"B2_R2",1,2,"3",0.001085377,4.021028554,188.8234923,0.033932733,0.774975295,37.19454194,37.69024839,3.090384311,50.13111511,NA,NA,NA,NA,3,2
"283",2019-07-01,2019,182,"18:15:44",27,"B2_R2",1,2,"4",0.001446298,5.474272458,207.7411152,0.051515229,0.774975295,35.36106897,35.79224138,2.732817114,51.33882479,NA,NA,NA,NA,3,2
"284",2019-07-01,2019,182,"11:23:14",27,"B2_R2",4,2,"2",0.002472552,9.629732972,201.5251871,0.090730312,0.774975295,34.96168387,35.14530323,2.69002055,51.74547815,NA,NA,NA,NA,3,2
"285",2019-07-01,2019,182,"15:41:42",27,"B2_R2",4,2,"3",0.00239227,7.055704404,209.1641112,0.069610804,0.774975295,38.62490645,38.96046774,3.335235625,50.64142585,NA,NA,NA,NA,3,2
"286",2019-07-01,2019,182,"18:09:41",27,"B2_R2",4,2,"4",3.37845e-05,1.702819795,-1940.891813,0.001147125,0.774975295,35.67847241,36.02483103,2.830810193,50.74963243,NA,NA,NA,NA,3,2
"287",2019-07-01,2019,182,"19:34:53",27,"B2_R2",4,2,"5",0.00063083,2.711275259,234.8506246,0.02899061,0.774975295,31.02519355,31.87791613,2.127297536,50.41061462,NA,NA,NA,NA,3,2
