SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1623797587,6567.4,20210615 15:53:06,15:53:06,15,B2R3,_NW,_5.14,_1,1623797579,0.00095541,0.955409753,6.43912397,391.8080323,77.41083159,7.842240087,39.69280002,0.034096435,2.950137559,0.033879014,0.021193802,293.9719476,40.9929404,40.16220323,7.478137773,66.31345837,4.794267633,7.229705327,2.68387014,-42.1335701,-100.4735838,-8.335171256,143.0296225,25,5,1,0,51353.73572,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-92-20210615-15_52_59,15114.8,568.78776,727.99,0.2186874,0.5,1264.495827,6.43912397,138.2646521,0.005413771,3.981991511,401.7243346,DARK-93-20210615-15_53_07,476.52,476.52,0.345430569,0.633086412,0.920176363,17.18961063,0.996815274,0.530388237,0.469611763,1500.013226,1264.495827,0.842989785,0.19597957,6,0.5,0: Broadleaf,2,1623797579,391.8080323,399.9826452,47.32426452,46.23223548,391.0751613,46.7953,500.0942258,101.1067742,0.19998,39.53048387,40.16220323,999.9,0,0,10007.07806,0,287.6030968,1500.013226,0.900007065,0.099992881,0,570.4069355,4.99938,11987.96129,11964.78065,47.625,49.375,48.012,49.437,50,1345.523871,149.4906452,0,284.5999999,0,568.78776,-121.6723079,-2500.492312,11955.436,15,1623797025,15:43:44,1623797020,1623797025,4,-0.023,-0.008,0.738,0.529,400,45,0.16,0.07,6.44311766,-0.607685116,0.050608096,0,-8.171876667,0.393109321,0.041618979,1,1.096033233,0.835932414,0.060384707,1,2,3,2/3,100,100,0.733,0.5289,0.604138109,-8.36417E-05,1.28013E-06,-5.74726E-10,0.528955,0,0,0,2,2145,1,27,9.4,9.4,18,486.956,502.065,38.5974,38.0513,30.0004,37.8126,37.7686,21.0964,0,100,-999.9,400,46.959,98.5839,98.3449
26,1623797796,6777,20210615 15:56:36,15:56:36,15,B2R3,_NW,_5.14,_2,1623797788,0.002318716,2.318716161,9.288265407,387.7853871,196.0201069,19.85769922,39.28436577,0.084273316,2.948752302,0.082957814,0.051965116,293.9719102,40.97203312,40.44464839,7.591585178,67.07359771,4.935136302,7.357792739,2.656448876,-102.2553827,-93.18235897,-7.756589123,90.77757935,37,7,1,0,51261.13984,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-94-20210615-15_56_29,15143.5,445.59132,630.57,0.293351539,0.5,1264.491002,9.288265407,185.4701908,0.007666984,4.751684983,370.1660002,DARK-95-20210615-15_56_37,364.11,364.11,0.422570056,0.694208061,0.918332194,-2.098252133,1.030314677,0.56726441,0.43273559,1500.006774,1264.491002,0.842990194,0.195980388,6,0.5,0: Broadleaf,2,1623797788,387.7853871,400.0153548,48.7159129,46.06790968,387.0551613,48.18695484,499.7934516,101.1040968,0.20030271,39.85849677,40.44464839,999.9,0,0,9999.471613,0,224.5998774,1500.006774,0.899992129,0.100007923,0,445.8688065,4.99938,9454.678065,11964.67419,47.812,49.437,48.25,49.554,50.163,1345.496452,149.5103226,0,209,0,445.59132,-15.59592304,264.2438439,9448.7756,15,1623797025,15:43:44,1623797020,1623797025,4,-0.023,-0.008,0.738,0.529,400,45,0.16,0.07,9.292823378,-0.417136823,0.036661041,1,-12.23219333,0.572524138,0.044396358,1,2.648994667,-0.105271635,0.012381793,1,3,3,3/3,100,100,0.73,0.529,0.604138109,-8.36417E-05,1.28013E-06,-5.74726E-10,0.528955,0,0,0,2,2145,1,27,12.9,12.9,18,471.947,499.769,38.8621,38.1592,30.0001,37.9179,37.867,21.0951,0,100,-999.9,400,47.3093,98.5709,98.3235
27,1623797929,6910,20210615 15:58:49,15:58:49,15,B2R3,_NW,_5.14,_3,1623797921,0.001548265,1.548265433,8.639408515,388.9228387,123.6461343,12.52517519,39.39732301,0.054984236,2.949758898,0.054421131,0.034063319,293.9654405,41.32418203,40.54438387,7.631999843,66.43285458,4.928760125,7.419160529,2.703239718,-68.27850559,-84.36147164,-7.028515198,134.2969481,15,3,1,0,51263.67865,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-96-20210615-15_58_42,15121.4,474.7244,657.05,0.277491211,0.5,1264.465898,8.639408515,175.4390864,0.007153989,4.519884331,379.1356906,DARK-97-20210615-15_58_50,394.14,394.14,0.400136976,0.693490548,0.918671699,-2.95606595,1.021209111,0.575770625,0.424229375,1499.977419,1264.465898,0.842989955,0.195979911,6,0.5,0: Broadleaf,2,1623797921,388.9228387,400.0111935,48.65577742,46.8885,388.191871,48.12682581,500.0686452,101.0984839,0.200074839,40.0139,40.54438387,999.9,0,0,10005.74645,0,98.31743226,1499.977419,0.900000903,0.099999052,0,474.8482903,4.99938,10118.2771,11964.46129,48.09858065,49.625,48.407,49.95325806,50.48577419,1345.482258,149.4954839,0,132.2,0,474.7244,-8.735384614,-405.9192308,10116.2236,15,1623797025,15:43:44,1623797020,1623797025,4,-0.023,-0.008,0.738,0.529,400,45,0.16,0.07,8.649144939,-0.511634157,0.041245312,0,-11.09019667,0.325607119,0.031776779,1,1.764006,0.807545806,0.058346307,1,2,3,2/3,100,100,0.731,0.5289,0.604138109,-8.36417E-05,1.28013E-06,-5.74726E-10,0.528955,0,0,0,2,2145,1,27,15.2,15.1,18,498.785,504.16,38.9945,38.1775,30.0001,37.9215,37.8732,21.1023,0,100,-999.9,400,48.5667,98.5713,98.3404
28,1623798086,7066.5,20210615 16:01:25,16:01:25,15,B2R3,_NW,_5.7,_1,1623798078,0.002314652,2.314651889,12.12172727,384.3807333,167.5200835,16.96905387,38.93609193,0.095596425,2.949727418,0.093908034,0.058841733,293.9754704,40.91033563,39.9538,7.395374999,68.89219171,5.052035234,7.333247948,2.343339765,-102.0761483,-25.0900155,-2.082296201,164.7270104,30,6,1,0,51298.44663,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-98-20210615-16_01_18,15167.9,507.1985,771.93,0.342947547,0.5,1264.507602,12.12172727,216.8298901,0.009907646,3.698405296,414.7522091,DARK-99-20210615-16_01_26,404.83,404.83,0.475561256,0.72114274,0.88606491,4.976012116,0.981705812,0.57559361,0.42440639,1500.026667,1264.507602,0.842990081,0.195980163,6,0.5,0: Broadleaf,2,1623798078,384.3807333,399.9920333,49.87416333,47.23552,383.6527333,49.34521667,500.0775667,101.0956333,0.200005467,39.79602667,39.9538,999.9,0,0,10005.84967,0,123.9885667,1500.026667,0.899996133,0.100003653,0,507.2703667,4.99938,10480.85,11964.84,48.0809,49.50413333,48.4769,49.73316667,50.51033333,1345.52,149.5066667,0,155.5,0,507.1985,-50.88311114,-1051.678633,10478.73077,15,1623797025,15:43:44,1623797020,1623797025,4,-0.023,-0.008,0.738,0.529,400,45,0.16,0.07,12.13838373,-1.372108011,0.102738857,0,-15.61129,1.424694994,0.103557077,0,2.638649333,0.42750861,0.031981204,1,1,3,1/3,100,100,0.728,0.5289,0.604138109,-8.36417E-05,1.28013E-06,-5.74726E-10,0.528955,0,0,0,2,2145,1,27,17.8,17.7,18,480.65,502.907,39.0408,38.1787,29.9999,37.9287,37.8703,21.1045,0,100,-999.9,400,48.5232,98.5762,98.3426
29,1623798279,7259.5,20210615 16:04:38,16:04:38,15,B2R3,_NW,_5.7,_2,1623798271,0.001857217,1.857217258,8.094242697,389.3726667,188.1845698,19.06206583,39.44131772,0.069404669,2.948507524,0.068509684,0.042898002,293.9677737,41.19244746,40.35076333,7.553710801,67.28189162,4.977589459,7.398111645,2.576121342,-81.90328108,-62.00073408,-5.161632864,144.9021257,4,1,1,0,51237.36381,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-100-20210615-16_04_32,15119.9,440.30524,614.91,0.283951733,0.5,1264.476437,8.094242697,179.5251377,0.00672279,4.898163959,364.7135053,DARK-101-20210615-16_04_39,377.66,377.66,0.38582882,0.735952624,0.926981577,-1.681827658,1.035699615,0.631243607,0.368756393,1499.99,1264.476437,0.842989911,0.195979822,6,0.5,0: Broadleaf,2,1623798271,389.3726667,399.9511333,49.13977,47.02110667,388.6414,48.61080333,500.1136333,101.0945667,0.199954233,39.96072333,40.35076333,999.9,0,0,9999.023667,0,1408.146667,1499.99,0.9000023,0.09999774,0,440.4132333,4.99938,9271.313333,11964.55667,47.875,49.25,48.1622,49.5372,50.25,1345.497,149.4946667,0,192.3000002,0,440.30524,-12.92653843,-305.830769,9268.4064,15,1623797025,15:43:44,1623797020,1623797025,4,-0.023,-0.008,0.738,0.529,400,45,0.16,0.07,8.105907537,-0.354788978,0.056378799,1,-10.57850667,0.153733482,0.043683261,1,2.118660667,-0.047217264,0.003757917,1,3,3,3/3,100,100,0.731,0.529,0.604138109,-8.36417E-05,1.28013E-06,-5.74726E-10,0.528955,0,0,0,2,2145,1,27,21,20.9,18,511.745,502.795,39.0327,38.0572,30,37.7995,37.7548,21.1052,0,100,-999.9,400,49.7017,98.5886,98.3437
30,1623798454,7435,20210615 16:07:34,16:07:34,15,B2R3,_NW,_5.7,_3,1623798446,0.003587693,3.587693107,11.76893899,384.2392258,226.1296904,22.90516711,38.92042511,0.132964772,2.9480727,0.12972077,0.08136035,293.9757766,41.38581195,40.86438065,7.762929774,67.1566369,5.139914997,7.653621793,2.623014777,-158.217266,-42.40835857,-3.550558951,89.79959311,7,1,1,0,51121.14982,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-102-20210615-16_07_27,15114.7,497.9199615,712.08,0.300752778,0.5,1264.510479,11.76893899,190.1525199,0.009628632,4.093304123,396.8316144,DARK-103-20210615-16_07_35,420.85,420.85,0.408984946,0.735363934,0.909160665,-32.21196922,1.002286178,0.621541484,0.378458516,1500.030323,1264.510479,0.842989945,0.195979889,6,0.5,0: Broadleaf,2,1623798446,384.2392258,400.0130968,50.74345806,46.65749032,383.5113226,50.21449677,500.0980968,101.0921613,0.200009032,40.59755484,40.86438065,999.9,0,0,9996.791613,0,100.3286677,1500.030323,0.900000903,0.099998994,0,498.1403226,4.99938,10480.99677,11964.87742,48,49.24593548,48.21951613,49.762,50.45325806,1345.53129,149.5003226,0,174.8,0,497.9199615,-16.58054697,-267.6068372,10478.62692,15,1623797025,15:43:44,1623797020,1623797025,4,-0.023,-0.008,0.738,0.529,400,45,0.16,0.07,11.77336275,-0.112783243,0.021407524,1,-15.77536333,0.122736374,0.026086478,1,4.085440333,0.098641068,0.007398637,1,3,3,3/3,100,100,0.728,0.529,0.604138109,-8.36417E-05,1.28013E-06,-5.74726E-10,0.528955,0,0,0,2,2145,1,27,23.9,23.8,18,509.121,501.277,39.3455,37.9983,29.9998,37.7398,37.6873,21.1053,0,100,-999.9,400,49.0235,98.5934,98.3713
31,1623799004,7984.5,20210615 16:16:43,16:16:43,15,B3R2,_NE,_5.14,_1,1623798996,0.001500813,1.500812545,8.674305392,388.8895,124.8422609,12.64326433,39.38436156,0.055388454,2.947928742,0.054816734,0.034311334,293.9726984,40.61936663,39.95464,7.395706986,67.09190343,4.78976729,7.13911373,2.605939696,-66.18583326,-104.7663514,-8.679362006,114.3411517,16,3,1,0,51329.89477,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-104-20210615-16_16_37,15141.9,491.50764,688.83,0.286460172,0.5,1264.496531,8.674305392,181.1139466,0.007181413,4.265217833,389.5050317,DARK-105-20210615-16_16_44,400.51,400.51,0.418564813,0.684386654,0.910635304,-6.599749614,1.010281057,0.557679426,0.442320574,1500.013667,1264.496531,0.842990007,0.195980013,6,0.5,0: Broadleaf,2,1623798996,388.8895,399.9970333,47.29517333,45.57968667,388.1585667,46.76620333,500.0906333,101.0739333,0.1999801,39.29543667,39.95464,999.9,0,0,9997.776667,0,160.3159,1500.013667,0.8999994,0.100000543,0,492.4528333,4.99938,10245.44667,11964.74667,47.4958,49.04546667,47.875,49.03926667,49.812,1345.512333,149.5016667,0,548.8999999,0,491.50764,-67.28738473,-1326.276925,10227.084,15,1623797025,15:43:44,1623797020,1623797025,4,-0.023,-0.008,0.738,0.529,400,45,0.16,0.07,8.691514215,-1.378239052,0.103405754,0,-11.10761,1.191646719,0.087172294,0,1.715491667,1.173641913,0.085250844,0,0,3,0/3,100,100,0.731,0.529,0.604138109,-8.36417E-05,1.28013E-06,-5.74726E-10,0.528955,0,0,0,2,2145,1,27,33.1,33,18,498.033,499.859,38.3933,37.9975,30.0003,37.7801,37.7388,21.1313,0,100,-999.9,400,50.5749,98.5619,98.315
32,1623799133,8114,20210615 16:18:53,16:18:53,15,B3R2,_NE,_5.14,_2,1623799125,0.001442966,1.442965871,9.204911455,388.2865484,100.0167632,10.12934806,39.32430396,0.053503339,2.949648509,0.052969979,0.033153714,293.9735295,40.73090001,39.87056452,7.362542408,66.45068895,4.768886106,7.176578875,2.593656302,-63.6347949,-75.95018363,-6.288822076,148.0997289,55,11,1,0,51362.02862,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-106-20210615-16_18_46,14955.7,424.9617308,0.03,-14164.39103,0.5,1264.501424,9.204911455,-8955446.314,0.007601002,120893.6667,0.029998996,DARK-107-20210615-16_18_54,1.17,1.17,-38,372.7471323,1.000314425,0.591251761,1.247135797,1.026243337,-0.026243337,1500.019677,1264.501424,0.842989891,0.195979782,6,0.5,0: Broadleaf,2,1623799125,388.2865484,400.0024839,47.08778387,45.43808387,387.5560645,46.55881613,500.098129,101.0764839,0.200019581,39.39295484,39.87056452,999.9,0,0,10007.29677,0,254.5961613,1500.019677,0.900002419,0.099997755,0,424.9823871,4.99938,8876.496129,11964.80323,47.56606452,49.187,47.937,49.25,49.937,1345.523226,149.4964516,0,128.3999999,0,424.9617308,-6.418837599,-144.4034188,8876.131538,15,1623797025,15:43:44,1623797020,1623797025,4,-0.023,-0.008,0.738,0.529,400,45,0.16,0.07,9.213177173,-0.330171321,0.037971342,1,-11.71486333,-0.43447475,0.04447168,1,1.642515667,1.887637375,0.136405126,0,2,3,2/3,100,100,0.731,0.5289,0.604138109,-8.36417E-05,1.28013E-06,-5.74726E-10,0.528955,0,0,0,2,2145,1,27,35.2,35.1,18,450.285,500.899,38.4602,38.1216,30.0008,37.9088,37.8636,21.1353,0,100,-999.9,400,47.2987,98.5563,98.3159
33,1623799218,8198.5,20210615 16:20:17,16:20:17,15,B3R2,_NE,_5.14,_3,1623799210,0.001326591,1.326590574,10.15999447,387.1847333,37.44858071,3.792486121,39.21090465,0.048139799,2.950512999,0.047707674,0.029855797,293.9693137,40.86721389,39.92114333,7.382478341,65.59983172,4.734920304,7.217884834,2.647558037,-58.50264429,-66.9968144,-5.550033859,162.9198212,11,2,1,0,51368.52401,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-108-20210615-16_20_11,15111.8,558.26276,776.16,0.280737528,0.5,1264.483912,10.15999447,177.494044,0.008356422,3.672799423,415.9702508,DARK-109-20210615-16_20_18,462.89,462.89,0.403615234,0.695557315,0.900987689,3.794034529,0.98025126,0.576729362,0.423270638,1499.999,1264.483912,0.842989837,0.195979673,6,0.5,0: Broadleaf,2,1623799210,387.1847333,399.9919667,46.75456667,45.23722,386.4547667,46.22559667,500.0438333,101.0718333,0.1999919,39.49996,39.92114333,999.9,0,0,10012.67233,0,118.1773667,1499.999,0.900005167,0.099994653,0,559.1457667,4.99938,11767.76667,11964.66,47.687,49.2311,48.062,49.375,50.062,1345.507333,149.4916667,0,83.5,0,558.26276,-170.7754618,-3428.81539,11749.976,15,1623797025,15:43:44,1623797020,1623797025,4,-0.023,-0.008,0.738,0.529,400,45,0.16,0.07,10.17064952,-0.852481971,0.065482572,0,-12.80728667,-0.325470968,0.029233117,1,1.517330333,3.303344249,0.239167592,0,1,3,1/3,100,100,0.729,0.5289,0.604138109,-8.36417E-05,1.28013E-06,-5.74726E-10,0.528955,0,0,0,2,2145,1,27,36.6,36.6,18,502.784,501.416,38.5417,38.1994,30.0001,37.9612,37.9094,21.1391,0,100,-999.9,400,47.2987,98.5531,98.3135
34,1623799452,8432.9,20210615 16:24:12,16:24:12,15,B3R3,_NE,_5.9,_1,1623799444,0.00146162,1.461619968,7.563396956,390.2530333,137.375862,13.90599091,39.50370216,0.050705875,2.948716213,0.050226412,0.031434207,293.9686191,41.07192593,40.14101,7.469684845,64.30262166,4.701036623,7.310800869,2.768648221,-64.4574406,-63.94986989,-5.312522496,160.2487861,36,7,1,0,51278.13738,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-110-20210615-16_24_05,15162.9,454.6486538,576.44,0.211281913,0.5,1264.480088,7.563396956,133.5808862,0.006302957,5.291790993,350.8267413,DARK-111-20210615-16_24_13,385.21,385.21,0.331743113,0.636884098,0.941008073,-0.85594675,1.048928131,0.539612559,0.460387441,1499.994333,1264.480088,0.84298991,0.19597982,6,0.5,0: Broadleaf,2,1623799444,390.2530333,400.0123333,46.44106,44.76878667,389.4903667,45.89723,500.0644667,101.0259333,0.199934967,39.73873667,40.14101,999.9,0,0,10007.003,0,775.2668667,1499.994333,0.900002333,0.09999784,0,455.9652,4.99938,9574.105333,11964.61,47.75,49.1808,48.1124,49.3393,50.125,1345.500667,149.495,0,234,0,454.6486538,-135.4238974,-2899.381198,9545.828462,15,1623799372,16:22:52,1623799371,1623799372,6,0.003,0.015,0.769,0.544,400,45,0.28,0.17,7.571256621,-1.122393194,0.089723181,0,-9.759269,0.645688899,0.055256645,1,1.672255333,2.060676841,0.149285869,0,1,3,1/3,100,100,0.763,0.5438,0.634934786,-8.36417E-05,1.28013E-06,-5.74726E-10,0.543825,0,0,0,2,2145,1,27,1.4,1.3,18,472.875,500.351,38.7018,38.2188,30.0007,37.9947,37.9534,21.135,0,100,-999.9,400,46.7634,98.5543,98.3208
35,1623799571,8551.9,20210615 16:26:11,16:26:11,15,B3R3,_NE,_5.9,_2,1623799563,0.00145191,1.451910466,8.665737334,388.9216667,96.18267426,9.736479056,39.37016402,0.049683167,2.949073577,0.04922281,0.030805262,293.9673624,41.26631446,40.40700667,7.576380333,64.61346765,4.772584794,7.386362266,2.803795539,-64.02925156,-75.68316622,-6.300302746,147.9546419,8,2,1,0,51256.67729,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-112-20210615-16_26_04,15152.4,556.8528846,728.73,0.235858432,0.5,1264.472258,8.665737334,149.1182222,0.007174775,3.976932472,401.9495714,DARK-113-20210615-16_26_12,450.45,450.45,0.381869828,0.617640921,0.912391111,17.18506768,0.996560813,0.49962272,0.50037728,1499.984667,1264.472258,0.842990122,0.195980245,6,0.5,0: Broadleaf,2,1623799563,388.9216667,399.9957667,47.14640333,45.48661333,388.1600333,46.60258,500.1083667,101.0290333,0.199999133,39.93098333,40.40700667,999.9,0,0,10008.72767,0,134.6614967,1499.984667,0.899996333,0.10000366,0,558.4282333,4.99938,11635.13667,11964.5,47.875,49.354,48.2416,49.5496,50.26653333,1345.481333,149.5046667,0,118.3,0,556.8528846,-196.9090937,-3985.791448,11604.76154,15,1623799372,16:22:52,1623799371,1623799372,6,0.003,0.015,0.769,0.544,400,45,0.28,0.17,8.672470225,-0.823474671,0.077006079,0,-11.07403667,0.422712347,0.071368618,1,1.659784333,1.706716352,0.124495634,0,1,3,1/3,100,100,0.762,0.5439,0.634934786,-8.36417E-05,1.28013E-06,-5.74726E-10,0.543825,0,0,0,2,2145,1,27,3.3,3.3,18,506.824,501.103,38.9303,38.3081,30.0003,38.0659,38.0177,21.1463,0,100,-999.9,400,46.3872,98.5359,98.3065
36,1623799675,8655.9,20210615 16:27:55,16:27:55,15,B3R3,_NE,_5.9,_3,1623799667,0.001930351,1.930351253,9.789325575,387.3689667,145.295029,14.70764073,39.21182735,0.068856858,2.948963957,0.067975983,0.042563194,293.972785,41.28560702,40.37537667,7.563624249,65.37444216,4.865531618,7.442559289,2.698092631,-85.12849024,-48.09547456,-4.006006459,156.7428138,18,4,1,0,51230.32865,RECT-527-20200527-06_29_39,14901,718.7284615,3626.84,0.801830668,-0.406566687,RECT-114-20210615-16_27_48,15130.5,510.8359615,683.03,0.252103185,0.5,1264.495581,9.789325575,159.3916817,0.008063209,4.309927822,387.6437077,DARK-115-20210615-16_27_56,436.63,436.63,0.360745502,0.698839442,0.922763705,-4.82357029,1.012275479,0.597323385,0.402676615,1500.012333,1264.495581,0.842990123,0.195980245,6,0.5,0: Broadleaf,2,1623799667,387.3689667,400.0098333,48.06600667,45.86156,386.6082333,47.52218333,500.1437333,101.0261,0.199942167,40.07286,40.37537667,999.9,0,0,10008.395,0,781.4303,1500.012333,0.8999955,0.1000045,0,511.3743,4.99938,10798.52,11964.73667,48.062,49.5,48.375,49.687,50.437,1345.505333,149.5073333,0,103.2,0,510.8359615,-121.5374018,-2217.541883,10790.25,15,1623799372,16:22:52,1623799371,1623799372,6,0.003,0.015,0.769,0.544,400,45,0.28,0.17,9.797679978,-0.812923821,0.064798313,0,-12.64096,-0.032233148,0.030575062,1,2.204453,2.622691435,0.189827882,0,1,3,1/3,100,100,0.761,0.5438,0.634934786,-8.36417E-05,1.28013E-06,-5.74726E-10,0.543825,0,0,0,2,2145,1,27,5.1,5,18,494.605,501.654,39.1452,38.3867,30.0002,38.1348,38.083,21.1408,0,100,-999.9,400,47.0798,98.5229,98.2997
