SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1625695407,4537.1,20210707 15:03:26,15:03:26,15,B3R3,_SW,_5.10,_1,1625695399,0.006323881,6.323881106,14.50246379,379.5754333,276.4272055,27.82053901,38.20171438,0.268271684,2.935833006,0.255358792,0.16070761,372.3663759,41.32077224,40.13033667,7.465430917,66.38115749,5.128979851,7.726559832,2.336451066,-278.8831568,102.1876124,8.568335977,204.2391675,14.63871118,6.306326708,14.50246379,418.3907536,400.0585515,0.026888183,66.19548981,6.323881106,43.77785779,50.9762497,0.000272636,77.69051305,80,16,1,0,50738.70483,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2483-20210707-15_03_28,15249.6,650.4372308,858.94,0.242744277,0.5,1601.66804,14.50246379,194.3978751,0.00930844,3.222460242,438.6254253,DARK-2484-20210707-15_03_36,534.83,534.83,0.377337183,0.643308658,0.895178217,1.487058565,0.951786052,0.528968444,0.471031556,1899.979667,1601.66804,0.8429922,0.1959844,6,0.5,0: Broadleaf,2,TRUE,1625695399,379.5754333,400.0092667,50.96197333,43.78183,380.2496333,51.11212333,500.1246,100.4431667,0.200107433,40.77596333,40.13033667,999.9,0,0,9991.582333,0,16.37595667,1899.979667,0.899997467,0.100002467,0,650.4374333,4.99979,12687.01333,16171.38,52.125,53,52.375,52.3708,53.625,1705.476,189.504,0,323.4000001,0,650.4372308,-15.43699145,-221.2376069,12686.95385,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,14.63799497,-0.990898469,0.084491211,0,-20.43474516,0.028587097,0.03420478,1,7.178087097,0.185818548,0.013970777,1,2,3,2/3,100,100,-0.674,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,22.7,22.8,1.08276,2.6123,1.4502,2.30835,1.35132,2.3584,42.939,16.1459,18,413.957,527.283,39.5547,39.9454,30.0009,39.8385,39.8115,21.6504,0,100,-999.9,400,46.1393,98.1501,98.1092
22,1625695550,4680.1,20210707 15:05:49,15:05:49,15,B3R3,_SW,_5.10,_2,1625695542,0.005954478,5.954478058,15.16914442,379.4366667,270.2422773,27.19552442,38.18417768,0.261161683,2.941579705,0.248930119,0.156632534,372.3645746,41.25187573,39.75498333,7.317160497,66.03105898,5.057978735,7.65999942,2.259181762,-262.5924824,136.1036447,11.36057379,257.2363108,14.97239244,5.705592164,15.16914442,418.22885,399.4945818,-0.05804515,66.19743396,5.954478058,43.74790108,50.42210303,0.018175416,77.7398541,107,21,1,0,50924.29882,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2485-20210707-15_05_51,15260.5,669.2961538,926.18,0.277358447,0.5,1601.660931,15.16914442,222.1170939,0.009724724,2.915912674,455.5128697,DARK-2486-20210707-15_05_59,523.7,523.7,0.434559157,0.63825245,0.870299116,1.23828364,0.928664518,0.499409426,0.500590574,1899.971333,1601.660931,0.842992156,0.195984312,6,0.5,0: Broadleaf,2,TRUE,1625695542,379.4366667,399.995,50.2612,43.76064667,380.1108667,50.41135,500.1564,100.4338,0.2000634,40.61321333,39.75498333,999.9,0,0,10025.24833,0,924.8323,1899.971333,0.8999983,0.100001717,0,669.8458333,4.99979,13435.38333,16171.33667,51.937,53.05786667,52.2624,52.25,53.5,1705.471,189.5003333,0,142.1999998,0,669.2961538,-81.14482054,-2688.242735,13413.47308,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,14.87169289,-0.615545319,0.115584839,0,-20.56750645,1.216345161,0.112563553,0,6.476748387,1.857872903,0.139658424,0,0,3,0/3,100,100,-0.674,-0.1502,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,25.1,25.1,1.08521,2.62329,1.4502,2.30713,1.35132,2.2937,42.966,16.1284,18,384.527,525.258,39.4986,40.0471,29.9997,39.9143,39.88,21.6829,0,100,-999.9,400,50.6716,98.1274,98.0222
23,1625695648,4778.1,20210707 15:07:27,15:07:27,15,B3R3,_SW,_5.10,_3,1625695640,0.004650995,4.650994536,12.96303272,382.5571935,253.7343595,25.53302313,38.49633015,0.18472845,2.940849903,0.178515702,0.112113098,372.3695045,41.63387551,39.87148387,7.36290436,63.81963798,4.900906616,7.67930808,2.461997744,-205.108859,125.1044022,10.45325364,302.8183012,12.84964533,4.392576097,12.96303272,418.2147406,402.182503,-0.044656252,66.19791749,4.650994536,43.68499306,48.86289152,0.021488192,77.66591695,2,0,1,0,50896.25344,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2487-20210707-15_07_29,15306.1,667.4125385,907.83,0.264826522,0.5,1601.682349,12.96303272,212.083983,0.008347223,2.995065155,451.0291199,DARK-2488-20210707-15_07_37,529.47,529.47,0.416774066,0.635419869,0.877844752,1.271367031,0.934974455,0.504089657,0.495910343,1899.996774,1601.682349,0.842992141,0.195984282,6,0.5,0: Broadleaf,2,TRUE,1625695640,382.5571935,399.9861935,48.70274839,43.69040645,383.2313226,48.8529,500.2027742,100.4289677,0.199986032,40.66055161,39.87148387,999.9,0,0,10021.56935,0,900.4405806,1899.996774,0.899999516,0.100000481,0,667.6172581,4.99979,13168.47419,16171.54194,51.937,53.171,52.308,52.312,53.5,1705.494839,189.5019355,0,96.79999995,0,667.4125385,-64.83316244,-1249.429061,13165.51538,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,12.72369103,-0.951370243,0.159084132,0,-17.44351935,1.86555,0.150081867,0,4.999603871,1.565944355,0.117447342,0,0,3,0/3,100,100,-0.674,-0.1502,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,26.8,26.8,1.08765,2.61841,1.4502,2.30835,1.35132,2.29614,43.0469,16.1196,18,505.827,529.15,39.4634,40.0187,29.9999,39.8684,39.8387,21.7454,0,100,-999.9,400,50.0596,98.1193,97.9256
24,1625695767,4897.1,20210707 15:09:26,15:09:26,15,B3R3,_SW,_5.7,_1,1625695759,0.004983877,4.983877005,13.88615827,380.9611,274.7441152,27.6470873,38.33554281,0.242963697,2.935661975,0.232319686,0.146117265,372.3667413,41.23075571,38.86608,6.976170635,65.50172889,4.945294558,7.549868747,2.030876077,-219.7889759,233.4660573,19.41840049,405.4622231,14.10822903,4.668705474,13.88615827,418.3716532,400.8297212,0.023612209,66.19791749,4.983877005,43.7967634,49.33658364,0.024061954,77.66591695,48,10,1,0,50804.05267,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2489-20210707-15_09_28,15330.5,786.41196,1063.39,0.260467035,0.5,1601.671451,13.88615827,208.5913066,0.008923631,2.410639558,486.3783228,DARK-2490-20210707-15_09_36,601.54,601.54,0.434318547,0.59971428,0.847337454,0.803623292,0.881482696,0.458731741,0.541268259,1899.984,1601.671451,0.842992073,0.195984146,6,0.5,0: Broadleaf,2,TRUE,1625695759,380.9611,400.0192667,49.14407667,43.81864,381.6353333,49.29422333,500.158,100.4284333,0.2000634,40.34121667,38.86608,999.9,0,0,9992.075,0,526.8133667,1899.984,0.9000013,0.099998773,0,787.7354,4.99979,15265.41,16171.46,51.93286667,53.1166,52.333,52.2164,53.4454,1705.487667,189.4963333,0,117.8,0,786.41196,-197.2012311,-3308.000004,15243.708,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,14.02651606,-1.139208392,0.083514134,0,-19.06510645,0.501212903,0.053135177,1,5.296636129,2.234700484,0.167359322,0,1,3,1/3,100,100,-0.674,-0.1502,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,28.7,28.8,1.08398,2.61963,1.4502,2.30835,1.35132,2.44385,43.155,16.1284,18,452.511,528.248,39.3371,39.9431,29.9995,39.805,39.7689,21.6556,0,100,-999.9,400,48.514,98.1692,98.104
25,1625695966,5096.6,20210707 15:12:46,15:12:46,15,B3R3,_SW,_5.7,_2,1625695958,0.005394126,5.394125588,11.39084362,383.644,297.7980207,29.96792464,38.60675251,0.256779818,2.936706069,0.244926601,0.154098487,372.3686479,41.16723104,39.17523333,7.093166707,66.21213798,5.010189284,7.566874347,2.082977424,-237.8809384,191.2877469,15.93138973,341.7068461,11.6486984,5.257288484,11.39084362,418.4723756,403.9464909,0.045671665,66.22662007,5.394125588,43.79019032,49.87075576,0.011446007,77.82523451,0,0,1,0,50826.25378,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2491-20210707-15_12_48,15266.6,853.4513077,1052.92,0.18944335,0.5,1601.678861,11.39084362,151.7137047,0.007365653,2.444554192,484.176226,DARK-2492-20210707-15_12_56,648.19,648.19,0.384388178,0.492843852,0.864123009,0.596869368,0.885082971,0.374311286,0.625688714,1899.992667,1601.678861,0.842992128,0.195984255,6,0.5,0: Broadleaf,2,TRUE,1625695958,383.644,400.0402333,49.78738,43.79365,384.3182667,49.93753333,500.0767667,100.4318667,0.1998453,40.38344,39.17523333,999.9,0,0,9997.675,0,823.8379667,1899.992667,0.900000133,0.09999994,0,854.5982667,4.99979,17279.51333,16171.53,51.7437,52.75413333,52.0641,51.93286667,53.25826667,1705.492,189.5006667,0,198.6999998,0,853.4513077,-180.788718,-3629.979488,17254.92692,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,11.57190474,-0.818216266,0.084621534,0,-16.3938871,-0.221308065,0.051093991,1,5.990156774,0.772524194,0.057834337,1,2,3,2/3,100,100,-0.674,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,32.1,32.1,1.08521,2.61719,1.4502,2.30835,1.35132,2.45361,43.3719,16.1196,18,516.997,528.72,39.148,39.867,30.0006,39.7497,39.7249,21.6843,0,100,-999.9,400,48.9856,98.1789,98.0667
26,1625696066,5196.1,20210707 15:14:25,15:14:25,15,B3R3,_SW,_5.7,_3,1625696058,0.005356622,5.356621671,15.66019969,379.6407667,253.8658883,25.54596766,38.20241787,0.228977111,2.932650349,0.219488302,0.137999954,372.3670926,41.19544299,39.39424333,7.177075036,64.27587658,4.868232098,7.573964536,2.308842938,-236.2270157,159.1764708,13.2903906,308.6069383,15.39962146,3.977345966,15.66019969,418.0319033,398.6142545,-0.045143116,66.2133148,5.356621671,43.83412798,49.31647576,0.10468181,77.72971301,0,0,1,0,50710.80936,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2493-20210707-15_14_27,15251.3,857.0963462,1094.68,0.217034799,0.5,1601.67262,15.66019969,173.8093476,0.010031242,2.313150875,492.8213435,DARK-2494-20210707-15_14_35,661.65,661.65,0.39557679,0.548654028,0.853962141,0.63195287,0.870723136,0.423542743,0.576457257,1899.985333,1601.67262,0.842992097,0.195984193,6,0.5,0: Broadleaf,2,TRUE,1625696058,379.6407667,399.9261333,48.37859667,43.83805667,380.3150333,48.52876333,500.1512,100.4277333,0.200073867,40.40102,39.39424333,999.9,0,0,9975.019333,0,851.7375667,1899.985333,0.900000233,0.099999967,0,857.0576,4.99979,16865.21667,16171.45667,51.75,52.6912,52.00206667,51.9559,53.30373333,1705.487667,189.498,0,98.29999995,0,857.0963462,-223.9903933,-4173.658122,16865.88077,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,15.83895563,-1.678269927,0.160721351,0,-20.2020871,-5.252646774,0.438207299,0,4.402267742,10.28212016,0.779268428,0,0,3,0/3,100,100,-0.675,-0.1502,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,33.7,33.7,1.08276,2.61963,1.4502,2.30835,1.35132,2.41577,43.4536,16.1196,18,515.603,530.055,39.2104,39.8935,30.0003,39.7536,39.7183,21.6485,0,100,-999.9,400,49.5267,98.1676,98.1394
27,1625696294,5424.1,20210707 15:18:13,15:18:13,15,B1R4,_SW,_5.7,_1,1625696286,0.00256467,2.564670429,10.31713544,386.9548,212.1152302,21.34724355,38.94307047,0.103137393,2.936474827,0.101166398,0.063402947,372.3674313,41.5307627,39.23458667,7.115822022,63.52615026,4.714455013,7.421282408,2.401367009,-113.1019659,124.2215458,10.33145896,393.8184701,10.02424979,2.258024112,10.31713544,418.5255553,405.8439333,-0.052761733,66.2133148,2.564670429,44.2248899,47.02924667,0.021326443,77.72971301,50,10,1,0,50879.12812,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2495-20210707-15_18_15,15378.6,733.20652,962.2,0.237989482,0.5,1601.674031,10.31713544,190.5907868,0.006695309,2.769320308,464.056741,DARK-2496-20210707-15_18_23,554.63,554.63,0.423581376,0.561850676,0.867336543,0.940534904,0.916278473,0.425008823,0.574991177,1899.987,1601.674031,0.8429921,0.1959842,6,0.5,0: Broadleaf,2,TRUE,1625696286,386.9548,400.0295333,46.84481667,44.26268667,387.6290667,46.99496333,500.1097667,100.4398667,0.199976733,40.01925333,39.23458667,999.9,0,0,9995.562667,0,141.2453667,1899.987,0.9000005,0.099999353,0,734.1648333,4.99979,14182.05,16171.48,51.187,52,51.50826667,51.25413333,52.6374,1705.488667,189.4983333,0,227,0,733.20652,-114.0367691,-2163.992304,14163.856,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,10.03370586,0.155660433,0.076352701,1,-13.07201935,-0.003745161,0.053281943,1,2.548237419,2.605143871,0.196276766,0,2,3,2/3,100,100,-0.674,-0.1502,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,37.5,37.5,1.08521,2.62451,1.4502,2.30835,1.35132,2.34619,43.2362,16.1021,18,449.643,528.036,38.8537,39.8581,30,39.7263,39.6949,21.7005,0,100,-999.9,400,48.6909,98.152,98.0209
28,1625696403,5533.6,20210707 15:20:03,15:20:03,15,B1R4,_SW,_5.7,_2,1625696395,0.002060111,2.060111377,11.01386935,386.4919355,133.455378,13.43057643,38.89546869,0.073903792,2.933450032,0.072884799,0.045643381,372.3684348,41.62276064,39.6612129,7.280520748,62.16747944,4.603937934,7.405701463,2.676582814,-90.85091171,50.401818,4.204019356,336.1233605,10.70976182,1.394989293,11.01386935,418.4273401,404.8417818,-0.046179177,66.19519299,2.060111377,44.13799937,46.20008424,0.049207011,77.68917603,70,14,1,0,50801.4421,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2497-20210707-15_20_05,15371.3,614.1943846,840.86,0.269564036,0.5,1601.677248,11.01386935,215.8772917,0.007130298,3.31325072,433.8615881,DARK-2498-20210707-15_20_13,475.54,475.54,0.434459958,0.620457723,0.88407324,1.855913863,0.958003145,0.48038939,0.51961061,1899.990645,1601.677248,0.842992176,0.195984352,6,0.5,0: Broadleaf,2,TRUE,1625696395,386.4919355,399.9849677,45.74787097,44.15113548,387.1660968,45.89803226,500.2099032,100.4373871,0.199819323,39.9799129,39.6612129,999.9,0,0,9978.605484,0,226.3699355,1899.990645,0.899997742,0.100002323,0,614.8699677,4.99979,12240.65806,16171.47742,51.35264516,52.125,51.625,51.46341935,52.76,1705.487419,189.5035484,0,108.6999998,0,614.1943846,-61.45189744,-575.7948683,12229.26154,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,10.75541313,0.548088561,0.063216857,0,-13.49309677,-1.7745,0.139708622,0,1.59672729,4.563965177,0.344795674,0,0,3,0/3,100,100,-0.674,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,39.4,39.4,1.08276,2.63062,1.4502,2.30835,1.35132,2.26562,43.2091,16.0934,18,426.159,528.409,38.8102,39.8268,29.9998,39.7028,39.6669,21.6409,0,100,-999.9,400,46.8082,98.1388,98.2566
29,1625696514,5644.6,20210707 15:21:54,15:21:54,15,B1R4,_SW,_5.7,_3,1625696506,0.002896023,2.896022882,12.8207574,384.4347097,186.4480635,18.76388543,38.68899849,0.112292484,2.937020355,0.109960731,0.068930923,372.3657625,41.40119747,39.15093548,7.083910218,61.95595601,4.587090198,7.403792135,2.496820019,-127.7146091,130.496695,10.84469309,385.9925415,12.49228425,1.213318574,12.8207574,418.4736144,402.4074909,-0.004984746,66.20710792,2.896022882,44.18952851,46.74262242,0.126560312,77.7173677,25,5,1,0,50901.44017,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2499-20210707-15_21_56,15332.6,688.4974615,936.24,0.264614349,0.5,1601.66702,12.8207574,211.9120382,0.008258473,2.873835769,457.9328837,DARK-2500-20210707-15_22_04,521.65,521.65,0.442824489,0.597560333,0.866484821,1.13898573,0.925205228,0.452750177,0.547249823,1899.97871,1601.66702,0.842992088,0.195984176,6,0.5,0: Broadleaf,2,TRUE,1625696506,384.4347097,399.9807097,45.57979677,44.19057742,385.1089032,45.72995161,500.1438065,100.4384516,0.200219968,39.9750871,39.15093548,999.9,0,0,9998.808387,0,1823.676452,1899.97871,0.900000323,0.099999642,0,690.1499355,4.99979,13483.19355,16171.4,51.5,52.31809677,51.74593548,51.679,52.95732258,1705.481935,189.4967742,0,110.4000001,0,688.4974615,-129.5587693,-2329.309403,13455.15,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,13.02663165,-1.710163464,0.134853628,0,-15.54594194,-9.220330645,0.710902208,0,1.389212923,11.43013462,0.865417527,0,0,3,0/3,100,100,-0.674,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,41.2,41.2,1.08276,2.63306,1.4502,2.30835,1.35132,2.22046,43.2091,16.0846,18,478.719,528.805,38.7711,39.8081,30.0008,39.7018,39.6642,21.6449,0,100,-999.9,400,45.9405,98.1353,98.2828
30,1625696728,5858.1,20210707 15:25:27,15:25:27,15,B2R3,_SW,_5.3,_1,1625696720,0.003096606,3.0966063,11.74981838,384.2913333,219.6630126,22.11567361,38.69045408,0.12579051,2.937263957,0.122872576,0.077051887,372.3790206,41.36230971,39.54932667,7.237010652,65.48986454,4.85202895,7.408824226,2.384981702,-136.5603378,69.43443517,5.781128792,311.0342467,11.96707859,2.896581631,11.74981838,418.4797616,403.7692909,-0.008599953,66.2043356,3.0966063,44.85774289,48.31229333,0.013326275,77.74786818,0,0,1,0,50907.00224,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2501-20210707-15_25_29,15321.7,692.98424,922.64,0.248911558,0.5,1601.721049,11.74981838,199.343441,0.007589577,2.93093731,454.6549273,DARK-2502-20210707-15_25_37,528.96,528.96,0.426688633,0.583356432,0.872919545,1.126251912,0.929881803,0.445280282,0.554719718,1900.042333,1601.721049,0.842992296,0.195984592,6,0.5,0: Broadleaf,2,TRUE,1625696720,384.2913333,399.9790667,48.19257667,44.88598667,384.9656,48.34272333,500.2715,100.48,0.200006867,39.98780333,39.54932667,999.9,0,0,9996.06,0,1010.019287,1900.042333,0.899994033,0.10000593,0,694.4284333,4.99979,13721.06,16171.91667,51.5893,52.64773333,51.875,51.8183,53.062,1705.526667,189.5163333,0,212.5999999,0,692.98424,-139.5999228,-2886.838456,13692.824,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,11.9022072,0.690243651,0.216201961,0,-15.70708065,2.073033871,0.174321754,0,3.284300968,1.740386129,0.131620564,0,0,3,0/3,100,100,-0.674,-0.1502,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,44.8,44.8,1.08521,2.63672,1.4502,2.30835,1.35132,2.28394,43.2904,16.0671,18,523.789,527.641,38.7187,40.0386,29.9997,39.9183,39.8863,21.6873,0,100,-999.9,400,46.2065,98.0583,98.1385
31,1625696832,5962.1,20210707 15:27:11,15:27:11,15,B2R3,_SW,_5.3,_2,1625696824,0.003355441,3.355441095,13.24539499,382.7351935,206.4750575,20.78772176,38.5334326,0.131964324,2.938113898,0.128757773,0.080755215,372.363838,41.48211437,39.71675806,7.302205147,64.63411873,4.836667529,7.483149185,2.465537618,-147.9749523,72.54701519,6.048804792,302.9847057,13.25240377,2.907955826,13.24539499,418.6228793,401.9940121,-0.001227683,66.21696909,3.355441095,44.70952017,48.34403394,0.032760941,77.79617349,66,13,1,0,50900.2055,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2503-20210707-15_27_13,15289.5,1021.160115,1294.66,0.211252286,0.5,1601.658367,13.24539499,169.1769958,0.008523641,1.801384147,529.6533048,DARK-2504-20210707-15_27_21,717.86,717.86,0.445522377,0.474167622,0.80171744,0.474882632,0.801956861,0.333332613,0.666667387,1899.968387,1601.658367,0.842992114,0.195984228,6,0.5,0: Broadleaf,2,TRUE,1625696824,382.7351935,399.970129,48.04043548,44.71920645,383.4093871,48.19059677,500.1021613,100.4789677,0.200126452,40.17475806,39.71675806,999.9,0,0,10001,0,1249.451613,1899.968387,0.899999258,0.100000752,0,1027.065839,4.99979,20285.20323,16171.29032,51.683,52.879,52,51.98170968,53.187,1705.47129,189.4974194,0,103.4000001,0,1021.160115,-543.687214,-11769.35044,20154.30385,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,13.35975959,-0.852953335,0.083702601,0,-17.22675484,-1.367274194,0.127668001,0,3.294314839,3.209938065,0.242749931,0,0,3,0/3,100,100,-0.675,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,46.5,46.5,1.08521,2.63794,1.4502,2.30835,1.35132,2.22168,43.3448,16.0583,18,431.529,528.328,38.8053,40.0313,29.9995,39.8933,39.8518,21.6954,0,100,-999.9,400,48.1277,98.0836,98.1686
32,1625696927,6057.1,20210707 15:28:46,15:28:46,15,B2R3,_SW,_5.3,_3,1625696919,0.002768709,2.768709052,11.3340769,386.3938667,204.2443162,20.562999,38.90153146,0.108614205,2.939565608,0.106432957,0.066712926,372.3661273,41.65428937,39.16838,7.090554806,61.71816075,4.623909694,7.491975842,2.466645112,-122.1000692,162.990254,13.54883876,426.8051509,10.99382659,1.066412257,11.3340769,418.8624027,404.9297636,-0.059155913,66.21696909,2.768709052,44.69886132,47.08753333,0.129459279,77.79617349,40,8,1,0,50936.93768,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2505-20210707-15_28_48,15290.8,1153.0028,1350.07,0.145968135,0.5,1601.668909,11.3340769,116.8963117,0.007330256,1.686408853,538.6984076,DARK-2506-20210707-15_28_56,745.3,745.3,0.447954551,0.325854788,0.790122643,0.312140399,0.782903259,0.210632249,0.789367751,1899.981,1601.668909,0.842992066,0.195984132,6,0.5,0: Broadleaf,2,TRUE,1625696919,386.3938667,400.0783667,45.92750667,44.70681333,387.0680333,46.07766667,500.0934667,100.4781,0.200339333,40.19685333,39.16838,999.9,0,0,10009.35233,0,813.9723333,1899.981,0.900001633,0.0999986,0,1160.529333,4.99979,23013.17,16171.43333,51.75,53.062,52.125,52.125,53.312,1705.486,189.4956667,0,94,0,1153.0028,-904.3830755,-19281.48459,22849.516,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,10.96338202,-0.926601757,0.142806918,0,-13.60566774,-5.3406,0.441195103,0,1.048216745,12.85456398,0.974634808,0,0,3,0/3,100,100,-0.674,-0.1502,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,48.1,48.1,1.08643,2.63306,1.4502,2.30835,1.35132,2.40234,43.4536,16.0583,18,461.56,529.414,38.8938,39.9998,29.9995,39.8593,39.8176,21.7213,0,100,-999.9,400,48.0168,98.0892,98.1408
33,1625697037,6167,20210707 15:30:36,15:30:36,15,B2R3,_SW,_5.14,_1,1625697029,0.00342418,3.424179655,12.66643787,383.1206774,212.5755013,21.39812656,38.5654259,0.131122184,2.937901561,0.127955677,0.080250427,372.36368,41.68264903,40.03058065,7.425773903,64.68163171,4.896891426,7.570760502,2.528882478,-151.0063228,57.41519307,4.799714551,283.5722648,12.78954823,3.359541815,12.66643787,418.7347693,402.8125333,0.002842512,66.21696909,3.424179655,44.78680788,48.68232667,0.002036696,77.79617349,23,5,1,0,50858.48583,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2507-20210707-15_30_38,15270.8,790.11232,1027.21,0.230817145,0.5,1601.656606,12.66643787,184.8449029,0.008162177,2.530767808,478.6670775,DARK-2508-20210707-15_30_46,614.41,614.41,0.401865247,0.574364535,0.86296777,0.768596011,0.89392376,0.446639427,0.553360573,1899.966129,1601.656606,0.842992189,0.195984378,6,0.5,0: Broadleaf,2,TRUE,1625697029,383.1206774,400.0072581,48.64720968,44.81310645,383.7948387,48.79736452,500.1601613,100.4613226,0.199978613,40.39307742,40.03058065,999.9,0,0,10001.54774,0,1544.92,1899.966129,0.899997452,0.100002684,0,794.136129,4.99979,15702.29032,16171.27742,51.83435484,53.028,52.163,52.19106452,53.34248387,1705.464516,189.5019355,0,109.3,0,790.11232,-220.3279231,-4190.6,15626.092,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,12.73948655,-0.871837973,0.073956769,0,-16.88671613,1.155677419,0.097301587,0,3.834105161,0.712622419,0.053580074,1,1,3,1/3,100,100,-0.674,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,49.9,49.9,1.08643,2.63672,1.4502,2.30835,1.35132,2.32178,43.59,16.0408,18,480.551,530.709,38.9959,39.9972,30.0003,39.8319,39.8001,21.7244,0,100,-999.9,400,46.5837,98.1111,98.1641
