SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1628715870,3067.1,20210811 14:04:29,14:04:29,15,B1R3,_SE,_5.10,_2,,1628715862,0.006924032,6.92403185,13.98700276,393.2686774,289.6176757,29.18732967,39.63315606,0.259688289,4.270410766,0.251223313,0.157752129,372.371874,42.16001504,40.6455,7.673164158,61.89215167,5.071197733,8.193603868,2.601966425,-305.3498046,285.3596631,16.57772228,368.9594549,14.11614436,6.838861764,13.98700276,420.0207376,414.1448424,0.000380423,67.03662004,6.92403185,47.71971854,50.34700606,0.000388955,77.90539647,22,4,1,0,50665.12177,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1025-20210811-14_04_17,15239.9,193.4643077,277.12,0.301875333,0.5,1601.692906,13.98700276,241.7557898,0.008986473,12.08761547,211.6774418,DARK-1026-20210811-14_04_25,152.77,152.77,0.448722575,0.672743806,0.964206248,-0.189434079,1.151854032,0.531235309,0.468764691,1900.009355,1601.692906,0.842992116,0.195984232,2,0.5,0: Broadleaf,2,TRUE,1628715862,393.2686774,399.9895161,50.32007097,47.72272903,392.7089677,49.64437742,500.105871,100.5788387,0.199988419,41.88497419,40.6455,999.9,0,0,9999.158387,0,1639.916452,1900.009355,0.899999548,0.10000009,0,193.7201935,4.99938,5111.381613,15165.95806,52.437,53.75,52.6006129,53.312,54.437,1705.508387,189.5016129,0,139.2,0,193.4643077,-24.01723073,-576.5494009,5105.358077,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.70350266,-0.290221881,0.032517494,1,-6.721369,0.113426563,0.028323665,1,2.598826333,0.289306785,0.021358569,1,3,3,3-Mar,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,31.6,31.4,18,488.269,494.961,40.7354,40.0432,29.9998,39.8009,39.7593,21.2814,0,100,-999.9,400,50.186,97.9532,97.6423
24,1628715958,3155.5,20210811 14:05:58,14:05:58,15,B1R3,_SE,_5.10,_3,,1628715950,0.00627626,6.276259921,14.94729927,393.5623,275.1116465,27.72415789,39.6609285,0.236296154,4.270756154,0.229265834,0.143905369,372.3800831,42.33910215,40.40605,7.575994245,60.69370659,4.98924262,8.220362374,2.586751625,-276.7830625,354.7592025,20.59034281,470.9465658,14.42103827,4.267310452,14.94729927,420.126248,413.8715758,-0.004509703,67.04708271,6.276259921,47.87360861,49.95530788,0.050548195,78.01945407,12,2,1,0,50660.50984,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1027-20210811-14_05_46,15231.6,203.61936,287.67,0.292177286,0.5,1601.72754,14.94729927,233.9942031,0.009585816,11.6076407,217.7781304,DARK-1028-20210811-14_05_54,154.91,154.91,0.461501025,0.633102139,0.961761902,-0.194986638,1.148226248,0.481652886,0.518347114,1900.050333,1601.72754,0.842992163,0.195984326,2,0.5,0: Broadleaf,2,TRUE,1628715950,393.5623,400.0007,49.50912333,47.88716,393.0022667,48.83343333,500.1395,100.5743,0.199906533,41.94684,40.40605,999.9,0,0,10000.728,0,1104.6485,1900.050333,0.899998,0.10000196,0,204.2754,4.99938,5561.634667,15166.27333,52.437,53.75,52.6208,53.375,54.437,1705.542333,189.5086667,0,87.9000001,0,203.61936,-46.32876924,-936.4276908,5546.67,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,5.031892412,-0.190076731,0.05842669,1,-6.438480333,-4.197672881,0.310675175,0,1.621964867,4.535459293,0.330695349,0,1,3,3-Jan,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,33.1,32.9,18,500.291,495.317,40.7663,40.0116,29.9999,39.7688,39.729,21.2803,0,100,-999.9,400,50.2315,97.9672,97.6542
25,1628716152,3349.5,20210811 14:09:12,14:09:12,15,B3R3,_SE,_5.3,_1,,1628716144,0.00638388,6.383879705,11.51101394,394.3299667,294.4192915,29.66422445,39.73072749,0.225041358,4.26957283,0.218653338,0.13721717,372.370557,42.49996759,40.92273667,7.787015347,60.64112662,5.032477293,8.298785946,2.754538054,-281.529095,277.2348534,16.14884604,384.2251615,11.75701772,6.116346002,11.51101394,419.9461294,415.0801939,0.006346053,67.04708271,6.383879705,47.61903983,50.00530788,0.00650282,78.01945407,14,3,1,0,50612.51973,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1029-20210811-14_09_00,15257.6,164.8082692,225.33,0.268591536,0.5,1601.686272,11.51101394,215.0996878,0.007440646,15.09568189,180.0646988,DARK-1030-20210811-14_09_08,125.49,125.49,0.443083478,0.606187207,0.971485284,-0.12266299,1.16966284,0.461569271,0.538430729,1900.001333,1601.686272,0.842992183,0.195984366,2,0.5,0: Broadleaf,2,TRUE,1628716144,394.3299667,399.9959333,49.94765333,47.62396333,393.7695667,49.27196,500.1397667,100.555,0.200029667,42.12715667,40.92273667,999.9,0,0,9998.815333,0,1782.712333,1900.001333,0.899996567,0.100003267,0,164.8047333,4.99938,4430.702333,15165.89333,52.6436,53.80993333,52.7624,53.562,54.687,1705.496333,189.505,0,192.8,0,164.8082692,-36.6282735,-829.437949,4430.806923,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,3.926593187,0.118161661,0.06758666,1,-5.665938667,0.143557909,0.037484952,1,2.323690667,0.664742336,0.04863086,1,3,3,3-Mar,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,36.3,36.1,18,497.781,493.153,40.9398,40.1566,30.0009,39.8867,39.856,21.2744,0,100,-999.9,400,49.6378,97.9257,97.6323
26,1628716271,3468.5,20210811 14:11:11,14:11:11,15,B3R3,_SE,_5.3,_2,,1628716263,0.006884318,6.884318247,13.44180229,393.6056774,287.4519764,28.95947376,39.6539743,0.244398576,4.27118809,0.236886846,0.148709946,372.3664102,42.51455707,40.94551613,7.796434782,60.58032236,5.055355117,8.344879855,2.741079665,-303.5984347,296.3404362,17.26576302,382.3741747,13.54087025,6.290812484,13.44180229,420.0979616,414.4467091,0.001095734,67.04708271,6.884318247,47.78164239,50.31706485,0.013256459,78.01945407,41,8,1,0,50620.80279,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1031-20210811-14_10_59,15228.3,189.77564,262.17,0.276135179,0.5,1601.669266,13.44180229,221.1386152,0.00864621,12.83392455,202.8421068,DARK-1032-20210811-14_11_07,-208.36,-208.36,1.794751497,0.153857055,0.877312787,-0.158565367,1.156994825,-0.168923977,1.168923977,1899.98129,1601.669266,0.842992126,0.195984251,2,0.5,0: Broadleaf,2,TRUE,1628716263,393.6056774,400.0113871,50.17949677,47.78984194,393.0456774,49.5038,500.0841613,100.5453871,0.200045645,42.23245161,40.94551613,999.9,0,0,10005.0029,0,1790.394839,1899.98129,0.899999,0.100001,0,190.4220323,4.99938,5078.781935,15165.71613,52.625,53.905,52.754,53.5863871,54.665,1705.481935,189.4993548,0,118.2,0,189.77564,-39.96815379,-983.3061523,5062.9572,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.518178698,-0.139283258,0.013159862,1,-6.408917,-0.425667364,0.047506718,1,2.397452667,1.439307497,0.105705542,0,2,3,3-Feb,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,38.3,38.1,18,464.786,493.53,41.0294,40.2855,30.0004,40.0016,39.9588,21.2729,0,100,-999.9,400,49.8996,97.9147,97.6188
27,1628716371,3568.5,20210811 14:12:51,14:12:51,15,B3R3,_SE,_5.3,_3,,1628716363,0.007026163,7.026162696,13.37930608,393.7734,291.3150384,29.35027395,39.6730537,0.253462609,4.269879443,0.245390882,0.154073101,372.3931424,42.33687215,40.89686667,7.776329916,61.31160191,5.075565416,8.278311539,2.7007645,-309.8537749,272.4060309,15.86091888,350.8063173,12.96131327,6.704645985,13.37930608,420.1454054,414.6608485,-0.026247131,67.04708271,7.026162696,47.81036896,50.43362061,0.007518061,78.01945407,0,0,1,0,50624.79641,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1033-20210811-14_12_39,15254.6,183.08916,238.49,0.232298377,0.5,1601.783488,13.37930608,186.0458525,0.008606577,14.20751394,188.3710329,DARK-1034-20210811-14_12_46,151.81,151.81,0.363453394,0.639142132,0.97505633,-0.115361106,1.165137566,0.529950364,0.470049636,1900.116667,1601.783488,0.842992178,0.195984357,2,0.5,0: Broadleaf,2,TRUE,1628716363,393.7734,400.0128667,50.37733333,47.83103,393.2133,49.70163333,500.0884,100.5509333,0.200040967,42.08022333,40.89686667,999.9,0,0,10000.21267,0,1717.163,1900.116667,0.8999979,0.100001953,0,183.2977667,4.99938,4913.720667,15166.82,52.625,53.87913333,52.75826667,53.5,54.625,1705.601667,189.5163333,0,98.9000001,0,183.08916,-45.49823076,-1143.2,4908.57,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.298922832,-0.594767691,0.074546557,0,-6.239369333,-0.030449833,0.025089184,1,2.546294667,0.7733398,0.055972262,1,2,3,3-Feb,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,40,39.7,18,520.415,493.176,40.9911,40.2935,30.0003,40.019,39.9871,21.2716,0,100,-999.9,400,50.2454,97.9152,97.6046
28,1628716623,3820.5,20210811 14:17:03,14:17:03,15,B1R4,_SE,_5.10,_1,,1628716615,0.007169334,7.169334073,12.31318574,393.9440968,297.7527407,29.99827631,39.68945454,0.252969827,4.272161673,0.244933069,0.15378397,372.3720225,42.40281733,41.02643548,7.829975243,60.94578797,5.069786343,8.318518001,2.760188899,-316.1676326,263.9149233,15.37455096,335.4938641,12.40945828,6.98607242,12.31318574,419.9857489,414.8424667,-0.005292233,67.04708271,7.169334073,47.64676818,50.36035758,0.001510004,78.01945407,29,6,1,0,50645.84402,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1035-20210811-14_16_51,15240.6,180.47784,233.81,0.228100423,0.5,1601.693221,12.31318574,182.6734509,0.007941441,14.51191138,185.4392728,DARK-1036-20210811-14_16_59,1.64,1.64,0.992985758,0.229711677,0.935956637,-0.109981707,1.166746858,0.002087387,0.997912613,1900.009677,1601.693221,0.842992138,0.195984277,2,0.5,0: Broadleaf,2,TRUE,1628716615,393.9440968,400.0071935,50.32098387,47.66784516,393.3839355,49.64529677,500.1266129,100.5489677,0.199983355,42.17229355,41.02643548,999.9,0,0,10007.80032,0,972.4114194,1900.009677,0.899999903,0.100000158,0,180.9673548,4.99938,4906.33129,15165.97419,52.45529032,53.312,52.60670968,53.23170968,54.405,1705.50871,189.5032258,0,250.8,0,180.47784,-52.16069239,-1440.237695,4892.8096,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.137191565,-0.655216268,0.056589896,0,-6.062008667,0.421974994,0.043213241,1,2.656117333,0.601249922,0.043769941,1,2,3,3-Feb,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,44.1,43.9,18,479.615,491.746,40.9094,40.4104,30.001,40.1513,40.1206,21.259,0,100,-999.9,400,50.2941,97.8794,97.5678
29,1628716772,3969,20210811 14:19:31,14:19:31,15,B1R4,_SE,_5.10,_2,,1628716764,0.005919631,5.91963092,10.25488174,395.0647419,297.8624772,30.00468417,39.7961936,0.207227283,4.270658318,0.201798777,0.126600121,372.3720276,42.74997977,40.89992903,7.777594143,59.84760532,5.010210206,8.3716135,2.767383936,-261.0557236,320.807129,18.69496413,450.8183971,10.11289962,5.645361258,10.25488174,420.009104,415.7064485,-0.000664483,67.04708271,5.91963092,47.58442518,49.79195879,0.007018148,78.01945407,25,5,1,0,50602.46352,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1037-20210811-14_19_20,15269.6,157.9721923,210.37,0.249074524,0.5,1601.695627,10.25488174,199.4707882,0.006656351,16.24029092,170.382324,DARK-1038-20210811-14_19_27,129.27,129.27,0.385511242,0.646088874,0.976812473,-0.103072559,1.174807071,0.528700068,0.471299932,1900.012903,1601.695627,0.842991973,0.195983947,2,0.5,0: Broadleaf,2,TRUE,1628716764,395.0647419,400.0010323,49.73735484,47.59195161,394.5038387,49.06166452,500.0995484,100.5334194,0.19992729,42.29329032,40.89992903,999.9,0,0,10004.47774,0,1621.437742,1900.012903,0.900004935,0.099995065,0,158.0742258,4.99938,4307.317419,15166.00968,52.625,53.645,52.75,53.395,54.625,1705.520323,189.4929032,0,147.7,0,157.9721923,-11.48434186,-292.5411962,4304.325769,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,3.436009662,-0.427563825,0.040659624,1,-4.934854333,-0.867907008,0.07103897,1,2.143215,0.577740334,0.041725241,1,3,3,3-Mar,100,100,0.561,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,46.6,46.4,18,484.266,493.782,41.0555,40.5746,30.0002,40.2757,40.2243,21.2555,0,100,-999.9,400,50.3858,97.8472,97.5509
30,1628716883,4080.5,20210811 14:21:23,14:21:23,15,B1R4,_SE,_5.10,_3,,1628716875,0.008183165,8.183165016,12.65079925,393.7004667,303.0062694,30.52359981,39.65975857,0.282039048,4.272036928,0.272087943,0.170919781,372.3653231,42.43932313,41.26864333,7.93111668,60.57296294,5.09735954,8.415238899,2.83375714,-360.8775772,258.7731949,15.1086957,285.3696364,12.70215284,7.738669873,12.65079925,420.0197152,414.7150667,-0.001506366,67.04708271,8.183165016,47.65539859,50.6913903,0.011817417,78.01945407,0,0,1,0,50608.30058,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1039-20210811-14_21_11,15246.2,193.78928,244.96,0.208894187,0.5,1601.66354,12.65079925,167.2891013,0.008152378,13.80584585,192.3845323,DARK-1040-20210811-14_21_19,148.09,148.09,0.395452319,0.528241148,0.972153791,-0.108007865,1.162912755,0.403671615,0.596328385,1899.974333,1601.66354,0.842992198,0.195984396,2,0.5,0: Broadleaf,2,TRUE,1628716875,393.7004667,399.9986,50.60123667,47.66306333,393.1403667,49.92554667,500.1123333,100.5359333,0.1999355,42.39221,41.26864333,999.9,0,0,10008.69367,0,869.5672333,1899.974333,0.899997133,0.10000293,0,194.7596667,4.99938,5341.187333,15165.67,52.687,53.6746,52.80786667,53.55373333,54.687,1705.471667,189.5033333,0,110.6999998,0,193.78928,-80.09623089,-2581.922312,5313.306,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.224468668,-0.391436703,0.046470798,1,-6.298088,-0.175026474,0.025210392,1,2.938159,0.902920845,0.065487309,1,3,3,3-Mar,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,48.5,48.3,18,520.159,494.068,41.0939,40.5585,29.9998,40.2598,40.2131,21.2553,0,100,-999.9,400,49.7296,97.8561,97.5529
31,1628717005,4202,20210811 14:23:24,14:23:24,15,B1R4,_SE,_5.6,_1,,1628716997,0.007274107,7.274107428,13.55927451,393.6428667,287.8028858,28.99206857,39.65394909,0.249158163,4.271106906,0.24135589,0.151528082,372.3689824,42.72481817,41.14391,7.878889968,59.48246068,5.03750172,8.468885892,2.841388247,-320.7881376,315.3088225,18.41328975,385.3029571,13.60923563,5.891721005,13.55927451,420.0732279,414.3708364,0.001492381,67.037062,7.274107428,47.73396944,50.29540485,0.033738204,77.9103874,10,2,1,0,50574.28029,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1041-20210811-14_23_13,15243.1,165.1161923,227.37,0.273799568,0.5,1601.680518,13.55927451,219.2697166,0.008719492,14.95126886,181.3650485,DARK-1042-20210811-14_23_20,133.03,133.03,0.414918415,0.659887722,0.972997959,-0.126697335,1.168961353,0.531655087,0.468344913,1899.994667,1601.680518,0.842992113,0.195984225,2,0.5,0: Broadleaf,2,TRUE,1628716997,393.6428667,400.0130667,50.00704,47.76862,393.0828667,49.33134333,500.0932333,100.5358333,0.200017467,42.51324667,41.14391,999.9,0,0,10005.69067,0,1557.573,1899.994667,0.9000004,0.09999969,0,165.3043333,4.99938,4438.323667,15165.85333,52.8498,53.7996,52.937,53.65393333,54.8498,1705.496,189.5,0,120.8999999,0,165.1161923,-30.23900854,-713.5408548,4433.952692,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.579452614,-0.400691323,0.062464928,1,-6.358573667,-1.638442091,0.124084551,0,2.209499667,3.461125962,0.252050795,0,1,3,3-Jan,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,50.5,50.3,18,502.437,494.731,41.2529,40.5625,29.9999,40.2677,40.2163,21.2511,0,100,-999.9,400,50.5399,97.8582,97.5573
32,1628717175,4372,20210811 14:26:14,14:26:14,15,B1R4,_SE,_5.6,_2,,1628717167,0.010072732,10.07273155,10.02608344,394.6586667,319.1867051,32.14962746,39.75143359,0.298344768,4.269132819,0.28722691,0.180481195,372.3693604,42.52008335,41.41042,7.990843427,54.40321599,4.680768103,8.603844492,3.310075324,-444.2074615,323.2347113,18.93603702,270.3326473,9.110557213,10.89788191,10.02608344,417.5940945,413.6199333,-0.041467478,67.04700365,10.07273155,42.28983969,46.26220606,-0.021834793,78.00921151,0,0,1,0,50494.7661,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1045-20210811-14_26_03,15281.7,182.6548846,223.74,0.183628834,0.5,1601.682197,10.02608344,147.0575174,0.006513558,15.21006525,179.0479063,DARK-1046-20210811-14_26_10,132.47,132.47,0.407928846,0.450149177,0.973880843,-0.083002168,1.170209586,0.326469569,0.673530431,1899.996667,1601.682197,0.842992109,0.195984218,2,0.5,0: Broadleaf,2,TRUE,1628717167,394.6586667,400.0223333,46.47142333,42.31557,393.655,45.83770333,500.0870333,100.5235667,0.200012833,42.81482667,41.41042,999.9,0,0,10000.51667,0,363.2382,1899.996667,0.899999933,0.100000067,0,182.6101,4.99938,4915.808,15165.86333,53.15186667,54.062,53.2227,54.062,55.17873333,1705.498333,189.5,0,51.4000001,0,182.6548846,-114.789983,-2699.809574,4917.004231,15,1628717078,14:24:37,1628717065,1628717078,3,0.443,-0.042,1.007,0.634,400,48,0.31,0.25,3.269521709,-0.374730261,0.055027491,1,-5.359138667,-0.377063226,0.037827291,1,4.170127333,-1.822627275,0.133093618,0,2,3,3-Feb,100,100,1.003,0.6337,0.873215521,-8.36E-05,1.28E-06,-5.75E-10,0.633715,0,0,0,2,2145,1,27,1.8,1.6,18,519.219,488.025,41.5509,40.7134,30.0006,40.378,40.3384,21.0526,19.2667,100,-999.9,400,42.3186,97.8355,97.5366
33,1628717271,4468.5,20210811 14:27:51,14:27:51,15,B1R4,_SE,_5.6,_3,,1628717263,0.007003742,7.003741838,10.3899551,394.7276452,297.6279192,29.97718678,39.7571047,0.216231977,4.270827006,0.210328911,0.131972514,372.3688727,43.15388562,41.88394516,8.193159424,58.56854213,5.059930222,8.639331009,3.133229202,-308.8650151,232.4361894,13.64716536,309.5872124,10.7134212,6.280694304,10.3899551,420.0493254,415.6774424,0.001527996,67.04700365,7.003741838,47.83348744,50.38884424,0.017509317,78.00921151,14,3,1,0,50508.70142,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1047-20210811-14_27_39,15245.9,187.25064,239.66,0.218682133,0.5,1601.678188,10.3899551,175.1292013,0.006740756,14.13327214,189.1001986,DARK-1048-20210811-14_27_47,148.68,148.68,0.37962113,0.576053638,0.973842491,-0.109398477,1.164735243,0.457395793,0.542604207,1899.991613,1601.678188,0.842992241,0.195984482,2,0.5,0: Broadleaf,2,TRUE,1628717263,394.7276452,400.0037097,50.23741935,47.85179032,393.7239677,49.6037,500.091871,100.5203226,0.200022677,42.89344516,41.88394516,999.9,0,0,10006.32774,0,1175.7,1899.991613,0.89999529,0.100004539,0,188.1551613,4.99938,5072.935484,15165.8,53.312,54.19512903,53.36280645,54.125,55.25,1705.484194,189.5077419,0,95.29999995,0,187.25064,-78.42107692,-1958.357692,5050.226,15,1628717078,14:24:37,1628717065,1628717078,3,0.443,-0.042,1.007,0.634,400,48,0.31,0.25,3.555047553,-0.674126656,0.080000504,0,-5.274689667,0.286906785,0.041948586,1,2.394247333,1.650685829,0.120622085,0,1,3,3-Jan,100,100,1.004,0.6337,0.873215521,-8.36E-05,1.28E-06,-5.75E-10,0.633715,0,0,0,2,2145,1,27,3.4,3.2,18,497.219,494.308,41.6426,40.7694,30.0001,40.4391,40.3837,21.2453,0,100,-999.9,400,51.4624,97.8219,97.5265
34,1628717457,4654.5,20210811 14:30:57,14:30:57,15,B2R3,_SE,_5.5,_1,,1628717449,0.007360483,7.360482942,10.90505577,394.5722581,314.7306293,31.71150246,39.75615325,0.279248877,4.270972936,0.269487684,0.169278381,372.3675308,42.94262299,40.62694194,7.6655948,59.34520866,5.08778095,8.573195824,2.57781385,-324.5972977,488.0884817,28.46580954,564.3245243,10.93766215,6.724131886,10.90505577,420.1822699,415.5962242,0.001042535,67.04700365,7.360482942,47.91522504,50.63166242,0.013074817,78.00921151,0,0,1,0,50535.23429,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1049-20210811-14_30_45,15239,186.5232308,237.45,0.214473654,0.5,1601.672711,10.90505577,171.7582997,0.007062381,14.27412087,187.7216222,DARK-1050-20210811-14_30_53,1.89,1.89,0.99204043,0.216194469,0.935017035,-0.1058156,1.165495187,0.002190652,0.997809348,1899.985161,1601.672711,0.842992221,0.195984442,2,0.5,0: Broadleaf,2,TRUE,1628717449,394.5722581,400.0074194,50.49525806,47.94196774,393.5686774,49.86153871,500.1072581,100.5576452,0.199953581,42.7467,40.62694194,999.9,0,0,10003.08645,0,1082.386129,1899.985161,0.899995452,0.100004371,0,186.7997419,4.99938,5033.530323,15165.74516,53.46951613,54.437,53.625,54.19106452,55.437,1705.479677,189.5058065,0,184.8,0,186.5232308,-50.9769573,-836.0061553,5025.133846,15,1628717078,14:24:37,1628717065,1628717078,3,0.443,-0.042,1.007,0.634,400,48,0.31,0.25,3.636441549,-0.006676606,0.024502256,1,-5.436994333,-0.566191502,0.046068247,1,2.562098,1.658564983,0.121597448,0,2,3,3-Feb,100,100,1.003,0.6338,0.873215521,-8.36E-05,1.28E-06,-5.75E-10,0.633715,0,0,0,2,2145,1,27,6.5,6.3,18,514.275,493.99,41.6881,40.8954,30.0004,40.5674,40.5222,21.2424,0,100,-999.9,400,50.229,97.8225,97.5561
35,1628717564,4761.1,20210811 14:32:43,14:32:43,15,B2R3,_SE,_5.5,_2,,1628717556,0.005935326,5.935325818,8.716915575,395.593,309.6070932,31.19382283,39.85715516,0.205748739,4.267488543,0.200392479,0.125714924,372.3698186,43.23629025,41.02251613,7.828347824,58.61666094,5.034688432,8.589176441,2.793659392,-261.7478686,404.8595634,23.67960618,539.1611196,8.823154721,5.526548503,8.716915575,420.0860741,416.4207394,0.000780781,67.04700365,5.935325818,47.86410602,50.05498606,0.010710029,78.00921151,73,15,1,0,50474.77981,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1051-20210811-14_32_32,15241.6,168.94008,247.84,0.318350226,0.5,1601.683227,8.716915575,254.9481086,0.005696184,13.633796,194.1564679,DARK-1052-20210811-14_32_40,134.04,134.04,0.459167205,0.693320914,0.96741869,-0.167555433,1.161922421,0.550092881,0.449907119,1899.997742,1601.683227,0.842992174,0.195984348,2,0.5,0: Broadleaf,2,TRUE,1628717556,395.593,399.995871,49.97063871,47.8709129,394.5887097,49.33692258,500.1018065,100.5528387,0.200094645,42.78224839,41.02251613,999.9,0,0,9992.281613,0,1467.201613,1899.997742,0.899997613,0.100002384,0,169.1993871,4.99938,4537.375161,15165.85806,53.391,54.312,53.562,54.062,55.43906452,1705.494839,189.5041935,0,105.6000001,0,168.94008,-19.80669228,-487.492307,4530.86,15,1628717078,14:24:37,1628717065,1628717078,3,0.443,-0.042,1.007,0.634,400,48,0.31,0.25,2.990700192,-0.530831933,0.061062855,0,-4.400393226,-0.389089355,0.05340988,1,2.092313548,0.868953871,0.065140695,1,2,3,3-Feb,100,100,1.004,0.6337,0.873215521,-8.36E-05,1.28E-06,-5.75E-10,0.633715,0,0,0,2,2145,1,27,8.3,8.1,18,425.423,494.34,41.6385,40.9114,29.9998,40.5875,40.52,21.2467,0,100,-999.9,400,50.5591,97.8252,97.5441
36,1628717641,4838.6,20210811 14:34:01,14:34:01,15,B2R3,_SE,_5.5,_3,,1628717633,0.004982912,4.982911631,9.035421366,395.8043667,292.187578,29.43872416,39.87840843,0.169110373,4.27142221,0.16547699,0.103743062,372.3714884,43.37018591,40.98135667,7.811275027,57.97639362,4.969798706,8.572107363,2.84147632,-219.7464029,405.9668292,23.71356168,582.3054763,9.278343543,2.930488977,9.035421366,420.2438441,416.439297,0.001588178,67.03674769,4.982911631,48.25032424,49.81192061,0.055625092,77.93128666,0,0,1,0,50542.57376,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1053-20210811-14_33_49,15246.5,206.47756,265.85,0.2233306,0.5,1601.689221,9.035421366,178.8531073,0.005895019,12.64242994,205.0380481,DARK-1054-20210811-14_33_57,163.79,163.79,0.383900696,0.581740545,0.970528869,-0.131100163,1.155729399,0.461470408,0.538529592,1900.004667,1601.689221,0.842992256,0.195984513,2,0.5,0: Broadleaf,2,TRUE,1628717633,395.8043667,399.9787333,49.32664333,48.21251667,394.8001,48.69293,500.1115,100.5528667,0.1999592,42.74427667,40.98135667,999.9,0,0,10005.017,0,130.0558,1900.004667,0.899995333,0.1000046,0,207.3302,4.99938,5495.098,15165.91,53.375,54.2686,53.5,54.062,55.2934,1705.495,189.51,0,76.29999995,0,206.47756,-132.104231,-3068.542313,5474.3944,15,1628717078,14:24:37,1628717065,1628717078,3,0.443,-0.042,1.007,0.634,400,48,0.31,0.25,3.031374298,-0.579616599,0.056832121,0,-4.169448065,-0.900497419,0.071376056,1,1.090734613,4.513453452,0.341918271,0,1,3,3-Jan,100,100,1.004,0.6337,0.873215521,-8.36E-05,1.28E-06,-5.75E-10,0.633715,0,0,0,2,2145,1,27,9.6,9.4,18,515.08,495.413,41.612,40.8838,29.9998,40.5649,40.512,21.2562,0,100,-999.9,400,49.9316,97.8376,97.5642
